areacd,sex-001,sex-002
E00012149,48.3,51.7
E00012150,50,50
E00012151,47.9,52.1
E00012152,52.8,47.2
E00012153,52,48
E00012154,51.9,48.1
E00012155,46.3,53.7
E00012156,50.6,49.4
E00012157,50,50
E00012158,53.7,46.3
E00012159,51.7,48.3
E00012160,53.5,46.5
E00012161,50.4,49.6
E00012162,51.5,48.5
E00012163,49.1,50.9
E00012164,50.9,49.1
E00012165,53.2,46.8
E00012166,50.2,49.8
E00012167,48.4,51.6
E00012168,53,47
E00012169,53.7,46.3
E00012170,54.5,45.5
E00012171,51.9,48.1
E00012172,50,50
E00012173,50.5,49.5
E00012245,50.9,49.1
E00012246,50.1,49.9
E00012247,49.3,50.7
E00012248,54.7,45.3
E00012249,51.4,48.6
E00012250,52.3,47.7
E00012251,52.7,47.3
E00012253,50.9,49.1
E00012254,47.7,52.3
E00012255,47.6,52.4
E00012257,51.1,48.9
E00012261,52.5,47.5
E00012311,49.5,50.5
E00012315,52.5,47.5
E00012329,53.2,46.8
E00012336,57.4,42.6
E00012337,54,46
E00012609,49.2,50.8
E00012610,51.2,48.8
E00012618,50,50
E00012622,54.2,45.8
E00012624,50.2,49.8
E00012627,53.4,46.6
E00012628,58,42
E00012630,52.9,47.1
E00089864,53.1,46.9
E00089865,52,48
E00089866,52.3,47.7
E00089867,53.7,46.3
E00089868,52.9,47.1
E00089869,55.9,44.1
E00089870,55.2,44.8
E00089871,56.8,43.2
E00089872,53.7,46.3
E00089875,49,51
E00089876,51.7,48.3
E00089877,50.7,49.3
E00089878,49.8,50.2
E00089879,50.5,49.5
E00089882,50,50
E00089883,49.5,50.5
E00089905,50.3,49.7
E00121041,51.8,48.2
E00178360,49.7,50.3
E00178429,60.3,39.7
E00178439,55.5,44.5
E00184487,63.9,36.1
