areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00086108,23.2,25.2,35.1,16.6
E00086109,67.9,16.5,1.8,13.8
E00086111,15.9,18.5,45.2,20.4
E00086112,15,20.7,54.3,10
E00086113,19.9,25.7,42.6,11.8
E00086114,48.1,33,12.4,6.5
E00086115,51.9,39.8,0,8.3
E00086117,6.3,5.1,78.5,10.1
E00086143,20.4,34.4,33.3,11.8
E00086144,26.5,34.3,21.6,17.6
E00086145,56,33.6,0.8,9.6
E00086161,52.5,40,0,7.5
E00086168,50.4,46.2,0.9,2.6
E00086413,18.3,36.6,19.1,26
E00086414,16.9,32.4,38.7,12
E00086415,25.4,41.3,21.4,11.9
E00086416,23.8,25.9,36.1,14.3
E00086417,16.3,40.7,33.3,9.8
E00086420,39.2,34.2,15.8,10.8
E00086421,5,2.5,85.8,6.7
E00086422,12.1,18.1,51.7,18.1
E00086423,24.4,26,35.8,13.8
E00086424,2,5,47,46
E00086425,17.1,23.3,42.6,17.1
E00086426,27.2,37.9,15.5,19.4
E00086427,19.7,23.5,45.5,11.4
E00086428,35.8,33.3,24.4,6.5
E00086429,24.3,34.8,21.7,19.1
E00086430,30.9,23.6,35.8,9.8
E00086431,20.7,36.2,31,12.1
E00086432,48.3,42.5,0.8,8.3
E00086433,23.1,23.9,35,17.9
E00086434,16.4,24.5,40.9,18.2
E00086435,29.3,29.3,32.5,8.9
E00086436,18.8,19.7,51.3,10.3
E00086437,18.5,39.5,27.7,14.3
E00086438,17.3,35.3,36.1,11.3
E00086439,18.2,26.4,44.5,10.9
E00086440,25.4,34.7,33.1,6.8
E00086441,26.4,37.6,22.4,13.6
E00086442,11,18.1,57.5,13.4
E00086443,21.5,31.3,34.7,12.5
E00086444,22.8,44.7,18.1,14.4
E00086445,36,44,1.6,18.4
E00086446,20,20.6,46.9,12.5
E00086447,35.2,41.6,10.4,12.8
E00086448,18.9,17.1,52.3,11.7
E00086449,2.8,8.5,75.9,12.8
E00086450,7.6,18.5,65.5,8.4
E00086451,35.2,43.7,6.3,14.8
E00086452,14.8,33.3,45.2,6.7
E00086453,33.1,38.1,13.1,15.6
E00086454,29.4,28.7,4.4,37.5
E00115488,31.8,42.4,7.3,18.5
E00115489,48.8,38.6,0.8,11.8
E00115490,61.8,37.3,0,0.9
E00115491,40.7,47.5,5.9,5.9
E00115492,44.4,36.8,0.8,18
E00115493,38.8,43,0.6,17.6
E00115494,51.4,36.5,0.7,11.5
E00115495,35,33.1,2.5,29.4
E00115496,49.6,21.3,22,7.1
E00115497,54.1,11.5,23,11.5
E00115498,39,37.6,5,18.4
E00115499,47.8,13.7,5,33.5
E00115500,12.6,19,25.9,42.5
E00115501,32,31.2,8,28.8
E00115509,38.6,27.3,0,34.1
E00115510,32.7,36.5,0.5,30.3
E00115511,43.8,46,0.7,9.5
E00115512,62.8,33.6,0,3.5
E00115513,20.9,45.7,0.8,32.6
E00115514,57,38.3,0.8,3.9
E00115515,37.7,34.6,19.2,8.5
E00115516,40.2,30.8,18.8,10.3
E00115517,23.4,27,11.7,38
E00115518,43.6,13.2,11.1,32.1
E00115519,35.4,21.8,4.9,37.9
E00115520,52.9,39.3,0,7.9
E00115521,35.5,54.5,0,10
E00115522,36.2,40.2,2.4,21.3
E00115523,45.7,46.7,0,7.6
E00115524,39.3,45.5,7.1,8
E00115525,38.5,26.6,31.2,3.7
E00115526,50.4,43.1,1.6,4.9
E00115527,63.6,33.9,1.7,0.8
E00115528,56.3,34.9,4,4.8
E00115529,51.2,41.6,0,7.2
E00115530,67.2,27.9,0.8,4.1
E00115531,62,30.6,0.8,6.6
E00115532,61.2,33.9,0.8,4.1
E00115533,53.3,41.7,0.8,4.2
E00115534,50.4,41.9,1.6,6.2
E00115535,60.9,35.2,0,3.9
E00115536,24.5,34,22.4,19
E00115537,33.9,41.9,14.5,9.7
E00115538,15.6,14.8,58.2,11.5
E00115539,35.1,42,12.2,10.7
E00115540,40.4,36.2,12.1,11.3
E00115541,54.1,23.4,10.2,12.2
E00115542,22.6,24.2,38.7,14.5
E00115543,22.9,27.1,42.4,7.6
E00115544,41.7,48.9,1.4,7.9
E00115545,35.1,43.9,0,21.1
E00115546,47.2,47.2,2.4,3.3
E00115547,19.4,31.8,38.8,10.1
E00115548,41.9,41.9,7.8,8.5
E00115549,44.4,42.7,10.5,2.4
E00115550,44.4,42.7,4,8.9
