areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00086108,87,5,3.7,3.2,1.1
E00086109,89.8,8,0.4,0.4,1.3
E00086111,88.8,4,3.2,2,2
E00086112,91.4,5.8,0.9,1.4,0.6
E00086113,87.5,9.2,1.4,0,1.9
E00086114,85.2,11.8,1.6,0.6,0.8
E00086115,91.3,6.1,1.5,1.2,0
E00086117,91.4,5.2,1.1,0.9,1.4
E00086143,84,3.9,2.8,2.8,6.4
E00086144,88.5,2.5,0.7,5.8,2.5
E00086145,89.4,6.1,1.1,1.5,1.9
E00086161,91.1,6.9,1.6,0.3,0
E00086168,88.7,8,2.6,0,0.7
E00086413,87.9,5,3.4,2.4,1.3
E00086414,92.4,3.4,2.2,2,0
E00086415,95.4,2.1,0.9,0.3,1.2
E00086416,88.3,7,1,1.5,2.2
E00086417,90.8,6.7,0.3,1.6,0.5
E00086420,91.1,5.6,0.7,1,1.7
E00086421,94.1,3.7,0.9,0.9,0.3
E00086422,91.2,3.4,1.3,0.8,3.4
E00086423,94.1,3.5,1,1,0.3
E00086424,82.5,12.5,2.1,2.1,0.9
E00086425,94.2,2.9,1.6,0,1.3
E00086426,88.1,9.3,2.2,0.4,0
E00086427,92.6,5.7,0.5,1.1,0
E00086428,94.4,3.7,1.5,0.3,0
E00086429,94.9,4,1,0,0
E00086430,90.6,7.5,1.6,0,0.3
E00086431,92.1,5.8,1.4,0.3,0.5
E00086432,92,4,0.7,0.7,2.5
E00086433,85.1,6.1,2,1,5.7
E00086434,81.5,7.6,3.6,2.6,4.6
E00086435,90.4,7.1,1.3,0.3,1
E00086436,88.2,8,1.1,1.5,1.1
E00086437,93.8,6.2,0,0,0
E00086438,90.6,5.2,2.5,0.7,1
E00086439,87.7,9.2,1.7,1,0.3
E00086440,95.1,3.3,0.7,0,1
E00086441,94.7,3.7,1.1,0.3,0.3
E00086442,91,5.9,0.3,1.4,1.4
E00086443,92.4,2.3,2,2,1.3
E00086444,87.6,8.6,2.6,1,0.2
E00086445,92.2,5.6,1.6,0.7,0
E00086446,93.3,4.9,0.3,0.5,1
E00086447,95,3.6,0.8,0.6,0
E00086448,92.2,4.3,0,0.4,3
E00086449,86.6,5.8,2.9,1.4,3.2
E00086450,86.3,10.4,0.7,1.1,1.5
E00086451,90.3,4.7,1.9,0.6,2.5
E00086452,91.9,4.9,0.5,1,1.7
E00086453,88.9,5.3,3.7,0.8,1.3
E00086454,89.3,5.5,2.3,2.3,0.6
E00115488,95.5,2.1,1.5,0.9,0
E00115489,90.1,8.5,0,1.1,0.4
E00115490,88.2,9.9,0.4,0,1.5
E00115491,95.4,2.8,0.3,1.5,0
E00115492,92.3,4.9,1.7,0,1
E00115493,92.2,5.6,1.5,0.8,0
E00115494,94.9,3.3,0.6,1.2,0
E00115495,91.3,5.3,2,0.8,0.6
E00115496,94.7,3.6,0.4,0.7,0.7
E00115497,88.4,6.2,2.7,1.5,1.2
E00115498,91.1,5.8,1,1.9,0.3
E00115499,86.9,8.1,1.2,2.7,1.2
E00115500,82.1,7.5,4.5,1.5,4.5
E00115501,84.6,7.1,2.5,5,0.8
E00115509,92.3,4.5,0,0.6,2.6
