areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00086108,93.3,6.7,0
E00086109,54.5,9.1,36.4
E00086111,45.9,54.1,0
E00086112,94.3,5.7,0
E00086113,100,0,0
E00086114,90.8,9.2,0
E00086115,97.8,2.2,0
E00086117,0,100,0
E00086143,82.1,17.9,0
E00086144,97,3,0
E00086145,100,0,0
E00086161,100,0,0
E00086168,98.3,1.7,0
E00086413,86.3,13.7,0
E00086414,96.5,3.5,0
E00086415,97.6,2.4,0
E00086416,88.4,11.6,0
E00086417,99.2,0.8,0
E00086420,100,0,0
E00086421,35,65,0
E00086422,94.9,5.1,0
E00086423,99.2,0.8,0
E00086424,52,48,0
E00086425,100,0,0
E00086426,98.1,1.9,0
E00086427,75.2,24.8,0
E00086428,100,0,0
E00086429,88.7,11.3,0
E00086430,99.2,0.8,0
E00086431,99.1,0.9,0
E00086432,100,0,0
E00086433,93.3,6.7,0
E00086434,87.3,12.7,0
E00086435,99.2,0.8,0
E00086436,68.6,31.4,0
E00086437,73.9,26.1,0
E00086438,97,3,0
E00086439,100,0,0
E00086440,93.3,6.7,0
E00086441,96.9,3.1,0
E00086442,52.8,47.2,0
E00086443,99.3,0.7,0
E00086444,82.1,17.9,0
E00086445,91.2,8.8,0
E00086446,68.4,31.6,0
E00086447,98.4,1.6,0
E00086448,65.8,34.2,0
E00086449,2.1,97.9,0
E00086450,47.9,52.1,0
E00086451,99.3,0.7,0
E00086452,82.8,17.2,0
E00086453,98.8,1.2,0
E00086454,93.5,6.5,0
E00115488,88.2,11.8,0
E00115489,99.2,0.8,0
E00115490,99.1,0.9,0
E00115491,99.2,0.8,0
E00115492,95.5,4.5,0
E00115493,75.8,24.2,0
E00115494,86.4,12.9,0.7
E00115495,50.9,49.1,0
E00115496,48.8,51.2,0
E00115497,23.6,75.7,0.7
E00115498,86.1,13.9,0
E00115499,22.8,77.2,0
E00115500,28.1,71.9,0
E00115501,68.5,31.5,0
E00115509,97.7,2.3,0
E00115510,54.1,45.4,0.5
E00115511,92.7,7.3,0
E00115512,99.1,0.9,0
E00115513,96.9,3.1,0
E00115514,100,0,0
E00115515,98.4,1.6,0
E00115516,76.5,23.5,0
E00115517,85.4,14.6,0
E00115518,19.9,80.1,0
E00115519,56.6,43.4,0
E00115520,97.9,2.1,0
E00115521,100,0,0
E00115522,96.9,3.1,0
E00115523,99.1,0.9,0
E00115524,100,0,0
E00115525,68.8,31.2,0
E00115526,99.2,0.8,0
E00115527,98.4,1.6,0
E00115528,93.5,6.5,0
E00115529,100,0,0
E00115530,100,0,0
E00115531,98.3,1.7,0
E00115532,100,0,0
E00115533,98.3,1.7,0
E00115534,93.1,6.9,0
E00115535,99.2,0.8,0
E00115536,88.7,11.3,0
E00115537,96,4,0
E00115538,54.4,45.6,0
E00115539,99.2,0.8,0
E00115540,90.1,9.9,0
E00115541,81.5,18.5,0
E00115542,81.1,18.9,0
E00115543,56.3,43.7,0
E00115544,99.3,0.7,0
E00115545,78.6,21.4,0
E00115546,100,0,0
E00115547,32,68,0
E00115548,99.2,0.8,0
E00115549,100,0,0
E00115550,99.2,0.8,0
E00115551,41.2,58.8,0
E00115552,64.1,35,0.9
E00115553,97,3,0
E00115554,51.1,48.2,0.7
E00115555,93,7,0
E00115556,56.9,43.1,0
E00115557,61.3,38.7,0
E00115558,94,6,0
E00115559,83.6,16.4,0
E00115560,84.3,15.7,0
E00115572,86.5,13.5,0
E00115573,79.8,20.2,0
E00115574,66.7,33.3,0
E00115575,47.2,52.8,0
E00115576,89.5,10.5,0
E00115577,25.6,74.4,0
E00115579,99.2,0.8,0
E00115580,72.4,27.6,0
E00115582,100,0,0
E00115583,95.1,4.9,0
E00115584,94.8,5.2,0
E00115585,100,0,0
E00115586,99.3,0.7,0
E00115587,79.7,20.3,0
E00115588,100,0,0
E00115589,83.3,16.7,0
E00115590,52.6,47.4,0
E00115591,98.7,1.3,0
E00115592,93.8,6.2,0
E00115593,96.5,3.5,0
E00115599,86.7,13.3,0
E00115600,81.7,18.3,0
E00115601,99.2,0.8,0
E00115602,99.2,0.8,0
E00115603,99.2,0.8,0
E00115604,99.2,0.8,0
E00115685,100,0,0
E00115686,100,0,0
E00115687,100,0,0
E00115688,96.2,3.8,0
E00115689,100,0,0
E00115690,100,0,0
E00115691,53.5,46.5,0
E00115693,99.2,0.8,0
E00115694,99.2,0.8,0
E00115710,98.4,1.6,0
E00115711,100,0,0
E00115712,100,0,0
E00115713,84.5,13.7,1.9
E00115714,99.3,0.7,0
E00115715,87.4,12.6,0
E00115716,99.2,0.8,0
E00115717,81.3,18.8,0
E00115718,97.6,2.4,0
E00115720,100,0,0
E00115722,80.7,0,19.3
E00115723,81,19,0
E00115724,100,0,0
E00115725,98.5,1.5,0
E00115726,91.3,8.7,0
E00115727,100,0,0
E00115728,99.3,0.7,0
E00115729,91.1,8.9,0
E00115730,60.8,39.2,0
E00115731,69.6,30.4,0
E00115786,80,20,0
E00115789,100,0,0
E00115790,92.1,7.9,0
E00115791,92.4,7.6,0
E00115792,98.4,1.6,0
E00115794,47.3,52.7,0
E00115795,100,0,0
E00115796,100,0,0
E00117973,93.3,6.7,0
E00117975,50.8,49.2,0
E00117977,97.9,2.1,0
E00117978,97.2,2.8,0
E00117979,33.2,66.8,0
E00117980,90,10,0
E00117981,83,16.6,0.4
E00117982,72.3,27.7,0
E00117983,99.2,0.8,0
E00117984,76.2,23.8,0
E00117985,92.4,7.1,0.5
E00117987,98.7,1.3,0
E00117988,77.1,22.9,0
E00117989,83.8,15.2,1
E00117990,69.2,30.8,0
E00117991,95.1,4.9,0
E00117992,91.3,8.1,0.7
E00117993,69.6,30.4,0
E00117994,61.7,2.6,35.7
E00117995,84.4,3.1,12.5
E00117997,79.8,20.2,0
E00117998,96.3,3.7,0
E00118036,94,6,0
E00118037,81.6,18.4,0
E00118038,74.8,25.2,0
E00118039,99.3,0.7,0
E00118040,74.2,25.8,0
E00118041,99.3,0.7,0
E00118043,95.2,1.2,3.6
E00118044,99.2,0.8,0
E00118045,98.5,0,1.5
E00118046,73.2,26.8,0
E00118047,92.1,7.9,0
E00118048,91.5,1.8,6.7
E00118050,97.2,2.8,0
E00118051,71.4,28.6,0
E00118052,96.4,3.6,0
E00118053,83,8.5,8.5
E00118054,77.5,22.5,0
E00118055,100,0,0
E00118058,94.2,5.8,0
E00118059,94.5,4.5,0.9
E00118060,94.1,5.9,0
E00118061,96.1,3.3,0.7
E00118232,93,7,0
E00118233,91.7,7.7,0.6
E00118234,95.2,3.7,1.1
E00118235,95.5,4.5,0
E00118236,99.3,0.7,0
E00118237,81.4,9.7,8.8
E00118238,97.1,0.6,2.3
E00118239,94.1,5.9,0
E00118240,90.6,5.4,4
E00118241,90.4,7.7,1.9
E00118242,99.2,0.8,0
E00118243,96.1,2.8,1.1
