areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00086108,38.4,61.6
E00086109,52.2,47.8
E00086111,33.4,66.6
E00086112,38,62
E00086113,32.1,67.9
E00086114,54.7,45.3
E00086115,59.1,40.9
E00086117,23.2,76.8
E00086143,41,59
E00086144,48.6,51.4
E00086145,46.8,53.2
E00086161,59.4,40.6
E00086168,58.9,41.1
E00086413,47.6,52.4
E00086414,42.8,57.2
E00086415,36.7,63.3
E00086416,34.3,65.7
E00086417,38.9,61.1
E00086420,44.9,55.1
E00086421,26.9,73.1
E00086422,29.9,70.1
E00086423,40.6,59.4
E00086424,50.5,49.5
E00086425,35.5,64.5
E00086426,41.3,58.7
E00086427,39.7,60.3
E00086428,47.3,52.7
E00086429,34.1,65.9
E00086430,37.7,62.3
E00086431,34.5,65.5
E00086432,51,49
E00086433,34.4,65.6
E00086434,39.9,60.1
E00086435,42.1,57.9
E00086436,39.3,60.7
E00086437,42.4,57.6
E00086438,34.6,65.4
E00086439,33,67
E00086440,32.8,67.2
E00086441,45.1,54.9
E00086442,36.2,63.8
E00086443,33.9,66.1
E00086444,44,56
E00086445,48.2,51.8
E00086446,34.8,65.2
E00086447,51.1,48.9
E00086448,32.2,67.8
E00086449,30.1,69.9
E00086450,29.2,70.8
E00086451,41.9,58.1
E00086452,31.3,68.7
E00086453,48.9,51.1
E00086454,39.2,60.8
E00115488,45,55
E00115489,56,44
E00115490,67.7,32.3
E00115491,57.6,42.4
E00115492,49.4,50.6
E00115493,51.4,48.6
E00115494,58,42
E00115495,45.3,54.7
E00115496,47.3,52.7
E00115497,37.1,62.9
E00115498,42.6,57.4
E00115499,36.4,63.6
E00115500,25.8,74.2
E00115501,43.9,56.1
E00115509,41.3,58.7
E00115510,47.6,52.4
E00115511,62.6,37.4
E00115512,69.1,30.9
E00115513,32.4,67.6
E00115514,55.7,44.3
E00115515,52.8,47.2
E00115516,42.6,57.4
E00115517,40.1,59.9
E00115518,21.2,78.8
E00115519,34.1,65.9
E00115520,54.4,45.6
E00115521,57.7,42.3
E00115522,47.7,52.3
E00115523,58,42
E00115524,57.1,42.9
E00115525,44.6,55.4
E00115526,54.4,45.6
E00115527,61.9,38.1
E00115528,59.7,40.3
E00115529,64.3,35.7
E00115530,58,42
E00115531,67.1,32.9
E00115532,70.7,29.3
E00115533,66.1,33.9
E00115534,61.5,38.5
E00115535,54.3,45.7
E00115536,42.3,57.7
E00115537,46,54
E00115538,36,64
E00115539,47.2,52.8
E00115540,43.8,56.3
E00115541,59.1,40.9
E00115542,31.8,68.2
E00115543,33.5,66.5
E00115544,53.8,46.2
E00115545,44.3,55.7
E00115546,59.1,40.9
E00115547,32.3,67.7
E00115548,50,50
E00115549,52.9,47.1
E00115550,51.5,48.5
E00115551,43.2,56.8
E00115552,45.5,54.5
E00115553,51.1,48.9
E00115554,40.6,59.4
E00115555,50.5,49.5
E00115556,35.1,64.9
E00115557,53.5,46.5
E00115558,63.3,36.7
E00115559,48.9,51.1
E00115560,43.3,56.7
E00115572,49.3,50.7
E00115573,45.8,54.2
E00115574,47.4,52.6
E00115575,36,64
E00115576,45.8,54.2
E00115577,29.6,70.4
E00115579,52.1,47.9
E00115580,35.9,64.1
E00115582,67.4,32.6
E00115583,54.3,45.7
E00115584,53.6,46.4
E00115585,57.5,42.5
E00115586,59.8,40.2
E00115587,54.3,45.7
E00115588,57.2,42.8
E00115589,50.3,49.7
E00115590,46.9,53.1
E00115591,79.6,20.4
E00115592,58.7,41.3
E00115593,65.2,34.8
E00115599,55.3,44.7
E00115600,51,49
E00115601,40.1,59.9
E00115602,61.2,38.8
E00115603,55.8,44.2
E00115604,64,36
E00115685,53,47
E00115686,66.1,33.9
E00115687,61.9,38.1
E00115688,54.5,45.5
E00115689,60.4,39.6
E00115690,61.8,38.2
E00115691,42.6,57.4
E00115693,54.3,45.7
E00115694,56.7,43.3
E00115710,63.4,36.6
E00115711,62.4,37.6
E00115712,58.4,41.6
E00115713,59,41
E00115714,61.8,38.2
E00115715,42.3,57.7
E00115716,51.2,48.8
E00115717,44.7,55.3
E00115718,57,43
E00115720,58.1,41.9
E00115722,69.6,30.4
E00115723,46.9,53.1
E00115724,49.6,50.4
E00115725,66.5,33.5
E00115726,48.6,51.4
E00115727,69.3,30.7
E00115728,62.3,37.7
E00115729,57.5,42.5
E00115730,36.4,63.6
E00115731,32.8,67.2
E00115786,47.7,52.3
E00115789,54.8,45.2
E00115790,62.5,37.5
E00115791,58.9,41.1
E00115792,72.5,27.5
E00115794,39.7,60.3
E00115795,63.6,36.4
E00115796,63.4,36.6
E00117973,59.3,40.7
E00117975,45.5,54.5
E00117977,60,40
E00117978,60.1,39.9
E00117979,33.2,66.8
E00117980,50.2,49.8
E00117981,56.6,43.4
E00117982,48.9,51.1
E00117983,39.1,60.9
E00117984,57.7,42.3
E00117985,56.4,43.6
E00117987,64.5,35.5
E00117988,51,49
E00117989,42.4,57.6
E00117990,42.6,57.4
E00117991,38.5,61.5
E00117992,57.8,42.2
E00117993,47.2,52.8
E00117994,62.4,37.6
E00117995,68,32
E00117997,39.2,60.8
E00117998,53.8,46.2
E00118036,44.6,55.4
E00118037,52.3,47.7
E00118038,58.4,41.6
E00118039,61.2,38.8
E00118040,54.5,45.5
E00118041,70,30
E00118043,62.2,37.8
E00118044,68.8,31.2
E00118045,69.3,30.7
E00118046,48,52
E00118047,56.2,43.8
E00118048,58.4,41.6
E00118050,52.4,47.6
E00118051,40,60
E00118052,46.7,53.3
E00118053,56,44
E00118054,35.1,64.9
E00118055,62,38
E00118058,61.7,38.3
E00118059,60.5,39.5
E00118060,57.1,42.9
E00118061,64.6,35.4
E00118232,58.4,41.6
E00118233,60.9,39.1
E00118234,58.1,41.9
E00118235,49.7,50.3
E00118236,59.4,40.6
E00118237,56.6,43.4
E00118238,64.9,35.1
E00118239,63.8,36.2
E00118240,55.4,44.6
E00118241,41.7,58.3
E00118242,55,45
E00118243,52.2,47.8
E00118252,55.3,44.7
E00118253,66.5,33.5
E00118254,71.1,28.9
E00118255,66.8,33.2
E00118256,52.8,47.2
E00118257,62.4,37.6
E00118258,63.3,36.7
E00118259,64.2,35.8
E00118260,63.7,36.3
