geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00127329,16.2,41.9,30.8,11.1
E00127330,17.7,47.7,20,14.6
E00127331,7.4,38.5,36.3,17.8
E00127332,7.3,42.7,32.7,17.3
E00127333,18.8,41.9,24.8,14.5
E00127334,10.7,36.9,36.1,16.4
E00127335,11.7,42.2,33.6,12.5
E00127336,11.8,41.2,33.6,13.4
E00127337,6.1,45,32.8,16
E00127338,7.6,49.6,28.6,14.3
E00127339,6.6,49.2,34.4,9.8
E00127340,5,46.3,36.4,12.4
E00127341,6.8,33.8,43.6,15.8
E00127342,11.1,61.1,19.4,8.3
E00127343,6.3,43.2,27.4,23.2
E00127344,35,37.2,22.6,5.1
E00127345,55.4,33,9.8,1.8
E00127346,30.3,46.5,16.9,6.3
E00127347,33.1,41.3,19.8,5.8
E00127348,33.1,50.4,13.4,3.1
E00127349,31.3,45.2,19.1,4.3
E00127350,25.2,47.8,20.8,6.3
E00127351,40.8,43.2,12.8,3.2
E00127352,39.8,39.8,16.6,3.9
E00127354,38.4,44.9,10.9,5.8
E00127355,61.7,31.1,5.5,1.6
E00127357,42.6,38.1,16.8,2.6
E00127358,59.6,27.4,8.9,4.1
E00127359,26.8,55.9,15.7,1.6
E00127360,39.8,46.6,9.3,4.2
E00127361,48.1,40.7,9.3,1.9
E00127362,26.8,49.6,21.1,2.4
E00127363,19.5,61.7,15.8,3
E00127364,21.3,55.3,18.4,5
E00127365,40.5,48.8,9.9,0.8
E00127366,10.2,46.7,34.7,8.4
E00127367,20.8,49.4,22,7.7
E00127368,23.3,52.6,17.2,6.9
E00127369,15.6,42.5,33.5,8.4
E00127370,13.9,42.6,36.9,6.6
E00127371,17.8,45,30.2,7
E00127372,16.9,36.6,32.4,14.1
E00127373,18,51.8,24.5,5.8
E00127374,43.9,40.2,13.1,2.8
E00127375,14.8,39,35.7,10.5
E00127376,17.1,48.1,28.7,6.2
E00127377,11.9,39.3,39.3,9.6
E00127378,19.2,40.8,28.5,11.5
E00127379,5.7,46.3,37.4,10.6
E00127380,20.3,55.3,21.1,3.3
E00127381,13.8,49.6,30.1,6.5
E00127384,35.3,31.6,26.3,6.8
E00127391,56.2,35.6,7.7,0.5
E00127392,42.1,39.5,14,4.4
E00127396,26.7,53.4,15.5,4.3
