geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00127329,7.1,74.1,18.8
E00127330,9,66,25
E00127331,7,84.2,8.8
E00127332,5.6,80.6,13.7
E00127333,14.9,63.8,21.3
E00127334,15.4,73.1,11.5
E00127335,5.7,79.2,15.1
E00127336,10.8,75.7,13.5
E00127337,11.7,78.6,9.7
E00127338,9.3,80.2,10.5
E00127339,6.2,77.3,16.5
E00127340,9.3,67,23.7
E00127341,13.4,74.4,12.2
E00127342,11.4,74.7,13.9
E00127343,6.1,82.9,11
E00127344,13,56.9,30.1
E00127345,11.8,51.5,36.7
E00127346,17.4,52.1,30.6
E00127347,9.6,57.7,32.7
E00127348,8,61.6,30.4
E00127349,10,59.1,30.9
E00127350,15.4,57.3,27.4
E00127351,15,50,35
E00127352,10,50,40
E00127354,10.9,52.3,36.7
E00127355,23,40.5,36.6
E00127357,31.5,41.9,26.6
E00127358,25.9,36.2,37.9
E00127359,30.7,53.4,15.9
E00127360,13.6,62.5,23.9
E00127361,19.8,55.2,25
E00127362,17.3,54.7,28
E00127363,15.9,70.5,13.6
E00127364,25.5,57.4,17
E00127365,32.1,48.1,19.8
E00127366,7.9,77.6,14.5
E00127367,20,66.1,13.9
E00127368,7.4,72.1,20.6
E00127369,9.9,63.1,27
E00127370,17.3,75.3,7.4
E00127371,17.3,54.3,28.4
E00127372,9.4,57.3,33.3
E00127373,4.6,77,18.4
E00127374,3.3,62,34.8
E00127375,7.6,79.4,13
E00127376,10.3,63.9,25.8
E00127377,7.5,78.5,14
E00127378,12.9,64.5,22.6
E00127379,6.2,81.5,12.3
E00127380,25.2,52.9,21.8
E00127381,15.3,63.6,21.2
E00127384,15.9,58.7,25.4
E00127391,23.5,43.1,33.3
E00127392,43.2,40.4,16.4
E00127396,18.9,64.2,16.8
E00127399,39.3,44,16.7
E00127400,25.7,53.4,20.9
E00127402,19.1,62.8,18.1
E00127403,18,55.1,27
E00127406,34.5,39.4,26.1
E00127407,20.1,54.6,25.3
E00127408,27.5,45.4,27.2
E00127409,32.8,44.8,22.4
E00127410,22.2,41,36.8
E00127413,17,64.3,18.8
E00127415,22.9,50.6,26.5
E00127416,13.3,71.7,15
E00127417,12.5,76,11.5
E00127419,3.8,75.9,20.3
E00127420,8,79.6,12.4
E00127421,16.9,45.8,37.3
E00127422,16.4,72.6,11
E00127423,15.2,62.9,21.9
E00127426,9.4,76.4,14.2
E00127427,5.6,82,12.4
E00127428,9,69,22
E00127429,7.8,70.3,21.9
E00127431,14.7,60.3,25
E00127433,2.4,83.5,14.1
E00127515,16.7,62.5,20.8
E00127516,32.4,41.5,26.1
E00127517,15.4,66.9,17.7
E00127518,35.5,37.3,27.2
E00127519,30.7,41.6,27.7
