areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00004172,73.8,2.7,19.8,3.7
E00004174,84.5,4.7,6.8,4.1
E00004185,79.4,2.4,12.6,5.5
E00004187,64.2,3.6,26.9,5.4
E00004188,66,7.5,18.9,7.5
E00004189,60.2,7.5,22.4,9.9
E00004194,71,3.4,18.2,7.4
E00004196,67.7,9.1,19.5,3.7
E00004198,61.3,5.1,22.6,11.1
E00004199,62.4,4,25.5,8
E00004200,63.8,0.6,21.5,14.1
E00004681,75.9,0,19.7,4.4
E00004682,93.7,1.1,5.3,0
E00004683,92,0,7.5,0.5
E00004684,86.7,1.9,5.4,6
E00004685,82.4,3.6,7.2,6.8
E00004686,85,0.3,7.3,7.3
E00004687,80.1,1,16.8,2.1
E00004688,88.2,2.4,7.2,2.2
E00004689,79.8,2.8,12.8,4.6
E00004690,67.6,2.2,26.7,3.6
E00004691,75.9,4.1,15.4,4.6
E00004692,79.4,7.1,8.7,4.7
E00004693,82.1,1.9,12.5,3.4
E00004694,71.8,4.2,16.8,7.3
E00004695,62.6,9.4,20.5,7.4
E00004696,84.6,2.6,9,3.8
E00004697,65.6,6.7,21.5,6.2
E00004699,84.3,3.3,7.8,4.5
E00004700,91.6,1.3,5,2
E00004701,88.8,3.4,6,1.9
E00004705,75.8,3.8,16.7,3.8
E00004706,68.7,4.5,19.8,7
E00004707,47.6,11.4,33.5,7.5
E00004708,78.1,0.6,17.4,3.9
E00004709,78.7,2.4,16.6,2.4
E00004710,83.2,6.4,8.4,2
E00004711,77.8,2.5,14.4,5.3
E00004712,88.1,1.2,7.4,3.3
E00004713,84.5,0,14.9,0.6
E00004714,74.4,0.4,21.3,3.9
E00004715,82.1,3.4,10.7,3.8
E00004717,89.5,1,7,2.4
E00004719,92,1.5,4.8,1.7
E00004720,96.3,0,2.8,0.9
E00004721,84.4,3.5,9.4,2.8
E00004725,88.8,2.3,7,1.8
E00004726,91.6,0,6.7,1.7
E00004747,69.6,5.5,19.9,5
E00004748,78.3,3,14.5,4.2
E00004749,83.1,5.1,9.4,2.4
E00004750,80.7,2.3,13.9,3.2
E00004752,85.7,3.6,10.1,0.7
E00004753,80.8,3,13.2,3
E00004754,71.8,2.3,21.7,4.2
E00004755,81.8,6.1,11.2,0.9
E00004756,84.5,2.2,10.8,2.6
E00004757,87.9,2.6,6.3,3.1
E00004758,94.5,0.5,3.2,1.8
