areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00004172,83.6,7.9,8.5
E00004174,76.8,9.9,13.2
E00004185,81.5,11,7.5
E00004187,87.9,8.9,3.2
E00004188,88,11.1,0.9
E00004189,87,10.5,2.5
E00004194,92.7,5.1,2.3
E00004196,90.9,6.7,2.4
E00004198,90.7,3.8,5.5
E00004199,86.1,9.5,4.4
E00004200,87.6,6.7,5.6
E00004681,92.2,4.9,2.9
E00004682,77.9,12.8,9.2
E00004683,75.8,17.9,6.3
E00004684,81.5,12,6.5
E00004685,82.8,14,3.2
E00004686,83,12.9,4.1
E00004687,89.6,8.9,1.6
E00004688,79,11.2,9.8
E00004689,84.8,9.7,5.5
E00004690,88.1,7.1,4.9
E00004691,79.6,12.9,7.5
E00004692,83.7,9.9,6.3
E00004693,83.8,10.6,5.6
E00004694,83,10.9,6
E00004695,84.1,10.6,5.3
E00004696,82.5,11.1,6.4
E00004697,79.4,16.5,4.1
E00004699,82.7,10.5,6.8
E00004700,68.2,18.2,13.6
E00004701,83.6,8.9,7.4
E00004705,90.9,6.8,2.4
E00004706,84.7,10.6,4.7
E00004707,92.6,5,2.4
E00004708,77.7,10.2,12.1
E00004709,83.2,10.9,5.9
E00004710,76.9,14.5,8.6
E00004711,87.1,9.4,3.5
E00004712,87.6,8.4,4
E00004713,81.1,11.8,7.1
E00004714,92.3,6.5,1.1
E00004715,81.4,13.1,5.5
E00004717,86.5,11.4,2.1
E00004719,81.1,11.9,6.9
E00004720,74.3,21.1,4.6
E00004721,81.3,12.2,6.6
E00004725,77.3,14,8.7
E00004726,77.4,13.6,9.1
E00004747,79.9,12.8,7.3
E00004748,77.6,17.9,4.5
E00004749,79.4,13.7,6.9
E00004750,78.3,12.2,9.4
E00004752,75.6,15.1,9.3
E00004753,77.4,15.1,7.5
E00004754,81.7,10.9,7.4
E00004755,76.7,14.4,8.8
E00004756,81.4,11.8,6.8
E00004757,85.9,8.9,5.2
E00004758,78.2,16.8,5
E00004759,74.7,16.9,8.4
E00004760,73.8,16.5,9.7
E00004761,83.3,8.9,7.7
E00004762,85.9,7.6,6.5
E00004764,79.9,12.1,8
E00023418,86.5,10,3.5
E00023440,84,11.1,4.9
E00023442,93.1,3.9,3
E00023443,79.1,11.7,9.2
E00023444,89.3,8.5,2.1
E00023446,74.9,14.7,10.4
E00023449,87.8,9.4,2.9
E00023486,93.2,5.2,1.6
E00023487,85.5,7.5,7
E00023488,94.1,4.2,1.7
E00023489,89.9,7.5,2.6
E00023490,86.7,5.7,7.6
E00023491,72.4,20.3,7.3
E00023492,88.5,8.1,3.4
E00023493,90,5.6,4.4
E00023494,86,11,3
E00023495,93.9,4.3,1.7
E00023496,90.6,8.8,0.6
E00023497,92.7,6.7,0.6
E00023498,93,6.2,0.8
E00023499,84.3,8.4,7.3
E00023500,92.7,6.6,0.7
E00023501,93.4,4.2,2.4
E00023502,91.6,5.3,3.1
E00023503,90.3,8,1.8
E00023504,89.1,6.3,4.6
E00023505,92.7,5.6,1.7
E00023506,95.8,3.7,0.5
E00023507,87.2,7.2,5.6
E00023508,90.7,5.5,3.8
E00023509,93.5,2.2,4.3
E00023510,93.2,6.3,0.5
E00023511,92.5,5.6,1.9
E00023512,90.7,7.7,1.5
E00023513,89.7,8.5,1.7
E00023514,92.9,5.3,1.8
E00023515,86,11,3
E00023516,91.7,6.2,2.1
E00023517,91,7.2,1.8
E00023518,89.3,7.4,3.3
E00023519,88.1,9.2,2.7
E00023520,93.7,5,1.3
E00023521,92.1,7,0.9
E00023522,87.1,8.3,4.7
E00023523,92.7,4.4,2.9
E00023524,93.2,4.5,2.3
E00023525,92.7,4,3.4
E00023526,93.8,2.9,3.3
E00023527,90.6,8.5,1
E00023528,86.9,9.3,3.8
E00023529,82,12.2,5.9
E00023564,68.9,17,14
E00023565,82.4,11.4,6.1
E00023566,79.5,13.8,6.7
E00023567,71.3,15.5,13.2
E00023569,80.1,11.1,8.8
E00023570,83.7,9.6,6.6
E00023571,74.6,14.5,10.8
E00023572,85.8,8.5,5.7
E00023573,66.1,20.5,13.4
E00023574,74.6,15.2,10.2
E00023575,75.1,15.1,9.8
E00023576,75.1,14.2,10.7
E00023577,87.1,8.1,4.8
E00023578,74.6,11.4,14
E00023579,78,12.1,9.9
E00023580,73.7,18.7,7.6
E00023581,68.1,16.6,15.3
E00023617,82.6,11,6.4
E00023620,92.5,4.7,2.9
E00023622,91.9,7.3,0.8
E00023623,96.7,2.2,1.1
E00023624,82.9,13.4,3.7
E00023625,95.3,4.1,0.5
E00023627,90.6,4.4,5
E00023628,94.2,5.8,0
E00023629,87.3,4.9,7.8
E00023631,90.6,7.2,2.2
E00023632,89,8.3,2.8
E00023633,88.6,8.5,2.8
E00023634,94.3,3.6,2
E00023637,91.5,7.3,1.2
E00023639,72.3,25.2,2.5
E00023640,94.7,3,2.4
E00023641,90.4,6.9,2.7
E00023644,75.9,12.7,11.4
E00023646,69.1,20.8,10.1
E00023647,89.4,7.3,3.2
E00023648,80.4,14.5,5.1
E00023649,70.1,18.6,11.3
E00023650,85.3,12.4,2.3
E00023651,91.5,6.2,2.3
E00023652,93.2,5.5,1.4
E00023656,80.2,9.2,10.6
E00023754,73.1,13.4,13.6
E00023757,69.8,16.3,14
E00023760,73.1,15.7,11.2
E00023762,71.6,15.3,13.1
E00023811,94.4,5.2,0.5
E00023812,94.3,4.1,1.6
E00023813,86.9,8,5.1
E00023814,79.8,13.1,7.1
E00023815,76.2,9.8,14
E00023816,87.6,8,4.4
E00023817,91.9,5.6,2.4
E00023818,91.4,6.6,1.9
E00023819,91.6,7,1.4
E00023820,91.1,7.4,1.5
E00023821,95,5,0
E00023822,91,7.6,1.4
E00023823,91.3,8.2,0.5
E00023824,89.4,7.5,3.1
E00023825,95.3,4.7,0
E00023826,93.5,4.5,2
E00023827,91.9,5.4,2.7
E00023828,91.4,8.2,0.4
E00023829,91.2,7.2,1.6
E00023830,92.3,5,2.7
E00023831,89.8,9.4,0.8
E00023832,90.8,6.5,2.7
E00023833,93,7,0
E00023834,90.9,6.8,2.3
E00023835,89.6,9.7,0.7
E00023836,92.8,6.5,0.8
E00023837,92.4,4.8,2.8
E00023838,89.2,7.7,3.1
E00023839,92.3,7,0.7
E00023840,90.3,8,1.8
E00023841,94.6,5.4,0
E00023842,95.2,3.5,1.3
E00023843,90.9,7.7,1.4
E00023844,93.1,5.6,1.3
E00023845,95,5,0
E00023846,72.3,18.3,9.4
E00023847,86.3,10.8,2.9
E00023848,92.9,6,1.1
E00023880,88.3,8.1,3.6
E00023881,95.1,3.3,1.6
E00023883,81.2,9.9,8.9
E00023884,87.7,10.4,1.9
E00023885,87.2,7,5.7
E00023886,81.8,11.7,6.5
E00023887,88.1,6.4,5.4
E00023888,88,9.1,2.9
E00023889,85.8,9.1,5
E00023890,95.1,3.4,1.5
E00023891,92.9,5.5,1.5
E00023892,77.9,14.9,7.2
E00023893,94.6,4.1,1.4
E00023894,90.4,7.5,2.1
E00023895,92.7,6.7,0.5
E00023896,94.2,5.2,0.6
E00023899,90.4,6.4,3.2
E00023902,78.4,13.4,8.2
E00023903,93.1,6.9,0
E00023904,89.3,10.2,0.6
E00023907,86,7.4,6.6
E00023909,89,8.7,2.3
E00023910,84.9,9.7,5.4
E00023912,73.3,13.5,13.1
E00023916,94,4.6,1.3
E00023917,71.7,17.8,10.5
E00023919,90.3,5.9,3.8
E00023920,96.3,3.7,0
E00023921,94.4,5.6,0
E00023924,91.1,5.7,3.2
E00023925,86.3,11.7,2
E00024108,81.9,12.7,5.3
E00024112,92.1,7.2,0.7
E00024115,84.1,11.5,4.5
E00024116,90.1,8.7,1.2
E00024117,93.2,5.2,1.6
E00024121,86.3,9.8,3.9
E00024122,76.7,12.6,10.7
E00024123,78.8,11.4,9.8
E00024124,93.6,5.3,1.1
E00024125,93.3,5.5,1.2
E00024126,80.2,11.2,8.6
E00024128,91.7,6.6,1.7
E00024129,95.1,3,2
E00024134,82,12.7,5.3
E00024135,63,27.9,9.1
E00024136,83.1,11.1,5.8
E00024137,79.7,14.5,5.8
E00024138,79.9,15.8,4.3
E00024140,91.8,7.8,0.4
E00174650,96.9,3.1,0
E00174651,92.6,5.6,1.9
E00174652,81.8,11.8,6.4
E00174653,82.2,13.1,4.7
E00174654,88.1,7.4,4.6
E00174680,84.7,11.9,3.4
E00175187,89.2,7.9,2.9
E00175192,91.2,4.6,4.2
E00175193,79.6,8.2,12.2
E00175194,91.6,6.7,1.7
E00175196,90,6,4
E00175207,83.5,6.6,9.9
E00175210,95.2,3.8,1
E00175211,91.6,8.4,0
E00175215,85.6,7.2,7.2
E00175218,77.9,20.1,2
E00175219,92.6,6.6,0.8
E00175220,71.8,16.1,12.1
E00175221,77,15.6,7.4
E00175263,77,12.8,10.2
E00175265,79,12,9
E00175266,74.1,18.3,7.5
E00175268,72.5,13.7,13.7
E00175269,78.7,11.1,10.2
E00175270,77.4,13.2,9.4
E00175271,67.6,19.4,13.1
E00175272,73.3,16.5,10.1
E00175273,75.6,16.7,7.7
E00175274,71.3,19.4,9.3
E00190358,79.1,15.2,5.7
E00190383,91.5,8.5,0
E00190391,84.4,12.4,3.2
E00190392,87,12.5,0.5
E00190393,79.9,13.6,6.6
E00190397,85.1,8.8,6.1
E00190400,84.6,8.3,7.2
E00190423,78.4,8.8,12.8
E00190427,92.5,5.7,1.9
E00190435,80.5,10.5,8.9
E00190438,78.8,9.9,11.3
E00190450,85.7,9.2,5.1
E00190455,90.6,4.9,4.5
E00190465,95.3,4.7,0
