areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00004172,53.4,6.9,39.7
E00004174,64.9,8.1,27
E00004185,67.2,4.3,28.5
E00004187,53.4,7.1,39.6
E00004188,49.1,7.4,43.5
E00004189,40.5,8,51.5
E00004194,51.4,9.6,39
E00004196,56.3,9.6,34.1
E00004198,44.9,8.1,47
E00004199,49.3,5.1,45.7
E00004200,48.9,11.2,39.9
E00004681,55.6,6.3,38.2
E00004682,76.8,8.8,14.4
E00004683,86.6,2.7,10.8
E00004684,74.7,1.9,23.4
E00004685,77.9,3.5,18.6
E00004686,74.4,1.3,24.3
E00004687,64.6,6.3,29.1
E00004688,77.4,3.6,19
E00004689,71.9,1.8,26.3
E00004690,72.3,5.4,22.3
E00004691,74.7,3.3,22
E00004692,69.5,5.5,25
E00004693,72.1,4,23.8
E00004694,64.2,3.8,32.1
E00004695,58.9,5.7,35.4
E00004696,72.6,5,22.4
E00004697,65.5,7.2,27.3
E00004699,75.3,2.7,21.9
E00004700,84.6,1.7,13.7
E00004701,81,2.2,16.8
E00004705,68.4,9.2,22.4
E00004706,65.9,3.4,30.7
E00004707,43.4,9.1,47.5
E00004708,63.1,9.6,27.4
E00004709,73.4,5.3,21.3
E00004710,75.4,3.6,21
E00004711,70.3,8.7,21.1
E00004712,68,9.3,22.7
E00004713,80.5,3.6,16
E00004714,64.4,6.5,29.1
E00004715,61.2,11.4,27.3
E00004717,71.5,3.1,25.3
E00004719,81.3,4.3,14.4
E00004720,70.3,6.3,23.4
E00004721,74.8,3.1,22
E00004725,77.8,5.4,16.8
E00004726,78.9,2.1,19
E00004747,69,2.6,28.3
E00004748,78.6,5.4,16
E00004749,81.6,2.9,15.6
E00004750,68.1,3.9,28
E00004752,81.6,4.9,13.4
E00004753,78.2,3,18.8
E00004754,61.6,10.6,27.7
E00004755,78.1,5.1,16.7
E00004756,75.1,2.1,22.8
E00004757,84.6,3.3,12.1
E00004758,82.7,3.2,14.1
E00004759,83.1,2.6,14.3
E00004760,81.4,5.2,13.3
E00004761,86.8,1.2,12
E00004762,68.7,2.7,28.5
E00004764,75.9,7.6,16.5
E00023418,45.2,8.7,46.1
E00023440,61.6,5.3,33.1
E00023442,53.5,7.9,38.6
E00023443,72.8,3.4,23.8
E00023444,48,10.3,41.6
E00023446,66.4,6.5,27.2
E00023449,57.1,9.8,33.1
E00023486,45.6,3.6,50.8
E00023487,46.5,10,43.5
E00023488,46.7,19.2,34.1
E00023489,30.1,11.6,58.3
E00023490,63.2,6,30.8
E00023491,68.5,5.8,25.8
E00023492,40,8,52
E00023493,60.2,3.6,36.3
E00023494,42,7.4,50.7
E00023495,45,7.4,47.6
E00023496,57.1,8.3,34.6
E00023497,65.4,8.9,25.7
E00023498,52.5,7.1,40.4
E00023499,69.9,4.9,25.2
E00023500,38.1,6.2,55.7
E00023501,53.3,5.4,41.3
E00023502,43.4,10.6,45.9
E00023503,41.6,6.2,52.2
E00023504,26.7,7,66.3
E00023505,60.3,4.5,35.2
E00023506,36.9,20.7,42.4
E00023507,57,4.4,38.6
E00023508,37.7,7.1,55.2
E00023509,40.6,10.1,49.3
E00023510,42.1,5.8,52.1
E00023511,41.9,5.6,52.5
E00023512,47.9,5.2,46.9
E00023513,39,3.4,57.6
E00023514,52.4,4,43.6
E00023515,45,5.6,49.4
E00023516,58.9,2.6,38.5
E00023517,47.3,5.9,46.8
E00023518,58.3,1.7,40.1
E00023519,47.3,7.1,45.6
E00023520,37.4,8.4,54.2
E00023521,41.9,8.8,49.3
E00023522,56.4,8,35.6
E00023523,36,5.8,58.3
E00023524,47.8,9,43.3
E00023525,53.1,8.5,38.4
E00023526,45.9,7.8,46.3
E00023527,43.9,7.5,48.5
E00023528,49.7,4.4,45.9
E00023529,42.2,7,50.8
E00023564,85.4,1.9,12.7
E00023565,67.8,4.8,27.4
E00023566,69.3,3.2,27.5
E00023567,76.4,3.8,19.8
E00023569,75.4,5.1,19.5
E00023570,63.9,3.9,32.1
E00023571,81.2,3.7,15.1
E00023572,44.4,8,47.6
E00023573,80.4,0.3,19.3
E00023574,75.9,4.6,19.5
E00023575,69.1,1.2,29.7
E00023576,76.8,3.2,20
E00023577,48.6,15.1,36.3
E00023578,66,2.7,31.2
E00023579,56.1,3.1,40.8
E00023580,79.5,3.1,17.4
E00023581,82.5,1.8,15.8
E00023617,48.1,5.8,46.1
E00023620,32.7,7.5,59.7
E00023622,57.1,5.4,37.5
E00023623,44,4.9,51.1
E00023624,51.8,4.9,43.3
E00023625,53.9,4.7,41.5
E00023627,52.2,2.8,44.9
E00023628,58.6,7.2,34.2
E00023629,67.9,5.5,26.6
E00023631,70.7,5.9,23.4
E00023632,59.2,10.6,30.2
E00023633,64.2,7.5,28.3
E00023634,60.7,6.1,33.2
E00023637,51.1,3.8,45.1
E00023639,57.9,8.2,34
E00023640,34.3,4.2,61.5
E00023641,53.7,8.5,37.8
E00023644,44.9,10.1,44.9
E00023646,78.2,3.9,17.9
E00023647,54.3,10.1,35.6
E00023648,59.2,6.3,34.5
E00023649,64.2,4.7,31.1
E00023650,60.5,7.3,32.2
E00023651,67,6.5,26.5
E00023652,54.5,4.1,41.4
E00023656,52.9,2.9,44.3
E00023754,81,4.5,14.5
E00023757,44.2,17.1,38.8
E00023760,81.6,2.4,16
E00023762,80.1,3.1,16.8
E00023811,55.2,3.8,41
E00023812,25.6,2.5,71.9
E00023813,55.1,7.7,37.2
E00023814,73.4,2.4,24.2
E00023815,69.4,6.8,23.8
E00023816,72.3,8,19.7
E00023817,59.9,6.1,34
E00023818,39.3,9.7,51
E00023819,48.4,11.5,40.1
E00023820,47.4,10.2,42.3
E00023821,50.6,8.1,41.3
E00023822,58.4,7.2,34.4
E00023823,51.8,8.6,39.6
