areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00004172,36,2.7,55,6.3
E00004174,53.3,13.3,28.9,4.4
E00004185,42.1,2.1,46.3,9.5
E00004187,23.4,2.8,65.5,8.3
E00004188,26.5,8.2,63.3,2
E00004189,30.9,5.9,54.4,8.8
E00004194,25.9,0,58,16.1
E00004196,22.1,2.3,68.6,7
E00004198,27.9,5.4,55,11.7
E00004199,31.6,2.9,57.9,7.6
E00004200,28.2,5.5,57.3,9.1
E00004681,28.9,1.7,59.5,9.9
E00004682,42.4,4.5,25.8,27.3
E00004683,47.9,5.5,31.5,15.1
E00004684,48.9,9.9,34,7.1
E00004685,52.1,2.1,30.9,14.9
E00004686,48.7,7.1,30.1,14.2
E00004687,21,1,71.4,6.7
E00004688,43.3,6,29.3,21.3
E00004689,37.5,7.1,29.5,25.9
E00004690,29.4,3.9,53.9,12.7
E00004691,35.9,10.9,34.8,18.5
E00004692,45.2,5.8,37.5,11.5
E00004693,29.3,4.5,54.1,12
E00004694,36.5,3.5,44.7,15.3
E00004695,36.8,5.3,51.8,6.1
E00004696,49.2,7.7,28.5,14.6
E00004697,26.7,4,54.7,14.7
E00004699,39.8,5.7,43.9,10.6
E00004700,41.3,6.5,34.8,17.4
E00004701,44.9,4.7,35.4,15
E00004705,24.4,3.3,63.3,8.9
E00004706,29,5.5,53,12.6
E00004707,32.7,3.1,56.2,8
E00004708,29.8,6.4,57.4,6.4
E00004709,30.6,6.1,55.1,8.2
E00004710,41.6,5.6,41.6,11.2
E00004711,31,4.5,54.8,9.7
E00004712,17.1,2.7,64.9,15.3
E00004713,56.3,4.6,34.5,4.6
E00004714,45.3,3.4,45.8,5.6
E00004715,46.4,8.6,37.1,7.9
E00004717,48.1,4.4,38.8,8.7
E00004719,53.8,2.8,26.2,17.2
E00004720,50,3,34.8,12.1
E00004721,42.9,2.5,30.3,24.4
E00004725,45.5,10.7,33,10.7
E00004726,43.2,4.5,31.8,20.5
E00004747,35.9,7.8,41.2,15
E00004748,40.8,7.2,36,16
E00004749,51.5,8.3,22.5,17.6
E00004750,40.1,6.5,44.2,9.2
E00004752,35.6,2.7,45.2,16.4
E00004753,40,6.1,37.4,16.5
E00004754,37.1,7.6,47,8.3
E00004755,37.7,1.3,46.8,14.3
E00004756,36.3,2.5,41.3,20
E00004757,48.1,13,23.1,15.7
E00004758,47.5,4.9,24.6,23
E00004759,55.3,2.6,26.3,15.8
E00004760,50.7,5.3,25.3,18.7
E00004761,40.4,7,19.3,33.3
E00004762,48.9,5.7,21.6,23.9
E00004764,33.3,2.5,38.3,25.9
E00023418,23.5,2,70.6,3.9
E00023440,22.5,4.5,68.5,4.5
E00023442,17,2.3,79.5,1.1
E00023443,37,7.6,46.7,8.7
E00023444,25.6,3,67.7,3.8
E00023446,31.3,2.7,53.6,12.5
E00023449,31.7,5.7,59.3,3.3
E00023486,35.6,3.4,55.9,5.1
E00023487,31.3,1,54.5,13.1
