areacd,heating_type_3a-001,heating_type_3a-002
E00004172,1.6,98.4
E00004174,1.1,98.9
E00004185,0.8,99.2
E00004187,5.7,94.3
E00004188,4,96
E00004189,2.2,97.8
E00004194,5.8,94.2
E00004196,3.3,96.7
E00004198,2.8,97.2
E00004199,1.3,98.7
E00004200,3,97
E00004681,0,100
E00004682,4.2,95.8
E00004683,6.8,93.2
E00004684,1.6,98.4
E00004685,2.9,97.1
E00004686,1.7,98.3
E00004687,5.3,94.7
E00004688,2.5,97.5
E00004689,2.7,97.3
E00004690,0,100
E00004691,3.3,96.7
E00004692,4.1,95.9
E00004693,3.1,96.9
E00004694,3,97
E00004695,2.5,97.5
E00004696,3.3,96.7
E00004697,2.9,97.1
E00004699,2.3,97.7
E00004700,2.4,97.6
E00004701,1.7,98.3
E00004705,2.9,97.1
E00004706,5.6,94.4
E00004707,5.5,94.5
E00004708,6.9,93.1
E00004709,0.7,99.3
E00004710,2.7,97.3
E00004711,4.8,95.2
E00004712,4.4,95.6
E00004713,1.1,98.9
E00004714,3.8,96.2
E00004715,1.5,98.5
E00004717,3,97
E00004719,3.9,96.1
E00004720,5.5,94.5
E00004721,6.1,93.9
E00004725,2.5,97.5
E00004726,4.3,95.7
E00004747,1.8,98.2
E00004748,3,97
E00004749,4.9,95.1
E00004750,3.1,96.9
E00004752,0.8,99.2
E00004753,1.7,98.3
E00004754,3.6,96.4
E00004755,3.2,96.8
E00004756,2,98
E00004757,4.3,95.7
E00004758,1.4,98.6
E00004759,2.1,97.9
E00004760,2,98
E00004761,0,100
E00004762,5.8,94.2
E00004764,1.1,98.9
E00023418,1,99
E00023440,1.9,98.1
E00023442,0,100
E00023443,5.1,94.9
E00023444,3.1,96.9
E00023446,4.1,95.9
E00023449,0,100
E00023486,5,95
E00023487,10.1,89.9
E00023488,5.1,94.9
E00023489,3.9,96.1
E00023490,5.8,94.2
E00023491,2.9,97.1
E00023492,6.4,93.6
E00023493,4.8,95.2
E00023494,6,94
E00023495,2.9,97.1
E00023496,2.4,97.6
E00023497,3.5,96.5
E00023498,0,100
E00023499,4.3,95.7
E00023500,3.5,96.5
E00023501,2.5,97.5
E00023502,1.4,98.6
E00023503,11.4,88.6
E00023504,3.8,96.2
E00023505,3.3,96.7
E00023506,6.5,93.5
E00023507,6.3,93.7
E00023508,4.4,95.6
E00023509,6.3,93.8
E00023510,3.6,96.4
E00023511,0,100
E00023512,2.8,97.2
E00023513,9.1,90.9
E00023514,6.1,93.9
E00023515,8.7,91.3
E00023516,7.6,92.4
E00023517,7.4,92.6
E00023518,7.4,92.6
E00023519,7.9,92.1
E00023520,4.4,95.6
E00023521,0.8,99.2
E00023522,2.7,97.3
E00023523,3.9,96.1
E00023524,0,100
E00023525,10.9,89.1
E00023526,2.3,97.7
E00023527,5,95
E00023528,6.5,93.5
E00023529,5.3,94.7
E00023564,3.5,96.5
E00023565,4.7,95.3
E00023566,1,99
E00023567,1.3,98.7
E00023569,5,95
E00023570,4.3,95.7
E00023571,3,97
E00023572,5.2,94.8
