areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00088379,83.9,12.4,3.7
E00088381,87,11.3,1.7
E00088546,86.1,10.3,3.7
E00088547,87.2,10.5,2.3
E00088552,90,8.3,1.7
E00088562,84.3,12.1,3.6
E00091447,88.1,9.8,2.1
E00091449,87.4,9.1,3.5
E00091450,86.8,10.8,2.4
E00091454,81.9,12.2,5.9
E00091455,85.8,8.6,5.6
E00091458,87.7,11.6,0.7
E00091583,82.3,12.3,5.3
E00091584,91.6,7.7,0.7
E00091585,87.8,9.6,2.6
E00091586,84.1,10.6,5.3
E00091587,89.1,9.8,1.2
E00091588,85,9.9,5.1
E00091770,83.6,12.1,4.2
E00091771,84,12.9,3.1
E00137078,78.5,12.8,8.7
E00137079,77.2,13.8,9
E00137080,83.2,11.5,5.2
E00137081,83.1,12.3,4.6
E00137082,74.6,15.7,9.7
E00137206,80.8,13.6,5.6
E00137207,76.1,18.3,5.6
E00137486,84.4,11.5,4.1
E00137489,77.3,11.9,10.8
E00137491,84.7,11.1,4.2
E00137492,89.9,6.6,3.5
E00137493,79.6,13.7,6.7
E00137494,86.8,9.9,3.3
E00137495,81.7,12.9,5.4
E00137496,80.6,15.5,3.9
E00137497,74.6,17.5,7.9
E00137498,85.7,12.2,2.1
E00137499,85.2,12.1,2.7
E00137500,85.2,10.8,4
E00137506,83.3,13.4,3.3
E00137507,81.1,12.5,6.4
E00137508,76.1,15.9,8.1
E00137509,83.5,14,2.6
E00137510,84.5,11.2,4.3
E00137511,86.9,9.3,3.8
E00137512,87.4,9.3,3.3
E00137513,80.5,15.8,3.8
E00137514,76.1,16.3,7.6
E00137515,74.4,16.5,9.1
E00137517,77.9,12,10
E00137518,91.5,5.5,3.1
E00137519,76.8,16.2,7
E00137521,78.6,15.2,6.2
E00137522,83.5,13.1,3.5
E00137523,74.3,15.8,9.9
E00137524,88.8,8.8,2.3
E00137525,65,27.5,7.5
E00137526,82.5,13.4,4.1
E00137527,82.7,11.3,6
E00137528,72.2,20.8,7
E00137529,88.4,8.1,3.5
