areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00088379,14.2,34.6,32.7,18.5
E00088381,27.6,25.5,26.9,20
E00088546,10.3,25.3,49.5,14.9
E00088547,9.9,27.9,48.6,13.5
E00088552,7.5,20.8,54.7,17
E00088562,12.6,25.3,45.5,16.7
E00091447,5.8,31.3,52.7,10.3
E00091449,7.4,33,52.3,7.4
E00091450,8.4,34.3,44.4,12.9
E00091454,5.8,25.2,59.2,9.7
E00091455,4.3,38.3,47,10.4
E00091458,6.8,23.3,61.6,8.2
E00091583,16.5,28.9,36.1,18.6
E00091584,20.2,32.6,38,9.3
E00091585,12.1,26.8,49.7,11.5
E00091586,12.3,28.7,37.7,21.3
E00091587,12.1,31.4,49.3,7.1
E00091588,8,30.1,49.4,12.5
E00091770,5.5,35.6,46,12.9
E00091771,8.2,27.1,51.8,12.9
E00137078,66.7,11.3,7.8,14.2
E00137079,64.1,13.1,6.6,16.2
E00137080,72.7,12.8,5.2,9.3
E00137081,60.9,12.6,13.2,13.2
E00137082,57.4,12.5,8.5,21.6
E00137206,38.5,18.3,29,14.2
E00137207,38.9,21.2,28.3,11.5
E00137486,20.1,31.3,36.9,11.7
E00137489,11.1,32.7,44.2,12.1
E00137491,8.1,43,35.6,13.4
E00137492,8.9,33.3,44,13.7
E00137493,10.1,42,37,10.9
E00137494,9.5,33.3,49.7,7.5
E00137495,13.8,36.8,35.6,13.8
E00137496,21.3,40.4,28.7,9.6
E00137497,20.6,46.4,16.5,16.5
E00137498,11.7,34.4,40.9,13
E00137499,27.7,33.7,28.7,9.9
E00137500,25,18.5,48.4,8.1
E00137506,15.5,34.5,36.6,13.4
E00137507,22.4,23.7,41,12.8
E00137508,33.5,25.6,24.4,16.5
E00137509,38.4,25.4,25.4,10.9
E00137510,28.8,32.5,24.4,14.4
E00137511,34.8,23.7,25,16.5
E00137512,30.2,25,34.1,10.7
E00137513,42.8,27.6,19.7,9.9
E00137514,45.6,20.7,16,17.8
