areacd,disability_3a-001,disability_3a-002
E00088379,18,82
E00088381,19.1,80.9
E00088546,13.5,86.5
E00088547,11.9,88.1
E00088552,15,85
E00088562,13.7,86.3
E00091447,11.6,88.4
E00091449,13.5,86.5
E00091450,13.1,86.9
E00091454,20.2,79.8
E00091455,16.7,83.3
E00091458,9.4,90.6
E00091583,19.5,80.5
E00091584,9.1,90.9
E00091585,11.2,88.8
E00091586,17.6,82.4
E00091587,8.6,91.4
E00091588,9.6,90.4
E00091770,13.9,86.1
E00091771,14.1,85.9
E00137078,21.7,78.3
E00137079,21,79
E00137080,17.2,82.8
E00137081,15.3,84.7
E00137082,23.1,76.9
E00137206,16.7,83.3
E00137207,23.5,76.5
E00137486,14.3,85.7
E00137489,22.8,77.2
E00137491,12.3,87.7
E00137492,10.1,89.9
E00137493,21.8,78.2
E00137494,15,85
E00137495,16.1,83.9
E00137496,16.1,83.9
E00137497,23.8,76.3
E00137498,13.9,86.1
E00137499,11.5,88.5
E00137500,13.4,86.6
E00137506,15.9,84.1
E00137507,14.9,85.1
E00137508,17.5,82.5
E00137509,14.3,85.7
E00137510,17.5,82.5
E00137511,13.4,86.6
E00137512,14.4,85.6
E00137513,21,79
E00137514,22.6,77.4
E00137515,24.2,75.8
E00137517,23.7,76.3
E00137518,9.2,90.8
E00137519,24.6,75.4
E00137521,23.6,76.4
E00137522,15.5,84.5
E00137523,22.1,77.9
E00137524,10.6,89.4
E00137525,30.3,69.7
E00137526,16.1,83.9
E00137527,13.5,86.5
E00137528,30.4,69.6
E00137529,13.8,86.2
E00137530,19.9,80.1
E00137531,19.7,80.3
E00137533,13.9,86.1
E00137534,25.3,74.7
E00137535,20.8,79.2
E00137536,13.8,86.2
E00137537,20.5,79.5
E00137538,16.6,83.4
E00137539,18.4,81.6
E00137540,18.6,81.4
E00137541,16.3,83.7
E00137542,22.1,77.9
E00137543,31.5,68.5
E00137544,17.6,82.4
E00137545,19.7,80.3
E00137546,13.5,86.5
E00137547,11.2,88.8
E00137548,15.2,84.8
E00137549,21.2,78.8
E00137550,18.1,81.9
E00137563,12.4,87.6
E00137570,23.9,76.1
E00137571,15,85
E00137572,18.5,81.5
E00137573,15.3,84.7
E00137574,21.5,78.5
E00137575,14.3,85.7
E00137577,16.5,83.5
E00137583,10.8,89.2
E00137598,18.8,81.3
E00137599,17.6,82.4
E00137600,21.1,78.9
E00137601,16.5,83.5
E00137602,13.9,86.1
E00137603,21.1,78.9
E00137606,15.7,84.3
E00137607,13.4,86.6
E00137608,19,81
E00137609,20.2,79.8
E00137610,33.5,66.5
E00137611,15.1,84.9
E00137612,12.9,87.1
E00137613,18.5,81.5
E00137614,22.8,77.2
E00137615,14.6,85.4
E00137616,33.8,66.2
E00137617,17.2,82.8
E00137618,23.6,76.4
E00137619,21.7,78.3
E00137620,18.6,81.4
E00137621,31.1,68.9
E00137622,14.9,85.1
E00137623,19.7,80.3
E00137624,23.4,76.6
E00137625,18.9,81.1
E00137626,22.2,77.8
E00137627,23,77
E00137628,16.7,83.3
E00137630,24.2,75.8
E00137631,19.9,80.1
E00137632,24.4,75.6
E00137634,16.7,83.3
E00137635,18,82
E00137636,20,80
E00137637,21.5,78.5
E00137638,18.3,81.7
E00137639,16.8,83.2
E00137640,21.2,78.8
E00137641,20.6,79.4
E00137642,13.2,86.8
E00137643,21.8,78.2
E00137644,21.2,78.8
E00137645,39,61
E00137646,14.3,85.7
E00137647,21.2,78.8
E00137648,16.5,83.5
E00137649,13.2,86.8
E00137650,22,78
E00137651,16.7,83.3
E00137652,14.9,85.1
E00137653,17.2,82.8
E00137654,14.7,85.3
E00137657,16.2,83.8
E00137658,24.9,75.1
E00137659,24.2,75.8
E00137660,14.3,85.7
E00137661,14.1,85.9
E00137662,19.5,80.5
E00137663,18.2,81.8
E00137664,16.1,83.9
E00137665,16.9,83.1
E00137666,18.1,81.9
