areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00088379,96.9,2.5,0.3,0,0.3
E00088381,96.1,2.5,0.6,0,0.8
E00088546,91.9,6.6,0,1.5,0
E00088547,98.2,1.8,0,0,0
E00088552,93.3,5,1.7,0,0
E00088562,92,5.2,0.5,0.5,1.8
E00091447,90.4,5.5,1.2,2.6,0.2
E00091449,89.4,8.2,0.6,0.6,1.2
E00091450,93,4.3,0.3,1.6,0.8
E00091454,91.5,4.8,0,1.6,2.1
E00091455,94,4.3,0,0.4,1.3
E00091458,91.9,8.1,0,0,0
E00091583,90.7,4.5,0,4.1,0.8
E00091584,85,5.8,1.1,2.2,5.8
E00091585,92.6,6.1,1,0,0.3
E00091586,94.2,4,0.4,1.4,0
E00091587,92.2,5.4,1.2,0.8,0.4
E00091588,94.3,2.8,0.3,1.7,0.8
E00091770,93.3,4.8,1.2,0,0.6
E00091771,88.1,6.2,1.6,2.1,2.1
E00137078,78.5,11.7,3.8,2.2,3.8
E00137079,62.8,13.3,11.3,8,4.5
E00137080,73.3,12.9,6.6,4.7,2.5
E00137081,73.9,13.2,3.4,7.1,2.5
E00137082,66.6,18.1,7.4,4.8,3.1
E00137206,93.5,5,0.9,0.6,0
E00137207,93.7,4.9,0.4,1.1,0
E00137486,91.8,5.4,1,1.5,0.3
E00137489,89,6.8,0.5,3.6,0.2
E00137491,95.4,3.1,0.4,0.8,0.4
E00137492,90.6,5,0,4.4,0
E00137493,95.8,3.5,0,0.7,0
E00137494,88.9,5.7,1.8,1.5,2.1
E00137495,96.6,1.4,0,1.4,0.6
E00137496,96.1,3.4,0.5,0,0
E00137497,96.7,2.1,0.4,0.4,0.4
E00137498,95.5,1.4,1,1.4,0.7
E00137499,92.9,3.8,0,1.1,2.2
E00137500,91.9,4.8,0.4,2,0.8
E00137506,92.9,5.6,0.3,0.3,0.9
E00137507,96.9,2.7,0.3,0,0
E00137508,90.3,4.9,1.6,2.3,1
E00137509,98.2,1.5,0,0.4,0
E00137510,93.4,5.9,0.7,0,0
E00137511,94.5,3.1,1.2,1.2,0
E00137512,94.8,3.9,0.6,0.2,0.6
E00137513,93.6,4.1,0.7,0,1.5
E00137514,94.4,4.4,0.9,0,0.3
E00137515,93.6,2.7,1,1.7,1
E00137517,94,2.7,2,0.7,0.7
E00137518,92.8,6.3,0.4,0,0.4
E00137519,90,6.3,1.5,0.7,1.5
E00137521,95.9,2.7,0.9,0.6,0
E00137522,94.6,4,1.3,0,0
E00137523,95.4,3,1,0,0.7
E00137524,93.8,4.2,1.3,0.5,0.2
E00137525,92.7,4.7,1,1.6,0
E00137526,94.1,4.6,0.3,0.5,0.5
E00137527,95,4.3,0,0.7,0
E00137528,92.2,6.5,1.3,0,0
E00137529,91.5,6.1,1.4,0.2,0.8
E00137530,93.1,3.8,1.6,0,1.6
E00137531,91.2,4.2,2.4,1.7,0.5
E00137533,92.5,6.3,0.8,0.5,0
E00137534,92.4,5.1,0.5,1.6,0.3
E00137535,93.1,5.6,0.3,0.3,0.8
E00137536,93.1,5.5,0.6,0.8,0
E00137537,95.4,3.6,1,0,0
E00137538,88.9,7.2,1.8,1.1,1.1
E00137539,87.8,6.4,4.9,0.6,0.3
E00137540,92.6,4.9,1.4,0.9,0.3
E00137541,89.5,6.7,2.8,0.7,0.4
E00137542,94,3.5,2.5,0,0
E00137543,89.2,5.4,2.9,1.8,0.7
E00137544,88.5,5.8,3.3,2.2,0.3
E00137545,90.9,5.2,3.3,0.3,0.3
E00137546,95.9,4.1,0,0,0
E00137547,90.5,6.6,0.9,1.4,0.7
E00137548,91.2,6.2,1.4,1.2,0
E00137549,93.2,4.4,1.3,1.1,0
E00137550,90.6,6,1.3,1.8,0.3
E00137563,86.4,6.2,4.5,2.3,0.6
E00137570,93.4,4.8,0.9,0.9,0
E00137571,92.8,4.8,1.9,0,0.5
E00137572,94.2,4.1,0,0,1.7
E00137573,96,2.6,1.5,0,0
E00137574,94,4.9,0.8,0.4,0
E00137575,94.9,5.1,0,0,0
E00137577,85.2,6.4,3.8,0.9,3.8
