areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00088379,2.6,16.4,39.7,41.4
E00088381,0.8,26,42,31.3
E00088546,3.6,10.2,34.9,51.2
E00088547,5.7,11.4,30.7,52.3
E00088552,1.8,21.1,33.3,43.9
E00088562,3.1,16.7,25.3,54.9
E00091447,3,10.8,30.5,55.7
E00091449,0,12.7,27.6,59.7
E00091450,2.6,11.2,38.2,48
E00091454,2.4,15.3,31.8,50.6
E00091455,0,9.4,34.4,56.3
E00091458,0,3.6,35.7,60.7
E00091583,3.3,36.9,27.9,32
E00091584,11,14.7,31.2,43.1
E00091585,2.9,6.6,22.8,67.6
E00091586,1.6,16.9,37.9,43.5
E00091587,1.8,28.8,18,51.4
E00091588,1.3,8.6,27.8,62.3
E00091770,5.1,19.9,38.5,36.5
E00091771,3.6,8.3,34.5,53.6
E00137078,6.9,43.8,40,9.2
E00137079,3.9,30.3,50.3,15.5
E00137080,3.2,26.2,55.6,15.1
E00137081,3.2,26.4,58.4,12
E00137082,2.2,7.4,66.7,23.7
E00137206,3.3,25.8,36.4,34.4
E00137207,0,27.9,58.1,14
E00137486,7.4,18.3,41.7,32.6
E00137489,0.6,17.9,32.1,49.4
E00137491,1.9,12.6,34,51.5
E00137492,0,16,27.5,56.5
E00137493,6.5,24.2,43.5,25.8
E00137494,4.2,13.3,30.8,51.7
E00137495,2.7,23,43.2,31.1
E00137496,1.1,14.4,57.8,26.7
E00137497,6.5,15.9,56.1,21.5
E00137498,7.1,22.8,34.6,35.4
E00137499,2.4,24.1,45.8,27.7
E00137500,6.7,21,36.1,36.1
E00137506,0,18.3,44.3,37.4
E00137507,3,23.3,36.8,36.8
E00137508,14.9,50.9,30.4,3.7
E00137509,0,45.4,41.5,13.1
E00137510,0.8,11,71.7,16.5
E00137511,1.6,24.6,51.4,22.4
E00137512,0,7.3,55,37.7
E00137513,2.3,37.7,46.2,13.8
E00137514,15.2,5.1,73.2,6.5
E00137515,4.1,45.5,42.8,7.6
E00137517,2.6,25.2,68.7,3.5
E00137518,1.2,11.8,16,71
E00137519,12.9,34.5,46.6,6
E00137521,0,15.8,69.2,15
E00137522,6.5,23.7,43.8,26
E00137523,21.8,27.9,36.1,14.3
E00137524,0.8,22.9,50.8,25.4
E00137525,12.1,17,34.1,36.8
E00137526,8,31.8,40.3,19.9
E00137527,3.2,2.4,71.4,23
E00137528,6.9,22.1,47.1,24
E00137529,0.5,20.3,54.2,25
E00137530,7.2,49,37.3,6.5
E00137531,11.5,44.3,37.7,6.6
E00137533,2.7,2,44.6,50.7
E00137534,1.4,29.5,61.9,7.2
E00137535,5.4,17.9,67.9,8.9
E00137536,4.1,21.1,59.2,15.6
E00137537,2.1,42.8,49.7,5.5
E00137538,22.4,35.5,28.3,13.8
E00137539,8.4,24.5,50.3,16.8
E00137540,9.5,32.5,42,16
E00137541,8.3,24.2,66.7,0.8
E00137542,9.6,45.9,34.9,9.6
E00137543,21.1,44.1,21.1,13.7
E00137544,10.4,23.1,61.9,4.5
E00137545,5.2,13.4,73.9,7.5
E00137546,0.9,6.5,47.2,45.4
E00137547,1.3,12.2,52.9,33.6
E00137548,2.2,13.7,36.7,47.3
E00137549,4,17,70.5,8.5
E00137550,17.3,22.5,40.5,19.7
E00137563,1.6,17.5,47.6,33.3
E00137570,14.4,9.6,57.7,18.3
E00137571,1.9,11.5,35.7,51
E00137572,9.1,34.8,25,31.1
E00137573,0.8,30.6,28.1,40.5
E00137574,8.8,14,66.7,10.5
E00137575,6.9,16.1,36.8,40.2
E00137577,5.1,27.7,26.6,40.7
E00137583,5.6,8.8,21.3,64.4
E00137598,0,12.9,40.5,46.6
E00137599,2.5,22.1,33.6,41.8
E00137600,0,18.7,69.8,11.5
E00137601,0.8,13.5,62.4,23.3
E00137602,4.9,25.4,49.2,20.5
E00137603,0.5,21.1,46.8,31.6
E00137606,3.3,20.3,24.4,52
E00137607,9,27.6,40.4,23.1
E00137608,0.8,11.5,32.8,54.9
E00137609,9.4,51.1,30.2,9.4
E00137610,43,44.3,10.1,2.7
E00137611,3.8,16.3,54.1,25.8
E00137612,1.4,28.5,59.7,10.4
E00137613,6.3,19.5,65.6,8.6
E00137614,1.4,15.9,69.6,13
E00137615,2.4,16,62.4,19.2
E00137616,0,28.6,62.7,8.7
E00137617,1.5,8.3,78.9,11.3
E00137618,14.4,25,52.9,7.7
E00137619,5,31.1,42,21.8
E00137620,10.1,39.6,47.7,2.7
E00137621,7.8,48.4,35.2,8.6
E00137622,1.6,9.4,57.8,31.3
E00137623,4,18.1,51,26.8
E00137624,1.6,27.3,57,14.1
E00137625,0.8,19.5,34.4,45.3
E00137626,3.6,13.7,61.2,21.6
E00137627,8.7,24.7,48.7,18
E00137628,1.1,18.4,35.1,45.4
E00137630,26.2,21.3,45.4,7.1
E00137631,1.3,15,77.8,5.9
E00137632,18.6,57.6,16.3,7.6
E00137634,0,14,45.2,40.9
E00137635,5.3,19.1,65.6,9.9
