areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00088379,7.8,32.8,32.8,26.7
E00088381,7,36.4,37.2,19.4
E00088546,4.2,28.9,37.3,29.5
E00088547,4.5,20.2,51.7,23.6
E00088552,1.8,42.1,43.9,12.3
E00088562,2.5,32.1,38.3,27.2
E00091447,2.4,28.9,45.2,23.5
E00091449,3,20.1,52.2,24.6
E00091450,5.3,21.1,44.7,28.9
E00091454,3.6,25,51.2,20.2
E00091455,6.5,20.7,52.2,20.7
E00091458,1.8,29.8,49.1,19.3
E00091583,11.5,50.8,24.6,13.1
E00091584,8.2,50.9,24.5,16.4
E00091585,5.1,22.8,38.2,33.8
E00091586,11,39.4,38.6,11
E00091587,8.9,33,32.1,25.9
E00091588,5.3,24.5,43.7,26.5
E00091770,7.1,38.5,33.3,21.2
E00091771,2.4,25.3,42.2,30.1
E00137078,42.6,38,17.8,1.6
E00137079,37.2,38.5,21.2,3.2
E00137080,34.6,45.7,12.6,7.1
E00137081,24.6,46,19,10.3
E00137082,25.6,43.6,24.1,6.8
E00137206,5.3,39.7,33.8,21.2
E00137207,5.5,52,23.6,18.9
E00137486,8.1,28.3,39.3,24.3
E00137489,6.5,23.2,44.6,25.6
E00137491,0.9,24.5,41.5,33
E00137492,3.8,23.1,46.2,26.9
E00137493,7.2,35.2,38.4,19.2
E00137494,5.6,34.3,38.5,21.7
E00137495,5.5,35.6,37,21.9
E00137496,7.9,44.9,31.5,15.7
E00137497,13.2,39.6,32.1,15.1
E00137498,2.4,34.9,35.7,27
E00137499,1.2,41,39.8,18.1
E00137500,9.2,32.5,37.5,20.8
E00137506,0.8,26,46.6,26.7
E00137507,4.5,29.3,41.4,24.8
E00137508,20.5,51.6,23.6,4.3
E00137509,14.5,46.6,30.5,8.4
E00137510,12.4,38,37.2,12.4
E00137511,9.9,45.3,33.7,11
E00137512,3.2,37.3,47.5,12
E00137513,10.2,53.1,25.8,10.9
E00137514,23,36,28.8,12.2
E00137515,22.8,40.7,26.2,10.3
E00137517,18.8,40.2,32.5,8.5
E00137518,4.7,33.7,38.5,23.1
E00137519,23.7,50,23.7,2.5
E00137521,6.8,46.6,32.3,14.3
E00137522,6.5,43.2,38.5,11.8
E00137523,29.5,39.7,19.9,11
E00137524,7.6,40.3,39,13.1
E00137525,19.8,43.4,29.1,7.7
E00137526,11.7,40.8,34.6,12.8
E00137527,11.9,41.3,31,15.9
E00137528,10.8,35,42.4,11.8
E00137529,1.6,38.9,42.6,16.8
E00137530,18.7,47.7,24.5,9
E00137531,17.7,54.7,22.7,5
E00137533,2.7,30.8,50.7,15.8
E00137534,17.1,42.1,30.7,10
E00137535,14.3,41.7,36.3,7.7
E00137536,8.8,37.8,35.8,17.6
E00137537,17.4,38.9,34,9.7
E00137538,9.2,53.9,27,9.9
E00137539,10.6,49.3,26.8,13.4
E00137540,13.4,42.7,35.4,8.5
E00137541,17.7,45.4,29.2,7.7
E00137542,22.8,44.1,24.1,9
