areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00106132,65.2,4.1,30.7
E00106133,84.8,3,12.2
E00106134,94.9,1,4.1
E00106135,77.6,5.1,17.3
E00106136,81.2,0.6,18.1
E00106137,86.9,1.7,11.4
E00106138,77.3,3.4,19.3
E00106139,71.7,3.3,25
E00106140,76.9,2.8,20.3
E00106141,76.3,2.5,21.2
E00106142,77.3,3.5,19.2
E00106143,81.5,3.5,15
E00106144,75.2,2.8,22.1
E00106145,72.4,1.6,26
E00106146,78.1,4.7,17.2
E00106147,83.3,2.3,14.4
E00106148,66.7,1.9,31.4
E00106149,61.5,3.4,35.2
E00106150,67,2.2,30.8
E00106151,63.3,2.5,34.2
E00106152,73.4,2.2,24.4
E00106153,73.3,2.5,24.2
E00106154,60.8,4.3,34.9
E00106155,80.2,0.9,19
E00106156,58.7,4.1,37.3
E00106157,71,1.2,27.8
E00106158,54.5,8.4,37
E00106159,67.7,5.6,26.7
E00106162,87.8,1,11.2
E00106163,88.2,3.1,8.7
E00106164,94.6,0.9,4.5
E00106165,91.7,1,7.3
E00106166,86.6,3,10.5
E00106167,92.9,0.7,6.5
E00106168,91,0.5,8.6
E00106169,92.8,1.8,5.4
E00106170,80.8,1.8,17.4
E00106171,86.1,3.5,10.4
E00106172,83,1.2,15.8
E00106173,87.8,3.1,9.1
E00106174,80.7,2.1,17.2
E00106175,87.7,0.9,11.4
E00106176,89.7,0.3,10
E00106177,93.9,1.4,4.7
E00106178,94.7,1.4,3.9
E00106179,97.5,0,2.5
E00106180,96.4,0,3.6
E00106181,97.8,0.9,1.2
E00106182,93.5,1.8,4.7
E00106183,94.2,0.6,5.2
E00106184,96.1,1.1,2.9
E00106185,97.6,0.6,1.8
E00106186,92.8,0.5,6.7
E00106187,92.9,0.7,6.4
E00106188,93.5,0.6,5.9
E00106189,93.2,2,4.9
E00106190,94.4,0.4,5.3
E00106191,93.3,0,6.7
E00106192,93.2,2.3,4.6
E00106193,94.8,1.2,4.1
E00106194,90.7,0,9.3
E00106195,96.5,0,3.5
E00106196,94.7,0,5.3
E00106197,93.1,0.8,6.2
E00106198,95.2,0.8,4
E00106199,89.3,1.2,9.4
E00106200,91.2,1.3,7.5
E00106201,96.3,0.3,3.4
E00106202,92.1,0.8,7.1
E00106203,85.4,1.4,13.2
E00106204,94.2,1.1,4.7
E00106205,94,2.6,3.4
E00106206,90.5,0,9.5
E00106207,90.9,2.3,6.8
E00106208,94.5,2.3,3.2
E00106209,93,0.6,6.4
E00106210,91,1.1,7.9
E00106211,92,1.5,6.5
E00106212,95,0.9,4
E00106213,95.1,1,3.9
E00106214,97.4,0.2,2.4
E00106217,93.5,1.5,5
E00106218,94.5,0.5,4.9
E00106219,94.1,1,4.9
E00106220,94.3,0.4,5.3
E00106221,98.1,0.6,1.3
E00106222,92.6,0.4,7
E00106223,95.9,1.2,2.9
E00106224,97.2,1.1,1.7
E00106225,95.5,0.3,4.2
E00106226,95.3,0.7,4
E00106227,97.2,0,2.8
E00106228,94.6,0.8,4.6
E00106229,93.2,1.7,5.1
E00106230,92.6,2.2,5.2
E00106231,98.4,1.1,0.5
E00106232,93.8,0.7,5.4
E00106233,94.2,2.9,2.9
E00106234,95.5,1,3.5
E00106235,91.1,1.2,7.8
E00106236,89.9,3,7.1
E00106237,93.8,2.1,4.2
E00106238,92.2,1.8,5.9
E00106239,97.4,0.6,1.9
E00106240,97.1,1.2,1.6
E00106241,95.2,2.1,2.8
E00106242,99.1,0,0.9
E00106243,91.8,2.1,6.2
E00106244,95.8,0.8,3.4
E00106245,97.6,0.3,2
E00106246,93.5,0,6.5
E00106247,75.7,4,20.2
E00106248,86.4,2.8,10.8
E00106249,92.4,1.9,5.7
E00106250,80.6,2,17.4
E00106251,92.3,2.5,5.3
E00106252,88.8,1.7,9.6
E00106253,85.6,1.7,12.8
E00106254,84.9,2.2,12.9
E00106255,87.4,3.3,9.2
E00106256,89,0,11
E00106257,86.4,4.5,9.1
E00106258,92.1,0.3,7.6
E00106259,69,3.8,27.3
E00106260,74.4,4.9,20.7
E00106261,78.5,2.7,18.8
E00106262,93.1,2.3,4.6
E00106263,87,3.8,9.2
E00106264,76.6,2.4,21
E00106265,80.2,1.5,18.3
E00106266,76.5,2.4,21.1
E00106267,66.5,2.2,31.4
E00106268,95.9,0.6,3.5
E00106269,94.5,0,5.5
E00106270,79.8,6.3,13.9
E00106271,88.2,1.6,10.2
E00106272,89.7,2.6,7.7
E00106273,85.9,1.3,12.8
E00106274,88.2,4.9,6.9
E00106276,63.4,4.6,32
E00106277,87.4,1.6,10.9
E00106278,91.8,1,7.2
E00106280,88.5,1.9,9.6
E00106281,90.3,0.5,9.1
E00106282,80.9,1.4,17.7
E00106283,91,3.2,5.9
E00106284,94.8,0.9,4.3
E00106285,90.5,1.8,7.7
E00106286,87.8,0.8,11.4
E00106287,88.5,3.1,8.4
E00106288,87.5,2.3,10.2
E00106289,89.2,3.4,7.4
E00106290,91.9,3,5.2
E00106291,89.7,2.4,8
E00106292,89.3,1.7,9
E00106293,92,1.5,6.5
E00106294,91.4,1.1,7.5
E00106295,85.8,4.6,9.6
E00106296,91,2,7
E00106297,94.3,1.9,3.8
E00106298,94.8,1.7,3.5
E00106299,92.9,2.8,4.3
E00106300,91.6,1.3,7
E00106301,94.7,2.1,3.2
E00106302,94.2,3.5,2.2
E00106303,96.8,0.4,2.8
E00106304,88.1,2.6,9.3
E00106305,90.8,3.3,5.9
E00106306,90.4,1.3,8.3
E00106307,87.5,3,9.6
E00106308,92.4,2.1,5.5
E00106309,95.9,1,3.1
E00106310,93.2,0.9,5.9
E00106311,88.3,2,9.8
E00106312,92.8,2.1,5.1
E00106313,96.7,0.4,2.9
E00106314,94.3,1,4.7
E00106315,93.7,1.9,4.4
E00106316,90.9,1.3,7.7
E00106317,88.5,0.8,10.6
E00106318,94.7,0.6,4.7
E00106319,93.6,2.7,3.6
E00106320,93.4,0.6,6.1
E00106321,93.8,0.6,5.7
E00106322,96.9,0,3.1
E00106323,95.6,0.7,3.7
E00106324,93.8,1.2,5.1
E00106325,89.1,2.8,8.1
E00106326,32.3,0.8,66.9
E00106327,73.5,6,20.5
E00106328,96.5,0.7,2.8
E00106329,90.2,1.6,8.2
E00106330,94.9,2.2,2.9
