areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00106132,33.7,66.3
E00106133,43.4,56.6
E00106134,32.8,67.2
E00106135,41.1,58.9
E00106136,37.6,62.4
E00106137,33.7,66.3
E00106138,28.6,71.4
E00106139,25.7,74.3
E00106140,24.8,75.2
E00106141,36,64
E00106142,32.3,67.7
E00106143,27.4,72.6
E00106144,33.3,66.7
E00106145,29,71
E00106146,31.1,68.9
E00106147,34.9,65.1
E00106148,32.6,67.4
E00106149,36.1,63.9
E00106150,34.2,65.8
E00106151,39.6,60.4
E00106152,24.7,75.3
E00106153,33.6,66.4
E00106154,32,68
E00106155,41.1,58.9
E00106156,31.8,68.2
E00106157,34.7,65.3
E00106158,38.9,61.1
E00106159,31.5,68.5
E00106162,32.2,67.8
E00106163,36.6,63.4
E00106164,37.2,62.8
E00106165,37.7,62.3
E00106166,40.3,59.7
E00106167,33.6,66.4
E00106168,27.7,72.3
E00106169,40.5,59.5
E00106170,35,65
E00106171,36.1,63.9
E00106172,29.9,70.1
E00106173,35.1,64.9
E00106174,30.6,69.4
E00106175,32.1,67.9
E00106176,36.6,63.4
E00106177,44.2,55.8
E00106178,43.5,56.5
E00106179,29,71
E00106180,31.7,68.3
E00106181,40.6,59.4
E00106182,40.7,59.3
E00106183,42.6,57.4
E00106184,30.3,69.7
E00106185,30.5,69.5
E00106186,34.7,65.3
E00106187,33.6,66.4
E00106188,24.4,75.6
E00106189,37.7,62.3
E00106190,32.4,67.6
E00106191,31,69
E00106192,35.5,64.5
E00106193,35.1,64.9
E00106194,39.6,60.4
E00106195,33.9,66.1
E00106196,32.4,67.6
E00106197,30.5,69.5
E00106198,33.3,66.7
E00106199,37.6,62.4
E00106200,35.3,64.7
E00106201,39.8,60.2
E00106202,33.1,66.9
E00106203,31.7,68.3
E00106204,35,65
E00106205,40.1,59.9
E00106206,32.9,67.1
E00106207,39.3,60.7
E00106208,34.4,65.6
E00106209,39.8,60.2
E00106210,32.3,67.7
E00106211,34.4,65.6
E00106212,36.5,63.5
E00106213,29.3,70.7
E00106214,38.1,61.9
E00106217,39,61
E00106218,37.8,62.2
E00106219,35.9,64.1
E00106220,36.1,63.9
E00106221,36.2,63.8
E00106222,34.3,65.7
E00106223,36.6,63.4
E00106224,33.2,66.8
E00106225,36.2,63.8
E00106226,25.4,74.6
E00106227,31.9,68.1
E00106228,35.3,64.7
E00106229,37.3,62.7
E00106230,32.5,67.5
E00106231,30.1,69.9
E00106232,39.2,60.8
E00106233,31.8,68.2
E00106234,25.4,74.6
E00106235,29,71
E00106236,41,59
E00106237,34.9,65.1
E00106238,46.3,53.8
E00106239,42.3,57.7
E00106240,35.8,64.2
E00106241,36.6,63.4
E00106242,36.1,63.9
E00106243,27.7,72.3
E00106244,35,65
E00106245,44.9,55.1
E00106246,22.7,77.3
E00106247,28.1,71.9
E00106248,35.9,64.1
E00106249,4.2,95.8
E00106250,36.5,63.5
E00106251,37.8,62.2
E00106252,44.8,55.2
E00106253,30.9,69.1
E00106254,25.8,74.2
E00106255,30.6,69.4
E00106256,35.3,64.7
E00106257,33.1,66.9
E00106258,45.2,54.8
E00106259,26.9,73.1
E00106260,32.1,67.9
E00106261,34.1,65.9
E00106262,45.5,54.5
E00106263,33.3,66.7
E00106264,32.4,67.6
E00106265,31.2,68.8
E00106266,26.7,73.3
E00106267,30.7,69.3
E00106268,12,88
E00106269,57.9,42.1
E00106270,24.8,75.2
E00106271,28.6,71.4
E00106272,35.5,64.5
E00106273,21.9,78.1
E00106274,37.7,62.3
E00106276,21.1,78.9
E00106277,39.8,60.2
E00106278,35.8,64.2
E00106280,37,63
E00106281,30.2,69.8
E00106282,37.2,62.8
E00106283,44.3,55.7
E00106284,54.8,45.2
E00106285,43.7,56.3
E00106286,20.3,79.7
E00106287,30.1,69.9
E00106288,33.3,66.7
E00106289,39.8,60.2
E00106290,35,65
E00106291,32.7,67.3
E00106292,28.8,71.2
E00106293,36.3,63.8
E00106294,36.1,63.9
E00106295,34.6,65.4
E00106296,34,66
E00106297,36.6,63.4
E00106298,37.4,62.6
E00106299,35.3,64.7
E00106300,41.8,58.2
E00106301,34.2,65.8
E00106302,40.6,59.4
E00106303,35.2,64.8
E00106304,38,62
E00106305,42.6,57.4
E00106306,40.6,59.4
E00106307,31.2,68.8
E00106308,42.6,57.4
E00106309,26.6,73.4
E00106310,36.6,63.4
E00106311,34.8,65.2
E00106312,37.8,62.2
E00106313,41.4,58.6
E00106314,40.8,59.2
E00106315,33.3,66.7
E00106316,31.3,68.7
E00106317,28.2,71.8
E00106318,40.3,59.7
E00106319,40.5,59.5
E00106320,39.7,60.3
E00106321,35.5,64.5
E00106322,40.3,59.7
E00106323,29.2,70.8
E00106324,38.9,61.1
E00106325,28.6,71.4
E00106326,13,87
E00106327,20.8,79.2
E00106328,32.8,67.2
E00106329,35.9,64.1
E00106330,29.1,70.9
E00106331,44.7,55.3
E00106332,41.1,58.9
E00106333,38.3,61.7
E00106334,31.7,68.3
E00106335,35.6,64.4
E00106336,29.8,70.2
E00106337,30.9,69.1
E00106338,34.9,65.1
E00106339,49.4,50.6
E00106340,43.2,56.8
E00106341,35,65
E00106342,43.4,56.6
E00106343,44,56
E00106344,31.7,68.3
E00106345,39.6,60.4
E00106346,37.5,62.5
E00106347,37.1,62.9
E00106348,35.2,64.8
E00106349,35.6,64.4
E00106350,40.7,59.3
E00106351,34.1,65.9
E00106352,34.9,65.1
E00106353,34.6,65.4
E00106354,33.3,66.7
E00106355,32.2,67.8
E00106356,32.7,67.3
E00106357,46.7,53.3
E00106358,33.1,66.9
E00106359,21.5,78.5
E00106360,39.1,60.9
E00106361,36.4,63.6
E00106362,40.8,59.2
E00106363,31.7,68.3
E00106364,32,68
E00106365,36.1,63.9
E00106366,31.3,68.7
E00106367,35.3,64.7
E00106368,41.6,58.4
E00106369,32.7,67.3
E00106370,33.1,66.9
E00106371,32.8,67.2
E00106372,29.9,70.1
E00106373,33.9,66.1
E00106374,43.6,56.4
E00106375,49,51
E00106376,37.9,62.1
E00106377,36.1,63.9
E00106378,41.4,58.6
E00106379,39.9,60.1
E00106380,33.3,66.7
E00106381,29.5,70.5
E00106382,40.7,59.3
E00106383,42.4,57.6
E00106384,38.7,61.3
E00106385,40.6,59.4
E00106386,34.2,65.8
E00106387,26.6,73.4
E00106388,26,74
E00106389,35.4,64.6
E00106390,28.8,71.2
E00106391,38.3,61.7
E00106392,32.5,67.5
E00106393,31.4,68.6
E00106394,41,59
E00106395,27.9,72.1
E00106396,34.3,65.7
E00106397,45.2,54.8
E00106398,27.9,72.1
E00106399,32.1,67.9
E00106401,37.7,62.3
E00106402,31.2,68.8
E00106403,35,65
E00106404,33.3,66.7
E00106405,30.7,69.3
E00106406,32.5,67.5
E00106407,36.1,63.9
E00106408,33.3,66.7
E00106409,40.2,59.8
E00106410,37.7,62.3
E00106412,35,65
E00106413,33,67
E00106414,26.1,73.9
E00106415,37.5,62.5
E00106416,29.7,70.3
E00106418,34.7,65.3
E00106419,42.5,57.5
E00106421,35.5,64.5
E00106422,31.5,68.5
E00106423,24.2,75.8
E00106424,26.5,73.5
E00106425,34.9,65.1
E00106426,27.9,72.1
E00106427,17,83
E00106428,26.4,73.6
E00106429,33.1,66.9
E00106430,28.1,71.9
E00106431,20.5,79.5
E00106432,28.6,71.4
E00106433,35.2,64.8
E00106434,31.8,68.2
E00106435,28.3,71.7
E00106436,27.3,72.7
E00106437,25.6,74.4
E00106438,25.8,74.2
E00106439,30.2,69.8
E00106440,43.8,56.3
E00106441,27.4,72.6
E00106442,27,73
E00106443,21.9,78.1
E00106444,28,72
E00106445,46.7,53.3
E00106446,33.3,66.7
E00106447,34.2,65.8
E00106448,40.6,59.4
E00106449,27.4,72.6
E00106450,31.4,68.6
E00106451,34.1,65.9
E00106453,36.6,63.4
E00106454,28.7,71.3
E00106455,32.5,67.5
E00106456,42.7,57.3
E00106457,31.7,68.3
E00106458,27.7,72.3
E00106459,26.8,73.2
E00106764,33.5,66.5
E00106765,40.4,59.6
E00106766,44.1,55.9
E00106767,35,65
E00106821,39.8,60.2
E00106822,45,55
E00106823,44.4,55.6
E00106824,36.6,63.4
E00106825,33.6,66.4
E00106826,24.1,75.9
E00106827,40.9,59.1
E00106828,39.5,60.5
E00106829,38.6,61.4
E00106830,32.1,67.9
E00106831,33.9,66.1
E00106832,36.1,63.9
E00106833,38.8,61.2
E00106834,40.4,59.6
E00106835,43.1,56.9
E00106836,36,64
E00106837,26.1,73.9
E00106838,43.1,56.9
E00106839,39.4,60.6
E00106840,38.4,61.6
E00106841,45.3,54.7
E00106842,43.2,56.8
E00106843,49.2,50.8
E00106844,38.6,61.4
E00106846,38.6,61.4
E00106849,37.8,62.2
E00106854,26.1,73.9
E00106855,38.5,61.5
E00106859,29.5,70.5
E00106861,41.4,58.6
E00106863,38.4,61.6
E00106864,40.2,59.8
E00106866,38.7,61.3
E00106868,38.2,61.8
E00106871,50,50
E00106872,39.5,60.5
E00106880,36.6,63.4
E00106881,32.2,67.8
E00106883,37.1,62.9
E00106884,32.5,67.5
E00106885,38.3,61.7
E00106886,36.4,63.6
E00106888,39.1,60.9
E00106889,37,63
E00106890,29.7,70.3
E00106891,44.2,55.8
E00106893,32.4,67.6
E00106894,44.1,55.9
E00106895,34.5,65.5
E00106896,35.4,64.6
E00106897,45.8,54.2
E00106898,48.8,51.2
E00106899,37,63
E00106900,38,62
E00106901,34.4,65.6
E00106902,36.9,63.1
E00106903,34.7,65.3
E00106904,37.9,62.1
E00106905,31.9,68.1
E00106906,30.3,69.7
E00106907,28.6,71.4
E00106908,34,66
E00106909,41.8,58.2
E00106910,39.4,60.6
E00106911,31.3,68.7
E00106912,32.2,67.8
E00106913,28,72
E00106914,32.2,67.8
E00106915,36.3,63.7
E00106916,29.1,70.9
E00106925,37.3,62.7
E00106926,40,60
E00106927,37.3,62.7
E00106928,37.9,62.1
E00106929,28.2,71.8
E00106930,40.5,59.5
E00106931,35.6,64.4
E00106932,35.8,64.2
E00106933,36.7,63.3
E00106934,36.7,63.3
E00106935,46.8,53.2
E00106936,45.5,54.5
E00106937,39.4,60.6
E00106938,40,60
E00106939,29.6,70.4
E00106940,33,67
E00106941,40.5,59.5
E00106942,34.2,65.8
E00106943,44.2,55.8
E00106944,36.4,63.6
E00106945,34.2,65.8
E00106946,42.3,57.7
E00106947,32.3,67.7
E00106948,37,63
E00106949,31.7,68.3
E00106950,36,64
E00106952,44.4,55.6
E00106953,37.8,62.2
E00106954,32.8,67.2
E00106955,35.6,64.4
E00106956,30.6,69.4
E00106957,39,61
E00106958,34.6,65.4
E00106959,28.3,71.7
E00106961,32.4,67.6
E00106962,40.1,59.9
E00106963,35.7,64.3
E00106964,32.4,67.6
E00106965,42.2,57.8
E00106966,33.7,66.3
E00106967,37.3,62.7
E00106969,33.9,66.1
E00106971,21.9,78.1
E00106972,33.1,66.9
E00106974,36,64
E00106975,29.4,70.6
E00106976,31.5,68.5
E00106980,36.8,63.2
E00106990,32.7,67.3
E00107002,31.5,68.5
E00107003,35.2,64.8
E00107004,35.1,64.9
E00107005,34.4,65.6
E00107006,39,61
E00107007,37.5,62.5
E00107008,35.8,64.2
E00107009,36,64
E00107010,34.1,65.9
E00107011,29,71
E00107012,31.8,68.2
E00107013,38.6,61.4
E00107014,27.9,72.1
E00107015,33.3,66.7
E00107016,28.7,71.3
E00107017,41,59
E00107018,30.3,69.7
E00107019,27.6,72.4
E00107020,28.2,71.8
E00107021,31.8,68.2
E00107022,39.5,60.5
E00107023,41.2,58.8
E00107024,33.3,66.7
E00107025,29.2,70.8
E00107026,38.2,61.8
E00107027,34.7,65.3
E00107028,58.1,41.9
E00107029,42.3,57.7
E00107030,34.3,65.7
E00107031,31.3,68.7
E00107032,33,67
E00107033,33.3,66.7
E00107034,42.3,57.7
E00107035,28.1,71.9
E00107036,28.7,71.3
E00107037,33.5,66.5
E00107038,33.5,66.5
E00107039,35,65
E00107040,35.9,64.1
E00107041,42.9,57.1
E00107042,30.8,69.2
E00107043,50.8,49.2
E00107044,45.2,54.8
E00107045,37.4,62.6
E00107046,31.7,68.3
E00107047,31.6,68.4
E00107049,37.5,62.5
E00107050,38.4,61.6
E00107051,38.8,61.2
E00107052,30.5,69.5
E00107053,33.3,66.7
E00107054,34.5,65.5
E00107055,44.8,55.2
E00107056,35.9,64.1
E00107057,39.7,60.3
E00107058,32.2,67.8
E00107059,48.1,51.9
E00107060,43.8,56.2
E00107061,43.7,56.3
E00107062,32.4,67.6
E00107063,38.7,61.3
E00107064,36.8,63.2
E00107065,34.6,65.4
E00107066,42.5,57.5
E00107067,44.2,55.8
E00107068,45.4,54.6
E00107069,35.6,64.4
E00107070,37.9,62.1
E00107071,43,57
E00107072,42.6,57.4
E00107073,35.6,64.4
E00107074,35.5,64.5
E00107075,31.7,68.3
E00107076,33.8,66.2
E00107077,33.9,66.1
E00107078,37.5,62.5
E00107079,31.6,68.4
E00107080,35.9,64.1
E00107081,32,68
E00107082,37.6,62.4
E00107083,33.7,66.3
E00107397,31.5,68.5
E00107398,32.1,67.9
E00107399,33.9,66.1
E00107403,43.5,56.5
E00107404,36.2,63.8
E00107405,42,58
E00107422,38.2,61.8
