areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00106132,18.4,40.5,4.3,33.8,3
E00106133,16.2,40.9,6.9,32.4,3.6
E00106134,29.3,35.9,4.2,25.1,5.4
E00106135,15.5,44.4,5,31.8,3.3
E00106136,24.4,44.7,3.6,25.1,2.2
E00106137,14.9,42.2,6.6,34.7,1.7
E00106138,16.3,38,6.9,37.3,1.4
E00106139,21.8,38.2,6.2,29.3,4.4
E00106140,20.3,41.4,6.2,30,2.2
E00106141,26.5,32.7,4.3,32.7,3.7
E00106142,16,45.5,5.5,29.4,3.6
E00106143,15.8,51.3,2.1,29.5,1.3
E00106144,19.7,37.6,5.2,33.2,4.4
E00106145,21.1,44.5,5.1,24.7,4.6
E00106146,13.4,39.3,3.6,37.9,5.8
E00106147,35.1,33,3.2,28.6,0
E00106148,20.6,38.1,5.8,33.6,1.8
E00106149,26,36.1,5.1,30.3,2.5
E00106150,17.3,41.5,5.2,31,4.8
E00106151,19,42,3.6,29.6,5.8
E00106152,16.8,44.6,5.4,27.2,6
E00106153,24.4,38.7,7.1,24.8,4.9
E00106154,18.4,42.6,4.5,31.6,2.9
E00106155,29.6,44.4,2,18.4,5.6
E00106156,14.7,42.4,2.9,34.5,5.5
E00106157,17.8,41.1,9.6,28.8,2.7
E00106158,22.2,44,7.3,24.8,1.7
E00106159,17.2,41,4.2,32.5,5.1
E00106162,21,48.8,6.2,21.6,2.5
E00106163,29.3,42.3,7.7,19.2,1.4
E00106164,27.4,43.3,5.1,24.2,0
E00106165,18.1,47.2,5.9,26,2.8
E00106166,21,49.7,7.3,19.2,2.8
E00106167,14.3,50,4.5,29.5,1.6
E00106168,32.1,35.8,7.9,19.5,4.7
E00106169,14.2,38.2,9.8,33.3,4.5
E00106170,24.1,34.4,7.1,31.5,2.9
E00106171,14.6,43.4,5.1,34.3,2.6
E00106172,13.3,48.2,6.3,27.1,5.1
E00106173,14.3,45.8,4.6,31.9,3.4
E00106174,18.4,46.3,5.5,29.8,0
E00106175,16.2,42.3,2.5,36.6,2.5
E00106176,21.9,52.9,3.3,21.9,0
E00106177,25.8,51.4,5.7,13.8,3.3
E00106178,23.4,51.8,7.4,16,1.4
E00106179,20.6,52.6,6.9,18.2,1.6
E00106180,35.5,34.9,5.9,23.7,0
E00106181,21.1,53.5,6.6,17.5,1.3
E00106182,20.3,48.7,5.5,21.2,4.2
E00106183,19.7,59.7,5.9,12.6,2.1
E00106184,13.2,52.2,7.5,24.6,2.6
E00106185,28.2,41,7.1,16.7,7.1
E00106186,26.1,36.7,6.9,25.5,4.8
E00106187,22.8,50.8,6.5,17.5,2.4
E00106188,18.5,53.2,6,20.6,1.6
E00106189,12.4,47,6,33.9,0.8
E00106190,19.4,51.2,9.5,16.9,3
E00106191,22.3,47.5,4.5,23.5,2.2
E00106192,20.8,40.8,5.4,29,3.9
E00106193,18.1,43,4.4,29.7,4.8
E00106194,29.8,45.2,7.4,14.9,2.7
E00106195,21.7,54.9,6.8,14,2.6
E00106196,22,50,5.5,18.9,3.7
E00106197,28,49.3,4.7,15.9,2
E00106198,26.8,48.5,7.1,17.7,0
E00106199,24.6,54.5,3.1,15.2,2.6
E00106200,20.5,47.7,8.9,19.4,3.5
E00106201,23.9,47,6.8,19.7,2.6
E00106202,19.9,53.2,7.5,16.5,3
E00106203,20,47.2,5.6,24.8,2.4
E00106204,30.5,45.6,4.8,17.3,1.8
E00106205,21.4,51.8,7.2,18.1,1.4
E00106206,21.5,53.3,3.7,19.8,1.7
E00106207,24,46.4,7.7,18,3.9
E00106208,32.6,39.5,7,17.4,3.5
E00106209,19.2,50.6,3.7,23.6,3
E00106210,17.9,49.5,6,20.6,6
E00106211,29.5,50.2,5.1,12,3.2
E00106212,21.7,51.9,7.7,15.5,3.2
E00106213,18.3,52,5,22.3,2.5
E00106214,16.4,55,5.1,22.5,1
E00106217,26.9,49.1,5,16.6,2.5
E00106218,28.3,46.9,5.3,16.6,3
E00106219,17.6,44,7,26,5.5
E00106220,29.4,41.1,7,19.2,3.3
E00106221,20.2,40.3,6.2,28.7,4.7
E00106222,24.9,49.7,4.3,15.7,5.4
E00106223,21.1,54.8,5.4,18.8,0
E00106224,17.3,47.2,4.7,28.6,2.2
E00106225,12.4,57.7,7.3,21.9,0.7
E00106226,17.8,43.7,8.1,26.7,3.6
E00106227,7.4,54.7,5.3,28.9,3.7
E00106228,13.9,46.9,4.3,31.6,3.3
E00106229,21.6,50.5,6.3,16.8,4.8
E00106230,18.1,50,6,22,3.8
E00106231,23.8,48.3,6.6,19.2,2
E00106232,20.4,43.4,5.3,27.4,3.5
E00106233,21.9,43.8,8.5,23.7,2.2
E00106234,12.7,57.2,4.6,23.7,1.7
E00106235,18.9,51.9,5.7,20.8,2.8
E00106236,24.6,45.4,6.9,18.5,4.6
E00106237,21.9,50,7.6,14.3,6.2
E00106238,29.7,48.7,7,12.7,1.9
E00106239,40.6,28.4,14.8,13.5,2.6
E00106240,28.6,40.8,7.8,19.4,3.4
E00106241,38.6,36.4,9.3,12.7,3
