areacd,sex-001,sex-002
E00106132,49.5,50.5
E00106133,56.4,43.6
E00106134,55.6,44.4
E00106135,56.1,43.9
E00106136,50.8,49.2
E00106137,49.9,50.1
E00106138,53,47
E00106139,49.8,50.2
E00106140,55.3,44.7
E00106141,60.3,39.7
E00106142,46.2,53.8
E00106143,51.8,48.2
E00106144,53.1,46.9
E00106145,52.2,47.8
E00106146,50.5,49.5
E00106147,52.6,47.4
E00106148,45.9,54.1
E00106149,45.5,54.5
E00106150,53.8,46.3
E00106151,49.4,50.6
E00106152,50.7,49.3
E00106153,46.2,53.8
E00106154,44.4,55.6
E00106155,40.9,59.1
E00106156,51.8,48.2
E00106157,51.4,48.6
E00106158,45.1,54.9
E00106159,49.4,50.6
E00106162,55.8,44.2
E00106163,52.4,47.6
E00106164,53.2,46.8
E00106165,54.3,45.7
E00106166,50.8,49.2
E00106167,55.8,44.2
E00106168,61.1,38.9
E00106169,53.2,46.8
E00106170,51.4,48.6
E00106171,48.6,51.4
E00106172,55.4,44.6
E00106173,50,50
E00106174,52.3,47.7
E00106175,50.9,49.1
E00106176,51.5,48.5
E00106177,52.9,47.1
E00106178,48,52
E00106179,51.4,48.6
E00106180,48,52
E00106181,55.9,44.1
E00106182,53.5,46.5
E00106183,50.6,49.4
E00106184,49.5,50.5
E00106185,48.8,51.2
E00106186,52.9,47.1
E00106187,54.8,45.2
E00106188,52.6,47.4
E00106189,53.4,46.6
E00106190,53.2,46.8
E00106191,52.4,47.6
E00106192,56.3,43.7
E00106193,55.4,44.6
E00106194,55.1,44.9
E00106195,52.5,47.5
E00106196,51.3,48.7
E00106197,57.4,42.6
E00106198,52.2,47.8
E00106199,51.9,48.1
E00106200,47.1,52.9
E00106201,54.2,45.8
E00106202,53.7,46.3
E00106203,51.2,48.8
E00106204,50.8,49.2
E00106205,51,49
E00106206,55.4,44.6
E00106207,51.3,48.7
E00106208,56.1,43.9
E00106209,55.3,44.7
E00106210,50.7,49.3
E00106211,53.2,46.8
E00106212,54.9,45.1
E00106213,51,49
E00106214,49,51
E00106217,49.5,50.5
E00106218,52.1,47.9
E00106219,50.8,49.2
E00106220,55.7,44.3
E00106221,47.4,52.6
E00106222,52.4,47.6
E00106223,51.5,48.5
E00106224,47.9,52.1
E00106225,50.2,49.8
E00106226,51.2,48.8
E00106227,52.4,47.6
E00106228,51.2,48.8
E00106229,55.4,44.6
E00106230,53.9,46.1
E00106231,56.9,43.1
E00106232,54,46
E00106233,54.7,45.3
E00106234,48.7,51.3
E00106235,54.3,45.7
E00106236,53.9,46.1
E00106237,52.4,47.6
E00106238,47.1,52.9
E00106239,53.8,46.2
E00106240,50.4,49.6
E00106241,54.8,45.2
E00106242,54.1,45.9
E00106243,51.6,48.4
E00106244,51.7,48.3
E00106245,59.3,40.7
E00106246,44.4,55.6
E00106247,50.9,49.1
E00106248,47.2,52.8
E00106249,57.9,42.1
E00106250,54.2,45.8
E00106251,50,50
E00106252,53.6,46.4
E00106253,51.3,48.7
E00106254,53.1,46.9
E00106255,54.2,45.8
E00106256,52.9,47.1
E00106257,53.9,46.1
E00106258,55.1,44.9
E00106259,47,53
E00106260,47.6,52.4
E00106261,54.6,45.4
E00106262,53.9,46.1
E00106263,63.6,36.4
E00106264,53.1,46.9
E00106265,51,49
E00106266,51.4,48.6
E00106267,53.2,46.8
E00106268,59.9,40.1
E00106269,59,41
E00106270,42.8,57.2
E00106271,54.1,45.9
E00106272,58.5,41.5
E00106273,54.7,45.3
E00106274,59.6,40.4
E00106276,49.2,50.8
E00106277,55.3,44.7
E00106278,49.7,50.3
E00106280,53.7,46.3
E00106281,52.7,47.3
E00106282,49.8,50.2
E00106283,55.2,44.8
E00106284,50.9,49.1
E00106285,57.8,42.2
E00106286,53.4,46.6
E00106287,53.3,46.7
E00106288,55.3,44.7
E00106289,50.3,49.7
E00106290,54.6,45.4
E00106291,54.4,45.6
E00106292,54.5,45.5
E00106293,55.3,44.7
E00106294,53.3,46.7
E00106295,53,47
E00106296,52.3,47.7
E00106297,54.3,45.7
E00106298,55.6,44.4
E00106299,53.6,46.4
E00106300,54.3,45.7
E00106301,54.4,45.6
E00106302,47.3,52.7
E00106303,55,45
E00106304,56,44
E00106305,56.9,43.1
E00106306,56,44
E00106307,52.3,47.7
E00106308,52.3,47.7
E00106309,54.1,45.9
E00106310,53.7,46.3
E00106311,57.6,42.4
E00106312,50,50
E00106313,49.8,50.2
E00106314,53.5,46.5
E00106315,50.8,49.2
E00106316,53.2,46.8
E00106317,50.7,49.3
E00106318,53.6,46.4
E00106319,50.9,49.1
E00106320,52.9,47.1
E00106321,50.3,49.7
E00106322,53.6,46.4
E00106323,46.6,53.4
E00106324,56.6,43.4
E00106325,53.6,46.4
E00106326,53.5,46.5
E00106327,52.3,47.7
E00106328,56.6,43.4
E00106329,54.1,45.9
E00106330,52.4,47.6
E00106331,53.5,46.5
E00106332,54.2,45.8
E00106333,47.5,52.5
E00106334,52.9,47.1
E00106335,51.7,48.3
E00106336,55.3,44.7
E00106337,51.2,48.8
E00106338,51.7,48.3
E00106339,51,49
E00106340,50.7,49.3
E00106341,52.5,47.5
E00106342,53.7,46.3
E00106343,51.5,48.5
E00106344,50.4,49.6
E00106345,55.7,44.3
E00106346,53.4,46.6
E00106347,53.8,46.2
E00106348,49.7,50.3
E00106349,54,46
E00106350,54.3,45.7
E00106351,53.8,46.2
E00106352,50.2,49.8
E00106353,54.9,45.1
E00106354,56,44
E00106355,56,44
E00106356,54.4,45.6
E00106357,52.8,47.2
E00106358,53.6,46.4
E00106359,55.2,44.8
E00106360,50.4,49.6
E00106361,50.7,49.3
E00106362,53,47
E00106363,51.1,48.9
E00106364,49.4,50.6
E00106365,51,49
E00106366,54.7,45.3
E00106367,50.9,49.1
E00106368,54.5,45.5
E00106369,54.6,45.4
E00106370,50.8,49.2
E00106371,53.2,46.8
E00106372,57.7,42.3
E00106373,55.9,44.1
E00106374,52.2,47.8
E00106375,54.8,45.2
E00106376,54.9,45.1
E00106377,59.7,40.3
E00106378,47.7,52.3
E00106379,52.4,47.6
E00106380,53.2,46.8
E00106381,52.2,47.8
E00106382,49.1,50.9
E00106383,53.5,46.5
E00106384,53.7,46.3
E00106385,55.5,44.5
E00106386,55.2,44.8
E00106387,51.3,48.7
E00106388,49.3,50.7
E00106389,52.6,47.4
E00106390,47.9,52.1
E00106391,51.8,48.2
E00106392,52.2,47.8
E00106393,47.1,52.9
E00106394,51.7,48.3
E00106395,54.1,45.9
E00106396,53.1,46.9
E00106397,54.9,45.1
E00106398,49.1,50.9
E00106399,52.9,47.1
E00106401,53.6,46.4
E00106402,52.7,47.3
E00106403,53.2,46.8
E00106404,54.3,45.7
E00106405,57.1,42.9
E00106406,49.8,50.2
E00106407,51.6,48.4
E00106408,53.8,46.2
E00106409,51.4,48.6
E00106410,51.6,48.4
E00106412,53.9,46.1
E00106413,48.3,51.7
E00106414,49,51
E00106415,52,48
E00106416,50.3,49.7
E00106418,52.7,47.3
E00106419,56.7,43.3
E00106421,51.1,48.9
E00106422,59.2,40.8
E00106423,44.6,55.4
E00106424,50.4,49.6
E00106425,54.9,45.1
E00106426,50.8,49.2
E00106427,50.6,49.4
E00106428,54.2,45.8
E00106429,51.5,48.5
E00106430,51.5,48.5
E00106431,47.4,52.6
E00106432,52.7,47.3
E00106433,51.1,48.9
E00106434,53,47
E00106435,51.4,48.6
E00106436,50.2,49.8
E00106437,51,49
E00106438,56.9,43.1
E00106439,48.3,51.7
E00106440,52.2,47.8
E00106441,53.5,46.5
E00106442,50.7,49.3
E00106443,45.5,54.5
E00106444,52.5,47.5
