areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00106132,37.1,38.4,7.5,17
E00106133,4.7,44.1,44.1,7.1
E00106134,54.2,18.3,24.2,3.3
E00106135,19.3,55.6,20.7,4.4
E00106136,39.4,40.6,10.9,9.1
E00106137,32.1,22,21.4,24.5
E00106138,6,33.1,40.6,20.3
E00106139,39.6,48.2,9.4,2.9
E00106140,26.3,49.6,14.3,9.8
E00106141,59.6,24.6,9.6,6.1
E00106142,49.1,26.3,8.2,16.4
E00106143,12,42.4,16.8,28.8
E00106144,3.9,73.6,17.8,4.7
E00106145,32.3,24.9,13.2,29.6
E00106146,5.4,68.5,24.6,1.5
E00106147,39.5,47.1,10.9,2.5
E00106148,53.6,21.6,6.4,18.4
E00106149,45.7,30.5,11.9,11.9
E00106150,7.8,66.4,18,7.8
E00106151,35.3,25,19.9,19.9
E00106152,48.2,25,12.2,14.6
E00106153,39.6,36.2,8.1,16.1
E00106154,40.6,36.2,5.3,17.9
E00106155,62.9,29.1,4.6,3.3
E00106156,62.1,24.8,8.3,4.8
E00106157,56.8,25.8,6.8,10.6
E00106158,55.5,32.2,2.7,9.6
E00106159,49,38.6,6.4,5.9
E00106162,25.2,66.4,6.5,1.9
E00106163,0,14.7,77.9,7.4
E00106164,6.8,48.9,42,2.3
E00106165,19.9,43.2,32.9,4.1
E00106166,7.5,41.8,35.6,15.1
E00106167,1.6,26,66.1,6.3
E00106168,34.7,39.5,23.4,2.4
E00106169,7.9,12.9,63.6,15.7
E00106170,21,38.4,28.3,12.3
E00106171,6,35.8,45.5,12.7
E00106172,1.5,42.1,43.6,12.8
E00106173,10.9,47.8,31.9,9.4
E00106174,8.5,31,33.8,26.8
E00106175,11,29.7,39.4,20
E00106176,7.9,45.3,38.1,8.6
E00106177,10.7,8.8,75.5,5
E00106178,37.9,17.4,42.9,1.9
E00106179,0.8,26.3,65.3,7.6
E00106180,33.7,24.8,40.6,1
E00106181,13.3,28.1,57,1.6
E00106182,0.8,35.8,58.3,5
E00106183,2.4,15.4,77.2,4.9
E00106184,0,3.7,88.9,7.4
E00106185,51,7.8,30.4,10.8
E00106186,19,36.2,39,5.7
E00106187,15.5,52.7,29.5,2.3
E00106188,0,56.7,40.2,3.1
E00106189,8.3,3.3,64.2,24.2
E00106190,12.8,40.8,43.2,3.2
E00106191,4.9,72.8,17.5,4.9
E00106192,0,16,53.4,30.5
E00106193,9.9,15.3,32.1,42.7
E00106194,48.3,20.3,26.3,5.1
E00106195,7.6,53.8,36.1,2.5
E00106196,21.2,31.8,44.7,2.4
E00106197,7.1,23.4,68.1,1.4
E00106198,15.8,11.6,66.3,6.3
E00106199,23.1,33.7,43.3,0
E00106200,3.1,36.2,52.3,8.5
E00106201,31.2,30.4,37,1.4
E00106202,0,14.6,78.5,6.9
E00106203,0,18.3,73.8,7.9
E00106204,18.2,15.9,62.1,3.8
E00106205,0.8,19,69.8,10.3
E00106206,1.8,7.2,80.2,10.8
E00106207,9.2,55.7,30.5,4.6
E00106208,41.6,49.6,7.1,1.8
E00106209,3.2,18.4,69.6,8.8
E00106210,5.7,21,65.7,7.6
E00106211,19.5,47.7,24.2,8.6
E00106212,10.2,30.2,58.1,1.4
E00106213,0,24,68,8
E00106214,3.4,22.1,58.6,15.9
E00106217,11,21.2,65.1,2.7
E00106218,17.4,14.6,53.1,15
E00106219,4.1,7.4,35.2,53.3
E00106220,15.3,39.8,32.2,12.7
E00106221,25,18.1,29.2,27.8
E00106222,1.3,11.5,75.6,11.5
E00106223,0,23.8,67.2,9
