areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00106132,65.8,9.5,2.5,22.2
E00106133,93,3.9,2.3,0.8
E00106134,92.5,0,0.8,6.7
E00106135,80.7,6.7,2.2,10.4
E00106136,89.7,2.4,1.8,6.1
E00106137,86.2,6.9,0.6,6.3
E00106138,81.2,6,3.8,9
E00106139,77.7,7.2,3.6,11.5
E00106140,72.7,9.1,2.3,15.9
E00106141,87,2.6,1.7,8.7
E00106142,85.3,3.5,3.5,7.8
E00106143,81.7,4,5.6,8.7
E00106144,80,5.4,3.1,11.5
E00106145,75.3,8.9,1.1,14.7
E00106146,80,5.4,6.2,8.5
E00106147,85.8,5,0.8,8.3
E00106148,73.6,5.6,3.2,17.6
E00106149,62.7,7.3,4.7,25.3
E00106150,74,7.9,3.9,14.2
E00106151,64.7,14,3.7,17.6
E00106152,73.5,9.9,3.1,13.6
E00106153,74.3,4.7,5.4,15.5
E00106154,65.2,7.8,2.9,24
E00106155,83.1,4.1,2,10.8
E00106156,67.4,4.2,4.2,24.3
E00106157,73.1,6.2,3.8,16.9
E00106158,58.2,2.1,6.2,33.6
E00106159,67.3,7.9,4.5,20.3
E00106162,93.5,3.7,0.9,1.9
E00106163,89.6,5.2,2.1,3.1
E00106164,89.8,2.3,4.5,3.4
E00106165,91,3.4,2.1,3.4
E00106166,87.2,5.4,0.7,6.7
E00106167,95.3,2.3,0,2.3
E00106168,96.8,0.8,0.8,1.6
E00106169,98.5,0.7,0.7,0
E00106170,89.1,7.3,0,3.6
E00106171,87.9,5.3,3,3.8
E00106172,87.2,5.3,3.8,3.8
E00106173,92.8,4.3,0,2.9
E00106174,80.9,12.1,2.8,4.3
E00106175,90.2,2,2,5.9
E00106176,86.1,5.1,2.9,5.8
E00106177,93.7,4.4,0.6,1.3
E00106178,95,3.7,0.6,0.6
E00106179,94,6,0,0
E00106180,97.1,1,1,1
E00106181,97.7,1.6,0,0.8
E00106182,95.8,2.5,0,1.7
E00106183,96.7,0.8,0,2.5
