areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00106132,74.4,0.3,23.4,2
E00106133,82,1.7,16.3,0
E00106134,92.3,0,7.2,0.5
E00106135,86.6,1,12.3,0
E00106136,84.4,0,15.6,0
E00106137,89.2,0,9.6,1.2
E00106138,87.6,0,12.1,0.3
E00106139,90.2,0,9.8,0
E00106140,85.1,0.7,14.2,0
E00106141,85.7,0,14.3,0
E00106142,82.4,0,16.5,1.1
E00106143,87.4,1.9,8.7,1.9
E00106144,84.5,0,12.8,2.8
E00106145,77.8,3,17.6,1.6
E00106146,82.3,1,16,0.7
E00106147,94.9,1.4,3.7,0
E00106148,73.9,2.7,20.7,2.7
E00106149,77.8,0.6,19.1,2.5
E00106150,84.9,0,13.2,1.9
E00106151,77.1,3.8,14.6,4.4
E00106152,77.8,1.1,18.6,2.5
E00106153,84.3,2.2,11.4,2.2
E00106154,74.6,2.1,20.4,3
E00106155,79,0.4,17.9,2.6
E00106156,78,0,19,3
E00106157,70.8,1.9,25.8,1.5
E00106158,76.7,0.3,20.9,2.1
E00106159,78.9,0.3,19.1,1.8
E00106162,92.6,0,7.4,0
E00106163,94.4,0,5.6,0
E00106164,88.5,0,11.5,0
E00106165,91.6,0,8.1,0.3
E00106166,90.4,0.3,7.1,2.2
E00106167,88.9,0,11.1,0
E00106168,92.2,0,7.8,0
E00106169,93.9,0.4,5.4,0.4
E00106170,88.2,0,11.5,0.4
E00106171,86.7,2.5,9.8,0.9
E00106172,94.1,0,5,0.9
E00106173,88.8,0.4,9.8,1.1
E00106174,86.2,0.8,12.2,0.8
E00106175,90.4,0,9.3,0.3
E00106176,86.6,0,12.1,1.3
E00106177,95.1,0,4.7,0.2
E00106178,93.8,0,6.2,0
E00106179,95.3,0,4.7,0
E00106180,94.9,0,5.1,0
E00106181,91.6,0,8.4,0
E00106182,92.7,0.4,6.9,0
E00106183,94,0,6,0
E00106184,89.9,0,10.1,0
E00106185,95.8,0,4.2,0
E00106186,94.7,0,5.3,0
E00106187,96.3,0,3.7,0
E00106188,95.6,0,4.1,0.3
E00106189,95.4,0.7,3.9,0
E00106190,95.1,0,4.9,0
E00106191,87.4,0.4,12.1,0
E00106192,88.1,2,9.3,0.5
E00106193,93.8,0.3,5.9,0
E00106194,88.7,0,9.5,1.8
E00106195,91.1,0,8.9,0
E00106196,92.9,0.4,6.7,0
E00106197,96.1,0,3.9,0
E00106198,94,0.4,5.6,0
E00106199,92.1,0,6.7,1.3
E00106200,92.4,0,7,0.7
E00106201,95.2,0.3,4.4,0
E00106202,90.5,1.1,8.4,0
E00106203,92,0,7.4,0.6
E00106204,89.3,0,10.7,0
E00106205,94.9,0.3,4.3,0.6
E00106206,93.6,0.7,5.7,0
E00106207,88.7,0.3,10.9,0
E00106208,94.1,0.5,5.5,0
E00106209,92.7,0,5.9,1.4
E00106210,97.1,0,2.9,0
E00106211,88.7,0.4,10.9,0
E00106212,94.6,0.2,5,0.2
E00106213,95.6,0.2,4.1,0
E00106214,94.6,0,5.4,0
E00106217,95.5,0,4.2,0.2
E00106218,94.5,0,5.2,0.4
E00106219,88.8,0,11.2,0
E00106220,95.3,0,4.7,0
E00106221,84.3,3.3,12.4,0
E00106222,88.5,0.4,11,0
E00106223,96.8,0.6,2.7,0
E00106224,95.8,0,3.9,0.3
E00106225,91.2,0.3,8.2,0.3
E00106226,89,0.3,9.6,1
E00106227,95.7,0,3.3,1
E00106228,93.8,0,4.6,1.5
E00106229,89.2,0.4,10.3,0
E00106230,85.5,0,12.8,1.8
E00106231,94.1,0,5.3,0.5
E00106232,89.5,0,10.5,0
E00106233,91.1,0,8.9,0
E00106234,91.8,0,8.2,0
E00106235,95.6,0,2.8,1.6
E00106236,88.4,0.6,10.4,0.6
E00106237,94.7,0,5.3,0
E00106238,90.8,0,8.7,0.5
E00106239,94.9,0,5.1,0
E00106240,91.6,0,8,0.4
E00106241,81,0,19,0
E00106242,92.7,0,6,1.3
E00106243,93.4,0,6.6,0
E00106244,93.2,0,6.8,0
E00106245,91.1,0,8.9,0
E00106246,90.4,0,9.6,0
E00106247,78.9,1.9,16.3,3
E00106248,84.1,0.5,11.7,3.7
E00106249,88.6,0,8.9,2.5
E00106250,77.4,0,20.5,2
