geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00081778,95.1,2.2,0.5,2.2
E00081790,94.2,1.5,0.7,3.6
E00081791,97.5,2.5,0,0
E00081792,96.4,0.7,0.7,2.1
E00081793,98.6,0.7,0,0.7
E00081795,93.4,5.3,0.7,0.7
E00081796,95.9,1,0,3.1
E00081797,96.4,3,0.6,0
E00081798,97.6,2.4,0,0
E00081799,96.2,1.5,0.8,1.5
E00081801,91.8,4.4,0.6,3.1
E00081802,95,1.7,2.5,0.8
E00081803,94.8,2.6,0,2.6
E00081804,90,5,0.6,4.4
E00081806,96.8,0,0.8,2.4
E00081807,93.5,5.4,1.1,0
E00081808,87.9,2.6,2.6,6.9
E00081809,94.6,3.1,0.8,1.5
E00081810,90.7,4.7,0.9,3.7
E00081811,93.3,5.8,0,0.8
E00081812,94.5,4.7,0,0.8
E00081815,95.5,2.5,2,0
E00081816,96.3,3.7,0,0
E00081817,92.9,3.9,3.1,0
E00081818,95.1,4.1,0.8,0
E00081819,89.4,4.5,2.3,3.8
E00081820,86.4,4.8,2.4,6.4
E00081821,84.7,6.1,4.6,4.6
E00081822,83.8,5.4,1.8,9
E00081823,82.5,7,5.3,5.3
E00081824,94.6,1.8,0.9,2.7
E00081825,82.1,8.4,1.1,8.4
E00081826,90,2.6,0.9,6.5
E00081828,95.6,3.6,0,0.7
E00081830,91.6,4.2,1.4,2.8
E00081831,89.1,5.5,3.1,2.3
E00081832,91,3.4,3.4,2.1
E00081867,89,4.6,3.7,2.8
E00081868,96.7,1.7,1.7,0
E00081869,85.7,7.7,1.1,5.5
E00081870,95.6,0.9,1.8,1.8
E00081871,92.4,1.5,2.3,3.8
E00081881,89.9,3.6,2.2,4.3
E00081882,88.4,4.1,0.8,6.6
E00081883,91.3,1.9,1,5.8
E00081887,94,2.6,0.9,2.6
E00081888,88.4,3.9,0.8,7
E00081889,88.2,3.9,0.8,7.1
E00081909,85.4,5.4,3.1,6.2
E00081914,87.6,6.2,2.3,3.9
E00081915,92.7,4.5,0,2.7
E00081916,85.6,4.8,3.2,6.4
E00081917,88.5,7.7,2.9,1
E00081918,84.8,6.4,2.4,6.4
