geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00081778,83.5,16.5
E00081790,85.1,14.9
E00081791,92.5,7.5
E00081792,85.8,14.2
E00081793,91.2,8.8
E00081795,83.5,16.5
E00081796,84.8,15.2
E00081797,91.3,8.7
E00081798,90.7,9.3
E00081799,91.4,8.6
E00081801,85.6,14.4
E00081802,85.9,14.1
E00081803,92.5,7.5
E00081804,75.1,24.9
E00081806,85.4,14.6
E00081807,82.7,17.3
E00081808,80.7,19.3
E00081809,85.5,14.5
E00081810,87.5,12.5
E00081811,88.6,11.4
E00081812,90.7,9.3
E00081815,86.3,13.7
E00081816,85,15
E00081817,88,12
E00081818,88.4,11.6
E00081819,81.5,18.5
E00081820,73.8,26.2
E00081821,82.8,17.2
E00081822,70.2,29.8
E00081823,75.9,24.1
E00081824,86.8,13.2
E00081825,69.8,30.2
E00081826,80.4,19.6
E00081828,88.2,11.8
E00081830,87.8,12.2
E00081831,81.6,18.4
E00081832,82.5,17.5
E00081867,82.6,17.4
E00081868,87.8,12.2
E00081869,73.1,26.9
E00081870,85.3,14.7
E00081871,85.2,14.8
E00081881,83.7,16.3
E00081882,82,18
E00081883,80.1,19.9
E00081887,84.8,15.2
E00081888,79.5,20.5
E00081889,78.3,21.7
E00081909,81.3,18.7
E00081914,79.2,20.8
E00081915,88.2,11.8
E00081916,78.9,21.1
E00081917,78,22
E00081918,79.6,20.4
E00081920,79.1,20.9
E00081968,80.6,19.4
E00081969,81.3,18.7
E00081970,76,24
E00081971,78,22
E00081972,82.5,17.5
E00081973,85.4,14.6
E00081974,85.1,14.9
E00081975,82.3,17.7
E00081977,85.4,14.6
E00081979,76.5,23.5
E00081982,81,19
E00081984,86.2,13.8
E00081986,81,19
E00081987,78.6,21.4
E00081988,81.6,18.4
E00081989,76.1,23.9
E00081990,82.6,17.4
E00081991,81.7,18.3
E00082012,85.7,14.3
E00082013,78.5,21.5
E00082014,83.7,16.3
E00082015,76.3,23.7
E00082016,84.8,15.2
E00082017,88.2,11.8
E00082021,77.7,22.3
E00082022,82.1,17.9
E00082041,86,14
E00082042,91.6,8.4
E00082043,87.9,12.1
E00082044,83.8,16.2
E00082045,89.4,10.6
E00082046,85.8,14.2
E00082048,87.9,12.1
E00082049,80.9,19.1
E00082051,86.6,13.4
E00082052,93.9,6.1
E00082053,80.9,19.1
E00082054,80.1,19.9
E00082055,82.9,17.1
E00082056,84.3,15.7
E00082057,89.2,10.8
E00082058,84.5,15.5
E00082059,77.4,22.6
E00082060,83.4,16.6
E00082061,85.9,14.1
E00082062,81.3,18.8
E00082063,88.5,11.5
E00082064,68.9,31.1
E00082065,82.2,17.8
E00082066,76,24
E00082067,82.3,17.7
E00082068,85.8,14.2
E00082069,86.9,13.1
E00082070,83.7,16.3
E00082071,84.1,15.9
E00082072,83.9,16.1
E00082073,87.9,12.1
E00082074,85,15
E00082075,84.5,15.5
E00082076,83.5,16.5
E00082077,83.7,16.3
E00082078,79.4,20.6
E00082079,85.8,14.2
E00082080,87.1,12.9
E00082081,84.4,15.6
E00082082,80.8,19.2
E00082083,89.1,10.9
E00082084,85.2,14.8
E00082086,82.6,17.4
E00082087,83.1,16.9
E00082089,81.9,18.1
E00082090,87.5,12.5
E00082093,79,21
E00082094,71.1,28.9
E00082096,68.7,31.3
E00082097,71.3,28.7
E00082099,75.6,24.4
E00082100,81.9,18.1
E00082101,75.2,24.8
E00082102,86.2,13.8
E00082103,81.8,18.2
E00082104,72.4,27.6
E00082105,76.4,23.6
E00082106,87.7,12.3
E00082107,83.4,16.6
E00082108,78.6,21.4
E00082112,87.9,12.1
E00082116,90.4,9.6
E00082119,79.9,20.1
E00082120,88.7,11.3
E00082121,85.2,14.8
E00082122,85.6,14.4
E00083501,89.4,10.6
E00083503,76.6,23.4
E00083504,80.1,19.9
E00083505,81.3,18.7
E00083507,81.6,18.4
E00083508,81.6,18.4
E00083509,88.9,11.1
E00083510,86,14
E00083511,84.1,15.9
E00083515,85.4,14.6
E00083517,87.5,12.5
E00083519,88.5,11.5
E00083520,87.5,12.5
E00083521,81.4,18.6
E00083605,86.2,13.8
E00083606,87.6,12.4
E00083607,81,19
E00083608,79.9,20.1
E00083612,83.6,16.4
E00083613,82.5,17.5
E00083615,79.6,20.4
E00083616,79,21
E00083617,80.3,19.7
E00083618,81,19
E00083619,82.5,17.5
E00083620,86.5,13.5
E00083625,80.4,19.6
E00083626,87.9,12.1
E00083697,92.8,7.2
E00083702,92.9,7.1
E00083703,90.4,9.6
E00083704,85.8,14.2
E00083705,90.5,9.5
E00083706,88.3,11.7
E00083707,88.9,11.1
E00083709,85.6,14.4
E00083710,84.5,15.5
E00083711,93.3,6.7
E00083712,93.5,6.5
E00083713,92.6,7.4
E00083714,87,13
E00083715,83.3,16.7
E00083764,78,22
E00083865,94.6,5.4
E00083866,90.8,9.2
E00083867,90.1,9.9
E00083868,90.3,9.7
E00083870,87.8,12.2
E00083929,77.9,22.1
E00083930,85.6,14.4
E00083931,87.1,12.9
E00083932,91.9,8.1
E00083933,95.5,4.5
E00083934,87.7,12.3
E00083935,80,20
E00083936,76.1,23.9
E00083937,87.2,12.8
E00083938,87.6,12.4
E00083940,80.4,19.6
E00083941,87.3,12.7
E00083942,87.4,12.6
E00083943,87.1,12.9
E00083944,90.5,9.5
E00083945,80.7,19.3
E00083946,73.2,26.8
E00083947,81.1,18.9
E00083948,79.2,20.8
E00083949,77,23
E00083950,80.9,19.1
E00083951,87.5,12.5
E00083952,85.6,14.4
E00083953,79.3,20.7
E00083954,83.1,16.9
E00083956,75.1,24.9
E00083957,84.1,15.9
E00083958,85,15
E00083959,78.8,21.2
E00083960,85.9,14.1
E00083961,87,13
E00083963,88.3,11.7
E00083965,92.3,7.7
E00083966,86.1,13.9
E00083967,86.3,13.7
E00083968,91.3,8.7
E00083971,84.3,15.7
E00083972,79.8,20.2
E00083973,81,19
E00083974,72.8,27.2
E00083975,84,16
E00083976,77.1,22.9
E00083977,75.6,24.4
E00084069,90.2,9.8
E00084070,93.2,6.8
E00084071,83.6,16.4
E00084072,84.7,15.3
E00084073,86.7,13.3
E00084074,90,10
E00084075,83.4,16.6
E00084076,90.5,9.5
E00084077,76.9,23.1
E00084132,84.2,15.8
E00084133,84.7,15.3
E00084134,84.3,15.7
E00084135,83.2,16.8
E00084136,74,26
E00084137,85.3,14.7
E00084138,86.7,13.3
E00084139,86.7,13.3
E00084141,85.9,14.1
E00084142,85.9,14.1
E00084143,75.6,24.4
E00084144,82.4,17.6
E00084145,92.8,7.2
E00084146,93.5,6.5
E00084147,87.1,12.9
