areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00072967,83.4,12.3,4.2
E00072968,76.6,17.2,6.2
E00072970,86.1,10.9,2.9
E00073224,83.1,13.3,3.6
E00073225,88.5,9.1,2.5
E00073226,63.8,21,15.2
E00073227,84.6,8.8,6.5
E00073228,86.3,10.3,3.4
E00073229,84.6,11.9,3.5
E00073230,90.8,7.8,1.4
E00073231,89.1,7.3,3.6
E00073232,89.1,8.4,2.6
E00073233,92.6,7.4,0
E00073234,89,8,3
E00073236,86.3,10.9,2.8
E00073237,92.6,5.3,2.2
E00073238,90.3,7.7,2
E00073239,87.9,9.1,3
E00073240,82.6,13.2,4.2
E00073241,86.5,8.4,5.1
E00073242,81.5,14.7,3.9
E00073243,89.4,7,3.6
E00073245,85,12,3
E00073246,85.7,10,4.3
E00073247,87.3,9.4,3.3
E00073248,85.4,10.7,3.9
E00073249,48,29.2,22.8
E00073250,84.8,10.5,4.6
E00073251,77.8,8.6,13.5
E00073252,82.7,13.6,3.6
E00073253,84.7,8.8,6.5
E00073254,83.1,13.2,3.7
E00073255,84.1,11,4.9
E00073256,80.3,15.8,3.8
E00073257,84.5,12.4,3.1
E00073258,84.9,10.6,4.5
E00073259,80.9,11.1,8
E00073260,81.5,13,5.5
E00073261,73,18.6,8.4
E00073262,63.6,18.4,18
E00073301,78.8,14.2,7
E00073302,78.8,12.2,9
E00073303,84,10.4,5.6
E00073304,75.1,17.3,7.7
E00073305,78.9,14.1,6.9
E00073306,76.5,16.4,7.1
E00073307,76.2,16.4,7.3
E00073308,74.2,17.4,8.4
E00073309,71.9,18.8,9.2
E00073310,75.4,14.6,10
E00073311,74.3,17,8.7
E00073312,78.2,13.4,8.4
E00073313,80.7,13.6,5.7
E00073314,78,13.6,8.4
E00073315,72.9,21.1,6
E00073316,76.9,15.4,7.7
E00073317,77.9,13.5,8.7
E00073318,76.3,17.3,6.4
E00073319,86.8,10.1,3.1
E00073320,86.6,10.1,3.3
E00073321,76.7,17.7,5.6
E00073322,84,11,4.9
E00073323,83.6,11.7,4.7
E00073324,85.9,12,2.1
E00073325,78.6,17.4,4
E00073326,67,22.3,10.7
E00073327,82.9,13.2,3.9
E00073328,78.4,12.9,8.7
E00073329,76.8,18.8,4.4
E00073330,82.7,11,6.4
E00073331,84.8,11.6,3.6
E00073332,86.6,10.1,3.4
E00073333,81.4,12,6.5
E00073334,82.2,13.4,4.4
E00073335,73.8,15.8,10.4
E00073336,80.8,15.1,4.2
E00073337,85.1,8.7,6.3
E00073339,89.4,7.2,3.4
E00073350,80.3,11.1,8.6
E00073353,91.1,7,1.9
E00073361,66.3,20.6,13.1
E00073366,82.6,12.8,4.5
E00073373,82.7,12.4,4.9
E00073374,88.7,9.6,1.7
E00073377,85,10.5,4.5
E00073378,90,9.3,0.7
E00073379,84.2,12.3,3.6
E00073380,81.2,13.1,5.7
E00073381,87.4,9.3,3.3
E00073382,86.5,9.9,3.6
E00073383,60.9,22.1,17
E00073384,86.8,9.5,3.8
E00073388,87.1,10.4,2.5
E00073389,84.2,10.6,5.2
E00073390,82.9,14.2,2.9
E00073391,80,13.8,6.2
E00073392,78.8,14.2,7
E00073393,78.4,15.9,5.7
E00073394,82.7,13,4.3
E00073395,75.6,16.8,7.6
E00073397,86.5,10.6,2.9
