areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00072967,32.1,67.9
E00072968,31.9,68.1
E00072970,33.5,66.5
E00073224,24.1,75.9
E00073225,23.9,76.1
E00073226,29.5,70.5
E00073227,24,76
E00073228,25.1,74.9
E00073229,32.7,67.3
E00073230,26.5,73.5
E00073231,26.3,73.7
E00073232,24.7,75.3
E00073233,34.4,65.6
E00073234,25.1,74.9
E00073236,28,72
E00073237,21,79
E00073238,27,73
E00073239,20.1,79.9
E00073240,27,73
E00073241,20.9,79.1
E00073242,22.7,77.3
E00073243,28.9,71.1
E00073245,29.1,70.9
E00073246,23.7,76.3
E00073247,29.5,70.5
E00073248,17,83
E00073249,14,86
E00073250,20.6,79.4
E00073251,19.3,80.7
E00073252,28.2,71.8
E00073253,24.7,75.3
E00073254,24.1,75.9
E00073255,21.9,78.1
E00073256,28.1,71.9
E00073257,33.5,66.5
E00073258,25.3,74.7
E00073259,31.6,68.4
E00073260,26.5,73.5
E00073261,35.2,64.8
E00073262,30.8,69.2
E00073301,26.8,73.2
E00073302,29.9,70.1
E00073303,27.7,72.3
E00073304,33.8,66.2
E00073305,31.9,68.1
E00073306,25.4,74.6
E00073307,24.4,75.6
E00073308,33.1,66.9
E00073309,26.4,73.6
E00073310,30,70
E00073311,32.5,67.5
E00073312,28.8,71.2
E00073313,30.6,69.4
E00073314,46.2,53.8
E00073315,37.5,62.5
E00073316,36.7,63.3
E00073317,31.6,68.4
E00073318,36,64
E00073319,23.5,76.5
E00073320,26.9,73.1
E00073321,25.9,74.1
E00073322,29.5,70.5
E00073323,27.1,72.9
E00073324,28.7,71.3
E00073325,25.5,74.5
E00073326,24.6,75.4
E00073327,28.9,71.1
E00073328,27.8,72.2
E00073329,28.9,71.1
E00073330,31.4,68.6
E00073331,29.7,70.3
E00073332,30.7,69.3
E00073333,31.3,68.8
E00073334,36.6,63.4
E00073335,31.4,68.6
E00073336,35.3,64.7
E00073337,31.6,68.4
E00073339,18.8,81.2
E00073350,25.2,74.8
E00073353,18.2,81.8
E00073361,23.3,76.7
E00073366,31.3,68.7
E00073373,21.7,78.3
E00073374,24.9,75.1
E00073377,27.1,72.9
E00073378,24.1,75.9
