areacd,sex-001,sex-002
E00072967,45.8,54.2
E00072968,51.3,48.7
E00072970,50.7,49.3
E00073224,50.5,49.5
E00073225,48.5,51.5
E00073226,49.2,50.8
E00073227,48.8,51.2
E00073228,50.7,49.3
E00073229,49.7,50.3
E00073230,52.7,47.3
E00073231,57.5,42.5
E00073232,56.8,43.2
E00073233,49,51
E00073234,52,48
E00073236,45.4,54.6
E00073237,48.9,51.1
E00073238,52.9,47.1
E00073239,43.9,56.1
E00073240,49.8,50.2
E00073241,51.4,48.6
E00073242,44.5,55.5
E00073243,52.6,47.4
E00073245,50.7,49.3
E00073246,49.5,50.5
E00073247,51.8,48.2
E00073248,50.2,49.8
E00073249,51.6,48.4
E00073250,50.2,49.8
E00073251,47.8,52.2
E00073252,47.3,52.7
E00073253,53.9,46.1
E00073254,48.3,51.7
E00073255,50.8,49.2
E00073256,51.9,48.1
E00073257,49.9,50.1
E00073258,51.4,48.6
E00073259,51.2,48.8
E00073260,47.7,52.3
E00073261,54.2,45.8
E00073262,49.2,50.8
E00073301,52.7,47.3
E00073302,50.8,49.2
E00073303,50.2,49.8
E00073304,54,46
E00073305,51.5,48.5
E00073306,47,53
E00073307,52.8,47.2
E00073308,49.8,50.2
E00073309,51.4,48.6
E00073310,53.1,46.9
E00073311,52.9,47.1
E00073312,54,46
E00073313,54.6,45.4
E00073314,52.4,47.6
E00073315,43.9,56.1
E00073316,54,46
E00073317,54.2,45.8
E00073318,53.2,46.8
E00073319,47.7,52.3
E00073320,46.2,53.8
E00073321,48.4,51.6
E00073322,54.5,45.5
E00073323,52.7,47.3
E00073324,53.1,46.9
E00073325,51.1,48.9
E00073326,51.3,48.7
E00073327,53.7,46.3
E00073328,51.9,48.1
E00073329,54,46
E00073330,50.8,49.2
E00073331,49.5,50.5
E00073332,50.7,49.3
E00073333,52.4,47.6
E00073334,51.9,48.1
E00073335,51.4,48.6
E00073336,51.3,48.7
E00073337,55.2,44.8
E00073339,50,50
E00073350,54,46
E00073353,45.4,54.6
E00073361,41.5,58.5
E00073366,49.6,50.4
E00073373,50.2,49.8
E00073374,50.3,49.7
E00073377,50.3,49.7
E00073378,48,52
E00073379,51.6,48.4
E00073380,49.6,50.4
E00073381,50.8,49.2
E00073382,51.5,48.5
E00073383,50.6,49.4
E00073384,55,45
E00073388,49.4,50.6
E00073389,45.8,54.2
E00073390,49.4,50.6
E00073391,49.4,50.6
E00073392,49,51
E00073393,51,49
E00073394,52.9,47.1
E00073395,51.2,48.8
E00073397,50.7,49.3
E00073398,51.9,48.1
E00073399,55.8,44.2
E00073400,54.9,45.1
E00073401,52.5,47.5
E00073402,49.3,50.7
E00073403,50.2,49.8
E00073404,49.7,50.3
E00073405,47.2,52.8
E00073406,46.3,53.7
E00073407,52.5,47.5
E00073408,51.7,48.3
E00073409,45.4,54.6
E00073410,49.3,50.7
E00073411,51.1,48.9
E00073412,53,47
E00073413,50.3,49.7
E00073432,43.9,56.1
E00073437,40.8,59.2
E00073447,54.6,45.4
E00073448,51.2,48.8
E00073453,50.8,49.2
E00073454,47.4,52.6
E00073455,52.5,47.5
E00073456,50.7,49.3
E00073457,50,50
E00073458,57.5,42.5
E00073461,43.6,56.4
E00073462,51.6,48.4
E00073463,48.3,51.7
E00073464,55.4,44.6
E00073465,51.1,48.9
E00073466,45.2,54.8
E00073467,50.2,49.8
E00073468,52.9,47.1
E00073469,47.9,52.1
E00073470,49.2,50.8
E00073471,39.2,60.8
E00073496,50.6,49.4
E00073636,53.7,46.3
E00073637,46.2,53.8
E00073638,49.6,50.4
E00073639,48.8,51.2
E00073640,53.7,46.3
E00073641,52.7,47.3
E00073642,52.8,47.2
E00073643,52.2,47.8
E00073644,50,50
E00073645,52.3,47.7
E00073646,53.1,46.9
E00073647,55.3,44.7
E00073648,53.8,46.2
E00073649,54.2,45.8
E00073650,52.2,47.8
E00073651,47.3,52.7
E00073652,53.9,46.1
E00073653,47.7,52.3
E00073654,53,47
E00073655,50.9,49.1
E00073656,48.6,51.4
E00073657,48.4,51.6
E00073658,50.5,49.5
E00073659,56,44
E00073660,54.2,45.8
E00073662,54.3,45.7
E00073663,53.6,46.4
E00073664,49.8,50.2
E00073665,52.1,47.9
