areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00072967,58,31.9,10.1,0,0
E00072968,36.6,39.4,19.7,4.2,0
E00072970,58.4,32.2,8.1,1.3,0
E00073224,61.6,28.1,8.9,0.7,0.7
E00073225,61.2,29.4,6.5,3,0
E00073226,30.8,34.6,30.1,4.5,0
E00073227,58.6,25.7,10,5.7,0
E00073228,58.5,30.8,9.4,1.3,0
E00073229,50.9,32.8,13.8,2.6,0
E00073230,69.6,23,6.1,1.4,0
E00073231,59.1,28.9,11.3,0.6,0
E00073232,68.8,24.8,5,1.4,0
E00073233,67.2,26.7,5.2,0,0.9
E00073234,68.3,19.5,10.6,0.8,0.8
E00073236,60.5,30.6,6.5,0.8,1.6
E00073237,69.9,26,4.1,0,0
E00073238,73.8,20.8,3.8,1.5,0
E00073239,63.6,25.9,7.3,3.2,0
E00073240,58.5,27,10.7,3.1,0.6
E00073241,62,27.9,7.8,1.6,0.8
E00073242,46.8,38.7,13.5,0.9,0
E00073243,58.8,33.6,5.3,2.3,0
E00073245,47.2,36.6,13.4,2.8,0
E00073246,57.4,28.7,9.6,4.4,0
E00073247,56.6,29.5,12.3,1.6,0
E00073248,62.5,27.2,10.3,0,0
E00073249,12.7,32.8,40.3,12.7,1.5
E00073250,56.3,32.9,6.9,3.5,0.4
E00073251,54.5,29.5,10.9,5.1,0
E00073252,49.6,30.9,17.3,2.2,0
E00073253,51.4,29.6,13.4,5.1,0.5
E00073254,53.8,28,14.7,3.5,0
E00073255,49.8,32.3,12.9,5,0
E00073256,47.2,33.7,13.5,5.5,0
E00073257,53.2,32.4,14.4,0,0
E00073258,56.8,24.5,16.8,0.6,1.3
E00073259,52.2,27.4,13.3,7.1,0
E00073260,52,33.6,14.4,0,0
E00073261,30.8,36.3,28.1,4.8,0
E00073262,24.1,34.8,24.1,16.1,0.9
E00073301,54.5,28,16.1,1.4,0
E00073302,32.4,35.1,26.4,6.1,0
E00073303,47.4,34.9,14.5,2.6,0.7
E00073304,28.6,45.4,21.8,4.2,0
E00073305,42.5,40.3,12.7,4.5,0
E00073306,44,40.4,15.6,0,0
E00073307,44,36.8,16,3.2,0
