areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00072967,94.5,0.3,5.2
E00072968,74.7,7.8,17.5
E00072970,89.1,2.1,8.8
E00073224,84.5,7.1,8.4
E00073225,78.9,14,7.1
E00073226,72.5,12.3,15.2
E00073227,74.9,18.1,6.9
E00073228,75.7,13.7,10.6
E00073229,87.3,2.5,10.2
E00073230,81.1,10.9,8
E00073231,88.6,5,6.4
E00073232,88.7,6.5,4.8
E00073233,90.4,0.6,9
E00073234,89.6,3,7.4
E00073236,85.7,4.9,9.4
E00073237,83.6,9.9,6.5
E00073238,88.2,4.4,7.4
E00073239,77.2,15.2,7.6
E00073240,76.1,9,14.9
E00073241,85.9,5.4,8.7
E00073242,76,10.5,13.6
E00073243,85.7,4.8,9.6
E00073245,89.8,1.9,8.3
E00073246,85.8,4.8,9.3
E00073247,84.8,3.9,11.2
E00073248,83.5,7.1,9.4
E00073249,68,6.4,25.6
E00073250,69.6,19.2,11.3
E00073251,75.3,9.4,15.3
E00073252,68,18.1,13.9
E00073253,73.8,9.8,16.4
E00073254,73.8,16.5,9.8
E00073255,74.9,10.9,14.2
E00073256,71.5,11.8,16.7
E00073257,89.2,5.7,5.1
E00073258,73.6,12.1,14.3
E00073259,85.8,4.2,10
E00073260,81.7,5.2,13.1
E00073261,79.9,4.1,16
E00073262,63.3,4.2,32.5
E00073301,77.6,7.7,14.7
E00073302,77.5,4.3,18.2
E00073303,77.8,5.6,16.6
E00073304,64,8.6,27.4
E00073305,79.5,6.3,14.2
E00073306,85.7,2.6,11.7
E00073307,80.9,6.9,12.2
E00073308,72.6,2.7,24.7
E00073309,74.3,7.2,18.5
E00073310,69.1,6.5,24.4
E00073311,70,7.7,22.3
E00073312,73.4,5.7,20.9
E00073313,68.8,6.3,24.9
E00073314,54.5,11.1,34.4
E00073315,64,9,27
E00073316,62.8,7.7,29.5
E00073317,67.7,8.1,24.2
E00073318,64.6,6.9,28.6
E00073319,83.5,9.6,7
E00073320,89,3.6,7.4
E00073321,75.7,10.7,13.6
E00073322,90.7,0.3,9
E00073323,82.9,2.5,14.5
E00073324,85.4,2.1,12.5
E00073325,78.8,7.7,13.5
E00073326,65.4,7.7,26.8
E00073327,78.6,6.7,14.8
E00073328,81.7,5.6,12.8
E00073329,83.7,1,15.3
E00073330,79.7,6.9,13.5
E00073331,86.9,2.9,10.1
E00073332,89.2,2.4,8.4
E00073333,84.9,4.1,11
E00073334,80.4,4,15.6
E00073335,70.4,7.3,22.3
E00073336,83.2,6.8,10
E00073337,74.1,7.7,18.2
E00073339,68.3,22.9,8.9
E00073350,68.6,9.9,21.5
E00073353,80.8,7,12.3
E00073361,60.5,9.2,30.3
E00073366,83.8,7.8,8.3
E00073373,82.4,10.8,6.8
E00073374,87.8,8.2,4.1
E00073377,82,7.3,10.7
E00073378,82.1,8.9,8.9
E00073379,87.6,3,9.4
E00073380,84.9,5.7,9.4
E00073381,76.9,9.7,13.4
E00073382,80.6,6.4,13
E00073383,65.8,7.8,26.4
E00073384,92.2,3.4,4.4
E00073388,81.4,6.3,12.3
E00073389,74.5,14.2,11.2
E00073390,76.7,14.2,9
E00073391,76.8,10.8,12.4
E00073392,75.6,9.3,15
E00073393,82.2,6.7,11.1
E00073394,80.3,7.6,12.1
E00073395,73.6,8.2,18.2
E00073397,79.5,9.7,10.8
E00073398,79.5,9.5,11
E00073399,76.7,7.3,16.1
E00073400,81.2,8.6,10.2
E00073401,84.2,6.7,9.1
E00073402,71.1,15.2,13.7
E00073403,81.6,8.9,9.5
E00073404,83,8.3,8.7
E00073405,78.3,14.2,7.5
E00073406,84.4,7.1,8.5
E00073407,79,10.2,10.8
E00073408,86.2,3.9,9.9
E00073409,81.7,6.6,11.7
E00073410,75.9,11.2,12.9
E00073411,78.6,9.6,11.7
E00073412,84.9,10.2,4.9
E00073413,78.6,7,14.4
E00073432,70,18.8,11.3
E00073437,83.7,12.4,3.8
E00073447,77.2,13.1,9.7
E00073448,85.8,9.5,4.7
E00073453,86.2,10.6,3.2
E00073454,82.3,14.1,3.6
E00073455,87.6,9,3.4
E00073456,81,18.3,0.7
E00073457,79.7,18,2.3
E00073458,86,11.6,2.5
E00073461,92.9,5.7,1.4
E00073462,87.7,7.8,4.5
E00073463,73.5,19,7.5
E00073464,91.4,6.8,1.8
E00073465,86.9,11.1,2
E00073466,81.2,15.7,3.1
E00073467,85,10.2,4.7
E00073468,91.3,7.3,1.5
E00073469,87.9,8.6,3.4
E00073470,82.6,15.7,1.7
E00073471,81.3,11.1,7.6
E00073496,82.4,15.3,2.3
E00073636,68.4,11.9,19.7
E00073637,57.7,12.3,30.1
E00073638,68.8,9.3,21.9
E00073639,74.9,8,17.1
E00073640,70.4,6.3,23.4
E00073641,64.5,9.5,26
E00073642,60.5,19.9,19.6
E00073643,71.6,7.8,20.6
E00073644,62.6,6.9,30.5
E00073645,49.6,15.2,35.2
E00073646,54.3,26.5,19.1
E00073647,77.2,7.1,15.7
E00073648,51.4,12.6,36
E00073649,57.3,8.7,34.1
E00073650,56.7,19.6,23.7
E00073651,71.7,5.1,23.2
E00073652,60.4,13,26.6
E00073653,57.9,11.2,30.8
E00073654,60.2,11.1,28.7
E00073655,60.6,12.4,27
E00073656,63,13,24.1
E00073657,65.5,3.9,30.6
E00073658,64,11.7,24.3
E00073659,62.8,12.3,24.9
E00073660,63.7,11.3,24.9
E00073662,66.9,12.7,20.4
E00073663,62.5,10.3,27.2
E00073664,66.5,3.4,30
E00073665,66.7,10.6,22.8
E00073666,81.6,8.1,10.4
E00073667,67.4,14.6,18.1
E00073668,69.1,12.5,18.4
E00073669,71.1,15.4,13.6
E00073670,65,8.8,26.3
E00073671,57.6,12.5,29.9
E00073709,62.7,5.5,31.8
E00073710,75.5,3.7,20.8
E00073711,81.1,4.9,14.1
E00073712,61.7,3.1,35.1
E00073713,69.6,6,24.4
E00073714,73.5,5.2,21.3
E00073715,67.5,7.3,25.2
E00073716,55.2,7.9,36.8
E00073717,68.8,5.9,25.3
E00073718,69.1,10.8,20.2
E00073719,75.4,6,18.6
E00073720,63.4,5.9,30.7
E00073721,68.1,8.7,23.2
E00073722,63,8.2,28.8
E00073723,70.1,7.2,22.7
E00073724,59.9,4.8,35.3
E00073725,77.9,6.5,15.6
E00073726,60.6,5.5,33.9
E00073727,75.2,2.1,22.7
E00073728,65,8.1,26.9
E00073729,66.5,6.1,27.3
E00073730,63.4,8.7,27.9
E00073731,69.3,5.1,25.6
E00073732,61.5,10,28.5
E00073733,67.3,7.7,25
E00073734,83.1,2.7,14.1
E00073735,82.6,8.9,8.5
E00073736,87.1,2.2,10.7
E00073737,84.6,1.9,13.5
E00073738,88.6,0.9,10.5
E00073739,91.6,1.6,6.8
E00073740,90.4,2.3,7.4
E00073741,83.2,4,12.8
E00073743,85,2.3,12.6
E00073744,62.2,11.9,25.9
E00073745,48.7,11.4,39.9
