areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00072967,65.5,24.4,10.1,0,0
E00072968,30.3,29.6,36.6,3.5,0
E00072970,63.3,28.6,6.8,0.7,0.7
E00073224,25,41.9,30.4,2.7,0
E00073225,16.5,34,46.5,2,1
E00073226,12,39.8,43.6,3,1.5
E00073227,6.5,31.7,59.7,2.2,0
E00073228,15.2,46.2,35.4,3.2,0
E00073229,53.5,26.3,15.8,2.6,1.8
E00073230,20.9,43.2,34.5,0.7,0.7
E00073231,34.8,34.2,27.2,3.8,0
E00073232,33.1,41.5,25.4,0,0
E00073233,64.7,25,10.3,0,0
E00073234,35.8,39,24.4,0.8,0
E00073236,27.6,41.5,30.1,0.8,0
E00073237,21.4,51,25.5,2.1,0
E00073238,17.8,52.7,28.7,0.8,0
E00073239,12.7,48.6,34.5,4.1,0
E00073240,45.3,28.9,23.9,1.9,0
E00073241,21.7,48.8,27.9,1.6,0
E00073242,33,43.8,19.6,2.7,0.9
E00073243,59.5,24.4,15.3,0.8,0
E00073245,36.2,36.2,23.4,3.5,0.7
E00073246,45.6,37.5,15.4,1.5,0
E00073247,37.5,45.8,12.5,3.3,0.8
E00073248,34.3,36.5,28.5,0.7,0
E00073249,6.7,61.2,28.4,3.7,0
E00073250,16.4,40.5,38.8,3,1.3
E00073251,28,43.9,26.1,1.9,0
E00073252,30,40,25,2.9,2.1
E00073253,30.1,34.7,31.5,3.7,0
E00073254,25.9,37.1,31.5,4.9,0.7
E00073255,20.1,37.6,36.6,5.2,0.5
E00073256,27.3,33.5,34.2,4.3,0.6
E00073257,34,41.8,21.3,2.8,0
E00073258,44.2,34.6,16,4.5,0.6
E00073259,45.6,31.6,20.2,2.6,0
E00073260,52.8,28.8,15.2,3.2,0
E00073261,35.6,30.8,27.4,6.2,0
E00073262,29.2,21.2,43.4,6.2,0
E00073301,46.2,32.9,19.6,1.4,0
