areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00072967,0,5,47.1,47.9
E00072968,21.3,8.5,52.5,17.7
E00072970,2.7,14.9,29.7,52.7
E00073224,14.3,37.4,42.9,5.4
E00073225,26.9,43.8,19.9,9.5
E00073226,27.3,54.5,14.4,3.8
E00073227,37.1,43.6,16.4,2.9
E00073228,8.8,56.6,25.8,8.8
E00073229,5.2,3.5,67,24.3
E00073230,9.4,35.6,47.7,7.4
E00073231,9,17.3,46.2,27.6
E00073232,3.5,37.6,52.5,6.4
E00073233,0.9,5.2,57.8,36.2
E00073234,1.6,25.2,63.4,9.8
E00073236,8.8,31.2,50.4,9.6
E00073237,4.8,43.2,44.5,7.5
E00073238,3.1,50,38.5,8.5
E00073239,15,60,18.2,6.8
E00073240,7.5,8.2,67.3,17
E00073241,6.9,50.8,36.9,5.4
E00073242,3.6,36.6,49.1,10.7
E00073243,0.8,2.3,74,22.9
E00073245,6.4,12.8,63.1,17.7
E00073246,1.5,8.8,78.7,11
E00073247,0,19.2,61.7,19.2
E00073248,5.8,34.3,48.2,11.7
E00073249,4.5,82.8,8.2,4.5
E00073250,14.8,56.1,25.2,3.9
E00073251,8.3,41.4,38.2,12.1
E00073252,3.5,34,58.2,4.3
E00073253,10.2,23.1,57.9,8.8
E00073254,10.5,37.1,42.7,9.8
E00073255,18.8,43.1,29.9,8.1
E00073256,17.6,28.3,49.7,4.4
E00073257,3.6,15.9,63,17.4
E00073258,2.6,7.1,77.4,12.9
E00073259,8.8,14.9,62.3,14
E00073260,4.7,2.4,77.2,15.7
E00073261,4.1,34.7,53.1,8.2
E00073262,23.9,18.6,53.1,4.4
E00073301,2.8,15.4,65.7,16.1
E00073302,7.4,59.7,28.2,4.7
E00073303,0.6,28.2,64.7,6.4
E00073304,2.5,23.5,68.1,5.9
E00073305,12,26.3,42.9,18.8
E00073306,0,5.5,64.5,30
E00073307,5.6,9.5,75.4,9.5
E00073308,0.8,32.5,60.3,6.3
E00073309,29.8,23.7,39.7,6.9
E00073310,4.7,32.2,57,6
E00073311,7.3,22.8,52.8,17.1
E00073312,9.2,18.4,58.2,14.2
E00073313,0,37.9,55.9,6.2
E00073314,16.3,67.5,13,3.3
E00073315,34.7,41.1,22.1,2.1
E00073316,6.8,28.8,57.6,6.8
E00073317,9.3,33.1,54.2,3.4
E00073318,0,32.3,56.9,10.8
E00073319,14.2,26.8,51.1,7.9
E00073320,7.5,18.1,60,14.4
E00073321,19.2,25.3,46.6,8.9
E00073322,0.7,11.2,64.9,23.1
E00073323,3.5,11.4,74.6,10.5
E00073324,2.1,5,79.4,13.5
E00073325,9.3,27.8,52.5,10.5
E00073326,31.5,16.8,43.4,8.4
E00073327,4.5,9,77.6,9
E00073328,8.8,8.8,70.8,11.7
E00073329,13.5,9,67.7,9.8
E00073330,4.8,10.2,69.4,15.6
E00073331,2.4,3.5,68.2,25.9
E00073332,0.8,6.7,78.2,14.3
E00073333,2.9,29.4,51.5,16.2
E00073334,8.3,11.7,70.8,9.2
E00073335,21.1,25,47.8,6.1
E00073336,0,5.2,66.4,28.4
E00073337,0,37.7,57.7,4.6
E00073339,27,32.8,24.8,15.3
E00073350,17.9,42.3,36.9,3
E00073353,5.8,45.2,44.5,4.5
E00073361,14.2,16.7,62.5,6.7
E00073366,8.5,23.9,50,17.6
E00073373,8.3,33.3,53.3,5
E00073374,5,26.6,53.2,15.1
E00073377,13.2,32.2,43.8,10.7
E00073378,8.1,28.5,54.5,8.9
E00073379,3.5,17.4,36.8,42.4
E00073380,8.1,8.7,61.7,21.5
E00073381,11.9,15,56.9,16.3
E00073382,0,6.5,74.1,19.4
E00073383,36.6,49,13.7,0.7
E00073384,2.8,6.7,37.2,53.3
E00073388,1.7,0.8,79.8,17.6
E00073389,27.2,27.8,33.8,11.3
E00073390,9.3,32,43.3,15.3
E00073391,19.5,7.5,66.2,6.8
E00073392,8.5,15.7,66.7,9.2
E00073393,4.7,14.2,73.2,7.9
E00073394,17,25.5,45,12.5
E00073395,10,25.4,51.5,13.1
E00073397,8,8,73.5,10.6
E00073398,0.8,32.8,55.5,10.9
E00073399,0,48,48,3.9
E00073400,5.3,30.5,49.6,14.5
E00073401,5.9,39.7,48.5,5.9
E00073402,21.5,45.5,27.3,5.8
E00073403,14.6,26.2,50,9.2
E00073404,6,44.8,46.3,3
E00073405,19.3,17.9,40,22.8
E00073406,11.9,13.6,57.6,16.9
E00073407,36.5,23.1,34.6,5.8
E00073408,4.6,5.3,61.8,28.2
E00073409,19.8,2.7,27,50.5
E00073410,10.8,6.2,77.7,5.4
E00073411,3.2,4,79.2,13.6
E00073412,7.7,27.6,41,23.7
E00073413,5,10.1,50.4,34.5
E00073432,50.6,35.3,7.1,7.1
E00073437,48.5,50.7,0.7,0
E00073447,20.8,48,19.2,12
E00073448,9.3,22,32.2,36.4
E00073453,28,45.3,11.3,15.3
E00073454,21.4,42.1,17,19.5
E00073455,21.3,38.3,18.4,22
E00073456,17.4,48.5,23.5,10.6
E00073457,32.2,55.7,7,5.2
E00073458,10.9,52.3,14.8,21.9
E00073461,32.1,32.1,13.4,22.3
E00073462,10.6,15.6,24.8,48.9
E00073463,64.3,25.4,4,6.3
E00073464,20.7,22.2,21.5,35.6
E00073465,21,35,13.4,30.6
E00073466,25.2,52.8,16.6,5.5
E00073467,26.8,43.7,14.8,14.8
E00073468,2.8,34.7,37.5,25
E00073469,6.6,32,35.2,26.2
E00073470,18.6,41.5,23.9,16
E00073471,37.7,43.4,10.4,8.5
E00073496,33.3,38.1,13.7,14.9
E00073636,6.6,14,72.8,6.6
E00073637,3.8,5.3,87.1,3.8
E00073638,0.8,6.3,91.3,1.6
E00073639,8,20.7,65.3,6
E00073640,0,13.3,80.5,6.3
E00073641,3.8,8.5,85.4,2.3
E00073642,8.9,9.6,77,4.4
E00073643,2.1,16.1,75.5,6.3
E00073644,2.3,7.6,84.7,5.3
E00073645,0.9,7.2,86.5,5.4
E00073646,6.5,30.7,59.8,3
E00073647,7.4,13.4,75.8,3.4
E00073648,2.3,9.1,84.1,4.5
E00073649,1.6,8.9,79.7,9.8
E00073650,3.9,6.3,76.6,13.3
E00073651,3.1,11.7,76.7,8.6
E00073652,18,8.3,66.2,7.5
E00073653,51.8,21.9,24.6,1.8
E00073654,1.7,15.7,78.5,4.1
E00073655,2.8,9.2,84.5,3.5
E00073656,4.2,25.9,67.1,2.8
E00073657,2.7,8.8,83.2,5.3
E00073658,13.7,9.7,74.2,2.4
E00073659,4,34.4,55.2,6.4
E00073660,0.7,14.1,81.7,3.5
E00073662,11.8,41.7,41,5.6
E00073663,11.4,35,46.3,7.3
E00073664,45.1,32.7,16.8,5.3
E00073665,24.8,37.2,35.9,2.1
E00073666,2.7,4.1,69.9,23.3
E00073667,4.6,21.4,54.3,19.7
E00073668,6.9,10.3,78.4,4.3
E00073669,0,11.9,78.2,9.9
E00073670,36.5,11.1,50.8,1.6
E00073671,0,5,87.5,7.5
E00073709,8.1,25.2,63.1,3.6
E00073710,13.4,19.3,61.3,5.9
E00073711,7.9,17,53.3,21.8
E00073712,3.3,55.4,38,3.3
E00073713,15.6,34.4,43.9,6.1
E00073714,11.7,32.5,41.7,14.2
E00073715,0,18.2,75,6.8
E00073716,15.8,71.1,11.4,1.8
E00073717,16,30.4,48,5.6
E00073718,3.2,4,76.6,16.1
E00073719,19.1,32.2,36.7,12.1
E00073720,2.3,24.1,63.2,10.5
E00073721,30.3,19.7,44.3,5.7
E00073722,10.8,26.9,45.4,16.9
E00073723,24.8,31.2,41.4,2.5
E00073724,9.3,25,58.7,7
E00073725,10.9,24.5,56.4,8.2
E00073726,38,2.5,57,2.5
E00073727,30.9,20.9,41.8,6.4
E00073728,1.6,16,77.6,4.8
E00073729,34.6,15.8,37.6,12
E00073730,6.2,23.9,61.9,8
E00073731,8.4,27.7,54.6,9.2
E00073732,39,22.8,29.3,8.9
E00073733,24.3,13,53,9.6
E00073734,0.9,6.3,77.7,15.2
E00073735,2.3,26.2,48.5,23.1
E00073736,7,30.4,50.4,12.2
E00073737,0.8,27.3,59.4,12.5
E00073738,0.8,9.4,61.4,28.3
E00073739,1.5,3.8,69.5,25.2
E00073740,0,17.5,62.5,20
E00073741,0,12.4,67.8,19.8
E00073743,10.3,11,61,17.6
E00073744,2.2,18.2,73,6.6
E00073745,4.5,59.5,30.6,5.4
E00073780,21.7,50.4,23.5,4.3
E00073781,2.9,5.9,75,16.2
E00073782,3.9,9.8,80.4,5.9
E00073783,0,2.1,88.6,9.3
E00073784,1.4,19.4,67.6,11.6
E00073785,5.3,27.8,60.9,6
E00073786,13.7,16.6,60.6,9.1
E00073787,2.2,15.6,71.9,10.4
E00073788,2.2,17.6,48.5,31.6
E00073789,0.8,16.4,75.8,7
E00073790,5,29.6,58.7,6.7
E00073791,64.4,14.8,15.6,5.2
E00073792,12.9,25.8,45.2,16.1
E00073793,1.5,17.6,52.2,28.7
E00073794,17.6,54.5,23,4.8
E00073795,0,61.5,34.3,4.2
E00073796,42.6,36.5,17.6,3.4
E00073797,4.3,23.5,45.2,27
E00073798,16.6,21.4,59.3,2.8
E00073799,20,41.8,32.7,5.5
E00073800,18.6,37.3,38.1,5.9
E00073801,0.7,61.2,28.4,9.7
E00073802,4.2,46.2,44.1,5.6
E00073803,0.8,12.7,77.8,8.7
E00073804,7.3,38.5,40.4,13.8
E00073805,0,11.4,78.1,10.5
E00073806,1.8,16.4,31.8,50
E00073807,4.6,25.2,50.4,19.8
E00073808,0,29.7,62.5,7.8
E00073809,0.8,20.2,62.8,16.3
E00073810,0,1.8,73.2,25
E00073811,0.8,11.5,77.9,9.9
E00073812,16,15.3,60.3,8.4
E00073813,4.8,23,53.2,19
E00073814,7,29.1,40.5,23.4
E00073815,2.1,2.7,65.1,30.1
E00073816,3.3,35,55,6.7
E00073817,21.1,31,44.4,3.5
E00073965,3.5,6.1,83.5,7
E00073966,13.9,7.4,70.5,8.2
E00073967,10.2,13.4,55.1,21.3
E00073968,9.6,16.3,45.2,28.9
E00073969,20.8,47.2,22.2,9.7
E00073970,8.3,2.5,52.9,36.4
E00073971,1.6,7.8,55.5,35.2
E00073972,15.6,7.8,46.1,30.5
E00073973,38,14.8,19.7,27.5
E00073974,6.3,5.7,50.9,37.1
E00073975,13,7.3,50.4,29.3
E00073976,6.5,11.3,58.1,24.2
E00073977,7,32.6,44.8,15.7
E00073978,9.2,6.9,63.8,20
E00073979,3.2,8.8,71.2,16.8
E00073980,8.3,13.6,53,25
E00073981,0,5.8,87.6,6.6
E00073982,29,20.7,28.3,22.1
E00073983,2.9,5,74.8,17.3
E00073984,10.5,11.2,44.7,33.6
E00073985,12.4,14.9,60.3,12.4
E00073986,13.8,13,54.3,18.8
E00073987,7.1,17.1,60,15.7
E00073988,15,5.5,74,5.5
E00073989,5.5,10.3,77.9,6.2
E00073990,4.2,12.6,72,11.2
E00073991,10.7,13,44.4,32
E00073992,3.8,3.8,76.3,16
E00073993,3.7,7.5,80.6,8.2
E00073994,6.3,2.4,81,10.3
E00073995,0.8,2.3,92.2,4.7
E00073996,6.5,8,72.5,13
E00073997,45.5,8.1,35.8,10.6
E00073998,10.6,12.1,75.9,1.4
E00073999,3.3,4.9,85.2,6.6
E00074000,2.6,31.6,56.1,9.6
E00074002,57.1,41.4,1.5,0
E00074003,6.8,47.1,34,12
E00074006,21.7,56.6,17.5,4.2
E00074007,62.7,37.3,0,0
E00074008,52.9,45.7,0.7,0.7
E00074009,29.5,54.3,11,5.2
E00074010,23.5,66.5,7,3
E00074042,9.6,84.6,3.8,1.9
E00074228,58.7,34.1,2.8,4.5
E00074229,67.7,20.4,6.6,5.4
E00074230,8.8,31.9,34.4,25
E00074231,33.3,22.5,22.5,21.7
E00074232,33.3,48.4,14.3,4
E00074233,34.6,64,1.5,0
E00074234,19.4,28.2,41.1,11.3
E00074235,56.4,21.5,17.4,4.7
E00074236,25.9,28,24.5,21.7
E00074237,24,18.1,35.1,22.8
E00074238,28.6,29.2,33.5,8.7
E00074240,5.4,32.2,29.5,32.9
E00074241,1.5,3.8,55.7,38.9
E00074243,2.8,39.2,35.7,22.4
E00074244,17.7,42.7,36,3.7
E00074245,17,10.7,32.1,40.2
E00074246,10.9,8.6,39.1,41.4
E00074247,21.3,26,36.7,16
E00074248,15.3,27.5,31.3,26
E00074250,7.8,14.8,49.2,28.1
E00074251,7,16.4,46.1,30.5
E00074252,25.2,31.3,29,14.5
E00074253,22.6,27.4,22.6,27.4
E00074254,22.7,54.5,8.3,14.4
E00074255,29.8,69.4,0,0.8
E00074256,5.4,15.5,65.9,13.2
E00074257,23.3,40.1,30.8,5.8
E00074258,27.2,39.2,16.8,16.8
E00074259,39.3,53.3,4,3.3
E00074260,0.8,4.8,70.4,24
E00074261,2,7.5,75.5,15
E00074262,0.8,4.6,64.1,30.5
E00074263,17.6,32.1,25.2,25.2
E00074264,22,22,34.1,22
E00074265,9,21.4,42.1,27.6
E00074268,21.3,19.1,47.5,12.1
E00074272,34.6,15,47.2,3.1
E00074273,1.6,21,71,6.5
E00074274,30.2,26.4,39.5,3.9
E00074275,1.9,5.7,37.1,55.3
E00074277,0.8,1.6,80.8,16.8
E00074279,8.6,14,51.1,26.3
E00074286,32,25.4,35.2,7.4
E00074287,37,24.6,34.8,3.6
E00074288,0.7,40,48,11.3
E00074290,8.4,33.6,56.3,1.7
E00074291,23.8,36.9,36.1,3.3
E00074294,38.8,38,20.2,3.1
E00074296,2.3,9,66.2,22.6
E00074297,0,6.3,54.7,39
E00074298,27,29.9,38.7,4.4
E00074299,0.8,56.3,35.7,7.1
E00074300,6,12,52,30
E00074363,0,2.4,66.9,30.6
E00074364,1.6,43.5,49.2,5.6
E00074365,3.9,25,46.1,25
E00074366,2.2,27.7,62,8
E00074367,13.1,37.9,40.5,8.5
E00074368,4.5,7.5,72.4,15.7
E00074369,2.5,32.5,60,5
E00074371,25.7,10.6,60.2,3.5
E00074372,11.7,54,33.6,0.7
E00074373,0,6.3,88.9,4.9
E00074374,10.4,44.3,44.3,0.9
E00074375,6,22.8,60.4,10.7
E00074376,10.3,2.9,75.7,11
E00074377,23.3,39.6,28.3,8.8
E00074378,0,13.3,62.5,24.2
E00074379,2.3,7.8,78.9,10.9
E00074380,1.7,7.6,56.8,33.9
E00074381,1,11.7,78.6,8.7
E00074382,1.6,19,59.5,19.8
E00074383,14.5,17.1,59.8,8.5
E00074384,5.5,34.9,52.3,7.3
E00074385,4.2,10.8,81.7,3.3
E00074386,0.7,9,64.2,26.1
E00074387,31.9,20.2,45.4,2.5
E00074388,0.9,3.7,45.9,49.5
E00074389,17.7,18.5,60.5,3.2
E00074390,25.7,67.6,4.8,1.9
E00074391,15.8,45.8,31.7,6.7
E00074392,18.3,26,51.9,3.8
E00074393,15.9,42.8,34.1,7.2
E00074394,35.8,36.7,20,7.5
E00074395,1.6,60.9,29.7,7.8
E00074396,2.3,11.6,72.1,14
E00074397,11.4,24.2,63.6,0.8
E00074398,0.8,2.3,85,12
E00074399,12.8,17,44,26.2
E00074400,6.1,13.3,70.7,9.9
E00074401,7.6,21.5,46.8,24.1
E00074402,10,29.4,51.3,9.4
E00074403,15.5,24.4,42.9,17.3
E00074404,14.8,24.8,47,13.4
E00074405,14.6,33.1,43.3,8.9
E00074406,25.1,12.8,50.8,11.2
E00074407,9.7,34,50,6.3
E00074408,2.8,20.3,68.4,8.5
E00074411,11.4,36.7,42.4,9.6
E00074412,13.1,44.3,39.3,3.3
E00074413,27,49.7,15.1,8.2
E00074414,27.6,49,15.9,7.6
E00074415,21.5,47,25.5,6
E00074416,10.3,44.5,34.9,10.3
E00074417,22.1,45.5,26,6.5
E00074418,43.8,36.7,13.3,6.3
E00074419,15,55,22.9,7.1
E00074420,13.8,57.5,22.8,6
E00074421,46.4,27.1,18.6,7.9
E00074422,46.2,21.4,19.3,13.1
E00074423,9.7,47.4,34.4,8.4
E00074424,32.3,40.8,23.8,3.1
E00074425,10.9,45.7,31.8,11.6
E00074426,24.6,53.6,18.8,2.9
E00074427,51.5,25.5,6.1,17
E00074428,3.3,69.7,21.1,5.9
E00074429,4.2,11.8,71.5,12.5
E00074430,32.1,26.9,19.2,21.8
E00074431,18.5,21.7,20.7,39.1
E00074432,2.8,33.1,47.2,16.9
E00074433,0.8,13.1,50.8,35.4
E00074434,5.1,67.2,25.5,2.2
E00074435,5.6,70.1,22.2,2.1
E00074436,12.2,16.7,50.6,20.5
E00074437,12.9,27.3,32.4,27.3
E00074438,8.1,1.3,72.5,18.1
E00074439,15.7,67.6,14.8,1.9
E00074596,8.8,32.5,31.3,27.5
E00074597,3.3,41.8,22,33
E00165771,6,61.3,16.6,16.1
E00165772,38.1,20.6,20.6,20.6
E00174046,41.3,34.9,9.2,14.7
E00174221,62.1,37.1,0.8,0
E00174229,6.7,24.2,62.4,6.7
E00174231,54.4,20.9,5.1,19.6
E00174232,21.5,43.6,28.2,6.7
E00174245,32.3,29.3,26.3,12.1
E00174256,46,47.9,4.3,1.8
E00174257,20.7,77.8,1.5,0
E00174262,33.8,38.1,15.1,12.9
E00174263,69.6,27.5,2.9,0
E00174276,34.2,40,16.7,9.2
E00174277,42.3,46,11,0.6
E00174278,42.1,56.6,1.2,0
E00174284,51.6,44.4,3.3,0.7
E00174286,3.6,46.4,46.4,3.6
E00174288,32.2,23.1,43,1.7
E00174291,22.1,39.3,30.3,8.3
E00174292,55.3,36.5,6.9,1.3
E00174295,40.9,27,10.4,21.7
E00174296,56.8,35.7,1.9,5.6
E00174300,41.2,53.7,3.7,1.5
E00174302,67.9,20.2,7.1,4.8
E00174303,41.7,53,3.5,1.7
E00174304,42.2,22.9,24.8,10.1
E00174307,18.9,29.5,6.3,45.3
E00174309,28.6,59.2,11.2,1
E00174314,43.9,47.7,5.3,3
E00174316,65.1,31.3,2.4,1.2
E00174317,25,72.1,1.5,1.5
E00174318,4.1,32.7,51,12.2
E00178043,53.5,36.4,3.1,7
E00178047,16.5,53.2,22,8.3
E00178048,57.7,41.3,1,0
E00178049,54.8,36.3,8.2,0.7
E00178051,44.7,50.5,3.2,1.6
E00178055,32.4,63.2,2.9,1.5
E00178058,35.9,54.7,6.3,3.1
E00178059,46.1,51.7,1.7,0.6
E00178060,27.1,70.2,2.2,0.4
E00178061,23.2,63.2,12.1,1.6
E00178069,24.9,39.9,21.6,13.6
E00178070,1.6,22.8,64.2,11.4
E00178072,60.3,39.1,0.7,0
E00178073,53.4,45.7,0.9,0
E00178075,15.2,47,19.7,18.2
E00178076,77,22,1,0
E00178079,15,38.8,26,20.3
E00178080,14.5,30.2,54.7,0.6
E00178082,22.4,30.4,39.2,8
E00178084,63.8,35,0.8,0.3
E00178085,24.5,32.7,36.7,6.1
E00178086,53,39.9,6.6,0.5
E00178088,33.8,55.9,4.4,5.9
E00178093,40.7,41.8,16.5,1.1
E00178097,30.4,48.1,20.3,1.3
E00178099,1.1,4.5,38.2,56.2
E00178104,1,5.8,82.7,10.6
E00178105,27.8,57,13.9,1.3
E00178109,41.6,54.9,2.7,0.9
E00178110,21.1,31.6,35.8,11.6
E00178112,35,53.2,11.8,0
E00178115,53,43.4,3.6,0
E00178117,40.4,48.2,11.4,0
E00178118,2.6,50,38.2,9.2
E00178119,0.8,27.3,64.5,7.4
E00189482,9.6,28,28.8,33.6
E00189484,8.2,19.7,32.8,39.3
E00189549,12.2,13,28.5,46.3
