areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00072967,5,30.3,41.2,23.5
E00072968,21,37.1,28,14
E00072970,8.7,36.2,38.9,16.1
E00073224,23.1,54.4,17.7,4.8
E00073225,40.8,42.3,15.4,1.5
E00073226,42.5,38.8,17.2,1.5
E00073227,40.7,45,13.6,0.7
E00073228,31.4,44.7,19.5,4.4
E00073229,14.8,43.5,27.8,13.9
E00073230,23,60.1,14.9,2
E00073231,19.6,48.1,25.3,7
E00073232,17.7,57.4,22,2.8
E00073233,13.7,45.3,30.8,10.3
E00073234,18.7,50.4,27.6,3.3
E00073236,17.9,52.8,26,3.3
E00073237,24,45.9,25.3,4.8
E00073238,18,53.4,24.8,3.8
E00073239,33.2,47.7,16.8,2.3
E00073240,14.5,49.1,24.5,11.9
E00073241,20.2,64.3,13.2,2.3
E00073242,17,58,20.5,4.5
E00073243,11.5,48.1,29.8,10.7
E00073245,12.9,50.7,24.3,12.1
E00073246,15.6,56.3,20,8.1
E00073247,9,47.5,32,11.5
E00073248,24.1,50.4,22.6,2.9
E00073249,34.3,49.3,14.9,1.5
E00073250,21.9,54.1,20.2,3.9
E00073251,24.2,51,21,3.8
E00073252,29.3,42.9,20.7,7.1
E00073253,18.5,57.4,17.6,6.5
E00073254,29.8,48.9,17.7,3.5
E00073255,27.4,47.7,20.8,4.1
E00073256,30.7,46.6,17.8,4.9
E00073257,9.8,46.9,31.5,11.9
E00073258,16.3,51,25.5,7.2
E00073259,14.4,37.8,36,11.7
E00073260,17.6,39.2,28.8,14.4
E00073261,24.3,43.9,27,4.7
E00073262,37.4,40.9,19.1,2.6
E00073301,7.7,47.6,32.9,11.9
E00073302,29.7,50,14.2,6.1
E00073303,15.6,40.3,37,7.1
E00073304,24.4,42,25.2,8.4
E00073305,19.7,47,23.5,9.8
E00073306,7.1,44.6,33.9,14.3
E00073307,18.4,41.6,28,12
E00073308,25.8,42.7,25.8,5.6
E00073309,25,42.4,22.7,9.8
E00073310,23.1,47.6,23.1,6.1
E00073311,30.6,38.7,22.6,8.1
E00073312,33.1,40.1,16.2,10.6
E00073313,21.4,43.4,29.7,5.5
E00073314,52.5,36.9,10.7,0
E00073315,38.5,42.7,14.6,4.2
E00073316,31.6,44.4,16.2,7.7
E00073317,28.6,49.6,17.6,4.2
E00073318,28.1,43,24.2,4.7
E00073319,12.6,51.3,28.3,7.9
E00073320,16.1,49.1,26.7,8.1
E00073321,23.8,49,22.4,4.8
E00073322,7.5,42.5,36.6,13.4
E00073323,15.7,42.6,33,8.7
E00073324,11.4,50.7,27.1,10.7
E00073325,21,48.1,22.8,8
E00073326,39.6,36.8,14.6,9
E00073327,25.4,36.6,27.6,10.4
E00073328,12.4,47.4,27.7,12.4
E00073329,22.7,43.2,25.8,8.3
E00073330,21.9,42.5,24.7,11
E00073331,9,47.3,35.3,8.4
E00073332,7.6,40.3,34.5,17.6
E00073333,18.4,32.4,36.8,12.5
E00073334,17.4,40.5,33.1,9.1
E00073335,26.1,47.2,20,6.7
E00073336,15.8,40.4,30.7,13.2
E00073337,19.4,48.8,26.4,5.4
E00073339,29.2,55.5,13.9,1.5
E00073350,23.2,57.1,15.5,4.2
E00073353,9.8,65.4,21.6,3.3
E00073361,22.5,49.2,20,8.3
E00073366,14.9,51.7,23,10.3
E00073373,12.6,62.2,22.7,2.5
E00073374,10.8,62.6,22.3,4.3
E00073377,21,50.4,24.4,4.2
E00073378,13.8,59.3,22,4.9
E00073379,11.1,36.1,33.3,19.4
E00073380,10.8,50.7,32.4,6.1
E00073381,20.1,47.8,21.4,10.7
E00073382,10.1,49.3,27.5,13
E00073383,41.6,51.3,6.5,0.6
E00073384,7.2,43.9,33.3,15.6
E00073388,9.2,34.5,44.5,11.8
E00073389,34,45.1,13.7,7.2
E00073390,26.8,45,25.5,2.7
E00073391,23.5,43.9,21.2,11.4
E00073392,28.3,32.9,25,13.8
E00073393,21.3,52.8,22,3.9
E00073394,19,53,24.5,3.5
E00073395,30.8,40,20,9.2
E00073397,21.2,46,24.8,8
E00073398,12.6,52.9,27.7,6.7
E00073399,17.5,56.3,20.6,5.6
E00073400,15.7,51.2,26.8,6.3
E00073401,17.2,62.7,17.9,2.2
E00073402,20.2,50.4,25.2,4.2
E00073403,19.2,53.1,19.2,8.5
E00073404,21.6,56.7,18.7,3
E00073405,13.4,53.5,23.9,9.2
E00073406,18.3,47.5,25,9.2
E00073407,20.4,60.5,14,5.1
E00073408,13.7,39.7,38.9,7.6
E00073409,13.5,41.4,31.5,13.5
E00073410,16.9,52.3,28.5,2.3
E00073411,11.1,53.2,25.4,10.3
E00073412,19.9,48.7,25.6,5.8
E00073413,14.3,41.2,32.8,11.8
E00073432,58,36.4,3.4,2.3
E00073437,25.4,59.4,15.2,0
E00073447,39.8,45.5,13,1.6
E00073448,21.2,51.7,24.6,2.5
E00073453,40,44.7,11.3,4
E00073454,24.2,48.4,24.8,2.5
E00073455,29.1,50.4,16.3,4.3
E00073456,24.2,50.8,22.7,2.3
E00073457,31.1,50.4,15.1,3.4
E00073458,14.1,50,30.5,5.5
E00073461,30.2,44,21.6,4.3
E00073462,23.4,42.6,26.2,7.8
E00073463,53.8,38.5,4.6,3.1
E00073464,17,53.3,25.2,4.4
E00073465,31.3,45.6,18.8,4.4
E00073466,34.4,52.1,11,2.5
E00073467,28.2,51.4,19.7,0.7
E00073468,12.6,58,18.9,10.5
E00073469,14.4,58.5,20.3,6.8
E00073470,26.8,54.7,16.3,2.1
E00073471,41.9,45.7,10.5,1.9
E00073496,32.1,51.2,13.1,3.6
E00073636,29.5,46,20.1,4.3
E00073637,30.1,36.1,24.8,9
E00073638,23.6,49.6,18.9,7.9
E00073639,17.4,48.3,23.5,10.7
E00073640,18.1,55.1,19.7,7.1
E00073641,35.9,46.6,14.5,3.1
E00073642,29.6,37.8,22.2,10.4
E00073643,26.4,45.8,15.3,12.5
E00073644,28.5,38.5,23.8,9.2
E00073645,40,39.1,17.4,3.5
E00073646,32.7,44.1,17.3,5.9
E00073647,16.8,47,23.5,12.8
E00073648,41.7,36.4,16.7,5.3
E00073649,33.1,38.8,19,9.1
E00073650,28.1,49.2,13.3,9.4
E00073651,19.1,37,31.5,12.3
E00073652,38.8,39.6,14.9,6.7
E00073653,45.2,43.5,8.7,2.6
E00073654,30.6,42.1,19,8.3
E00073655,26.8,40.1,22.5,10.6
E00073656,26.9,42.1,24.1,6.9
E00073657,24.1,43.8,24.1,8
E00073658,30.6,48.4,16.1,4.8
E00073659,23.8,41.3,26.2,8.7
E00073660,26.1,44.4,23.9,5.6
E00073662,36.1,47.9,10.4,5.6
E00073663,28.1,47.1,17.4,7.4
E00073664,44.7,36.8,14,4.4
E00073665,35.9,40.7,18.6,4.8
E00073666,8.3,47.6,31,13.1
E00073667,25.9,41.4,24.1,8.6
E00073668,27.6,44,20.7,7.8
E00073669,29,41,19,11
E00073670,48.8,38.6,10.2,2.4
E00073671,20.8,49.2,24.2,5.8
E00073709,32.2,45.2,17.4,5.2
E00073710,19.2,55,19.2,6.7
E00073711,15.3,41.1,30.1,13.5
E00073712,54.5,30.1,13,2.4
E00073713,41.3,38,16.2,4.5
E00073714,32.2,39,20.3,8.5
E00073715,24.3,42.6,28.4,4.7
E00073716,52.6,35.3,8.6,3.4
E00073717,31.5,41.7,18.9,7.9
E00073718,25,39.5,22.6,12.9
E00073719,38.9,32.5,21.7,6.9
E00073720,26.7,45.9,18.5,8.9
E00073721,35.8,41.5,17.9,4.9
E00073722,24.8,43.4,23.3,8.5
E00073723,32.7,45.9,17,4.4
E00073724,41.3,32.6,20.9,5.2
E00073725,19.5,46,25.7,8.8
E00073726,43.4,36.9,14.8,4.9
E00073727,24.5,45.5,24.5,5.5
E00073728,23.8,45.2,23,7.9
E00073729,36.6,38.2,17.6,7.6
E00073730,37.8,41.4,16.2,4.5
E00073731,27.5,35,30,7.5
E00073732,46,36.3,16.1,1.6
E00073733,29.6,44.3,20.9,5.2
E00073734,18.1,46.6,21.6,13.8
E00073735,14.2,47.2,28.3,10.2
E00073736,11.5,51.3,26.5,10.6
E00073737,14.8,40.6,32.8,11.7
E00073738,14.2,38.6,35.4,11.8
E00073739,12,33.1,33.1,21.8
E00073740,7.5,42.5,33.3,16.7
E00073741,10.8,47.5,29.2,12.5
E00073743,16.3,34.1,37,12.6
E00073744,23,52.6,20,4.4
E00073745,50.5,38.7,9.9,0.9
E00073780,35.1,47.4,14,3.5
E00073781,13.3,45.2,31.1,10.4
E00073782,15.1,38.2,35.5,11.2
E00073783,12.9,41.4,30.7,15
E00073784,13,51.2,29.8,6
E00073785,19.7,45.5,31.1,3.8
E00073786,25.8,42.7,18.5,12.9
E00073787,9.6,43.7,31.9,14.8
E00073788,12.6,34.8,41.5,11.1
E00073789,9.4,50,28.1,12.5
E00073790,14.6,46.1,31.5,7.9
E00073791,49.6,34.3,11.7,4.4
E00073792,25.3,42.2,26.6,5.8
E00073793,13.3,37,37,12.6
E00073794,16,52.8,26.4,4.9
E00073795,13.3,47.6,32.9,6.3
E00073796,54.1,29.5,11,5.5
E00073797,15.7,38.3,34.8,11.3
E00073798,18.5,51.4,24.7,5.5
E00073799,26.1,44.8,24.8,4.2
E00073800,24.8,47,23.1,5.1
E00073801,16.5,48.1,29.3,6
E00073802,21,51,21.7,6.3
E00073803,14.3,45.2,32.5,7.9
E00073804,11.8,45.5,32.7,10
E00073805,14.5,47.9,29.9,7.7
E00073806,8.3,40.4,36.7,14.7
E00073807,13.6,45.5,28.8,12.1
E00073808,15.7,51.2,25.2,7.9
E00073809,10,36.2,43.1,10.8
E00073810,16.8,31,33.6,18.6
E00073811,16,44.3,31.3,8.4
E00073812,18.9,47,25,9.1
E00073813,8.7,50,30.2,11.1
E00073814,7,47.8,35,10.2
E00073815,10.4,45.1,32.6,11.8
E00073816,17.2,37.7,38.5,6.6
E00073817,34.1,43.4,17.3,5.2
E00073965,22.6,30.4,33.9,13
E00073966,35.2,45.9,15.6,3.3
E00073967,10.7,58.2,24.6,6.6
E00073968,19.3,57.8,17.8,5.2
E00073969,23.8,61.5,13.3,1.4
E00073970,13.7,46,33.1,7.3
E00073971,13.3,56.3,26.6,3.9
E00073972,20.6,44.4,30.2,4.8
E00073973,34.8,37.6,17.7,9.9
E00073974,12.4,47.5,28.8,11.3
E00073975,14.2,55.1,23.6,7.1
E00073976,16,49.6,28.8,5.6
E00073977,18.5,52.6,24.3,4.6
E00073978,14,51.9,26.4,7.8
E00073979,10.3,49.2,34.9,5.6
E00073980,16.5,48.9,24.1,10.5
E00073981,19.7,45.3,29.1,6
E00073982,35.2,40,16.6,8.3
E00073983,9.4,48.9,28.8,12.9
E00073984,16.4,49.3,26.3,7.9
E00073985,33.3,33.3,25.2,8.1
E00073986,16.9,52.2,25,5.9
E00073987,27.9,45,24.3,2.9
E00073988,23.4,44.5,23.4,8.6
E00073989,16.8,52.3,24.8,6
E00073990,20,44.8,27.6,7.6
E00073991,16.5,44.7,28.8,10
E00073992,12.2,48.9,26.7,12.2
E00073993,26,48.1,19.1,6.9
E00073994,18.3,40.5,26.2,15.1
