areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00048254,100,0,0
E00048255,100,0,0
E00048256,100,0,0
E00048257,69.7,30.3,0
E00048258,98.7,1.3,0
E00048259,68.3,31.7,0
E00048260,95.7,4.3,0
E00048261,53.7,46.3,0
E00048262,61.1,38.9,0
E00048263,40.1,59.9,0
E00048264,100,0,0
E00048265,94.6,5.4,0
E00048266,40,60,0
E00048267,70.9,29.1,0
E00048268,95.5,4.5,0
E00048269,26.7,73.3,0
E00048270,24.2,75,0.8
E00048271,49.7,50.3,0
E00048272,69.3,30.7,0
E00048273,97.6,2.4,0
E00048274,92.4,7.6,0
E00048275,100,0,0
E00048276,100,0,0
E00048277,100,0,0
E00048278,97.5,2.5,0
E00048279,75,25,0
E00048280,100,0,0
E00048281,99.1,0.9,0
E00048283,100,0,0
E00048284,100,0,0
E00048285,88.2,11.8,0
E00048286,100,0,0
E00048287,100,0,0
E00048288,100,0,0
E00048289,95.7,4.3,0
E00048290,55.3,44.7,0
E00048291,100,0,0
E00048292,100,0,0
E00048293,100,0,0
E00048294,51.3,48.7,0
E00048296,100,0,0
E00048297,95.5,4.5,0
E00048298,61.3,38.7,0
E00048299,98.9,1.1,0
E00048300,9.6,90.4,0
E00048301,47.7,52.3,0
E00048302,94.1,5.9,0
E00048303,68.7,31.3,0
E00048304,74.4,25.6,0
E00048306,62.2,37.8,0
E00048307,45.9,54.1,0
E00048308,95.1,4.9,0
E00048309,42.4,57.6,0
E00048311,47.7,52.3,0
E00048313,64,36,0
E00048314,70.4,29.6,0
E00048315,41.6,58.4,0
E00048316,47.2,52.8,0
E00048320,81.8,18.2,0
E00048323,100,0,0
E00048325,37.6,62.4,0
E00048328,10.2,89.8,0
E00048336,63.8,36.2,0
E00048342,61.6,38.4,0
E00048355,97.8,2.2,0
E00048357,99.2,0.8,0
E00048358,39,61,0
E00048362,50.3,49.7,0
E00048363,100,0,0
E00048364,43.1,56.9,0
E00048365,25.8,74.2,0
E00048427,91.1,8.9,0
E00048443,85.2,14.8,0
E00048450,73.5,26.5,0
E00048451,68.1,31.9,0
E00048455,31.5,67.7,0.8
E00048456,91.5,8.5,0
E00048457,74.8,25.2,0
E00048458,92.1,7.9,0
E00048463,90.4,9.6,0
E00048465,90.7,9.3,0
E00048475,67.8,32.2,0
E00048476,90.6,9.4,0
E00048477,73,27,0
E00048516,75.9,24.1,0
E00048518,100,0,0
E00048520,92.4,7.6,0
E00048521,68.3,31.7,0
E00048522,81.1,18.9,0
E00048523,99.1,0.9,0
E00048524,97,3,0
E00048525,62.1,37.9,0
E00048605,41.8,4.5,53.7
E00048643,99,1,0
E00048644,89.1,10.9,0
E00048645,93.1,6.9,0
E00048646,90.3,9.7,0
E00048647,99.4,0.6,0
E00048648,74.1,25.9,0
E00048649,47.1,52.9,0
E00048650,38.7,61.3,0
E00048651,78.8,21.3,0
E00048652,86.7,13.3,0
E00048653,72,27.3,0.7
E00048654,96.8,3.2,0
E00048656,99.2,0.8,0
E00048657,98.3,1.7,0
E00048658,96.2,3.8,0
E00048659,100,0,0
E00048660,90.4,9.6,0
E00048661,79.6,20.4,0
E00048662,99,1,0
E00048663,90.6,9.4,0
E00048664,83,17,0
E00048665,94.1,5.9,0
E00048666,100,0,0
E00048667,88.3,11.7,0
E00048668,98.2,1.8,0
E00048669,99.2,0.8,0
E00048670,98.4,1.6,0
E00048671,100,0,0
E00048672,93.2,6.8,0
E00048673,93,7,0
E00048674,100,0,0
E00048675,100,0,0
E00048677,88.3,11.7,0
E00048678,86.5,13.5,0
E00048679,87.6,12.4,0
E00048680,94.9,5.1,0
E00048681,86.2,13.8,0
E00048682,98.6,1.4,0
E00048683,100,0,0
E00048684,93.8,5.4,0.8
E00048685,58.8,40.6,0.6
E00048686,83.8,16.2,0
E00048687,71.4,28.6,0
E00048688,97.6,2.4,0
E00048689,67.1,32.9,0
E00048690,78.2,21.8,0
E00048691,79.3,20.7,0
E00048693,78.2,21.8,0
E00048752,77.5,22.5,0
E00048753,80.9,19.1,0
E00048756,82.9,17.1,0
E00048757,62.6,37.4,0
E00048759,78.2,21.3,0.5
E00048761,95.5,4.5,0
E00048764,83.9,13.7,2.4
E00048767,95.4,4.6,0
E00048768,97.3,2.7,0
E00048773,97.3,2.7,0
E00048774,90,10,0
E00048775,58,42,0
E00048778,90.2,9.8,0
E00048781,86.3,13.7,0
E00048790,88.5,11.5,0
E00048791,56.5,43.5,0
E00048793,83.2,16.8,0
E00048797,84.6,15.4,0
E00048798,80.1,19.9,0
E00048799,82.1,17.9,0
E00048857,91.2,8.1,0.7
E00048858,84.8,15.2,0
E00048859,99.3,0.7,0
E00048860,92.9,7.1,0
E00048861,100,0,0
E00048862,88,12,0
E00048863,98.2,1.8,0
E00048864,64.9,35.1,0
E00048865,100,0,0
E00048866,93,7,0
E00048867,45.5,54.5,0
E00048868,91.2,8.8,0
E00048869,100,0,0
E00048870,100,0,0
E00048871,99.1,0.9,0
E00048872,100,0,0
E00048873,96.6,3.4,0
