areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00048254,92.9,4.4,1.1,1.6
E00048255,87.4,6.7,1.4,4.6
E00048256,89.7,5.3,1.7,3.3
E00048257,90.9,3.4,4,1.7
E00048258,89.1,4.3,2.7,4
E00048259,93,1.5,2.3,3.1
E00048260,87.1,3.9,4.2,4.9
E00048261,88.3,8.3,1,2.4
E00048262,91.9,2.7,1.4,4.1
E00048263,91.3,1.9,2.7,4.2
E00048264,89.8,7.1,1.7,1.4
E00048265,93.4,3.5,0.3,2.8
E00048266,92,3.8,2.5,1.7
E00048267,91,2.6,2.6,3.7
E00048268,88.5,4.5,2.6,4.5
E00048269,92.1,2.8,2.4,2.8
E00048270,91.5,1.5,1.5,5.5
E00048271,95.9,1.1,0.7,2.2
E00048272,90.8,4.2,2.7,2.3
E00048273,86.5,5.7,2.1,5.7
E00048274,89.3,6.6,2.2,1.9
E00048275,85.3,9.9,2.9,1.9
E00048276,90.6,3.4,1.3,4.7
E00048277,92.7,5.7,1.1,0.4
E00048278,91.9,4.3,1.2,2.5
E00048279,93.7,4.1,0.4,1.8
E00048280,85.1,8.5,4.3,2.1
E00048281,90.8,5,1.9,2.3
E00048283,88.9,5.7,0.3,5
E00048284,88.2,3.3,1.2,7.3
E00048285,88.7,3.3,2.6,5.5
E00048286,90.9,4.7,1.3,3
E00048287,86.1,5.9,2.6,5.5
E00048288,92.6,4.3,0.7,2.5
E00048289,85.1,9.5,2.5,2.9
E00048290,88.8,4.7,1.7,4.7
E00048291,90,5,1.4,3.6
E00048292,91.9,4.7,0.7,2.7
E00048293,89.2,4.2,1.4,5.2
E00048294,90.8,4,2,3.2
E00048296,96.2,1.7,0.4,1.7
E00048297,88.9,4,3.4,3.7
E00048298,90.8,3.3,2.5,3.3
E00048299,87.7,4,3.1,5.3
E00048300,95,1.7,1.4,2
E00048301,93.1,3.1,1.3,2.5
E00048302,91.8,2.6,2.6,3
E00048303,90.2,1.3,2.6,5.8
E00048304,88.9,4.6,3.2,3.2
E00048306,91.3,2.2,1.9,4.5
E00048307,92.7,1.8,3.5,2
E00048308,88.9,4.1,2.5,4.6
