areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00048254,40.2,36.8,19.5,3.4,0
E00048255,47.3,43.6,7.3,1.8,0
E00048256,42.3,39.4,16.8,1.5,0
E00048257,34.4,35.1,24.5,6,0
E00048258,34.6,39.6,22,3.8,0
E00048259,31.4,34.3,21.4,12.9,0
E00048260,32.4,30.9,26.6,8.6,1.4
E00048261,23,37.2,22.1,14.2,3.5
E00048262,36.6,31.3,20.5,10.7,0.9
E00048263,28.8,28.1,23,15.8,4.3
E00048264,66.9,24.3,8.8,0,0
E00048265,51.6,34.4,13.3,0.8,0
E00048266,26.4,34.4,20.8,16.8,1.6
E00048267,32.7,37.3,19.1,10.9,0
E00048268,48.5,34.3,14.2,3,0
E00048269,23.8,35.4,23.8,16.2,0.8
E00048270,37.9,29,23.4,8.9,0.8
E00048271,33.1,38.5,19.6,7.4,1.4
E00048272,40.1,39.4,18.3,2.1,0
E00048273,51.6,33.1,13.7,1.6,0
E00048274,48.5,33.1,16.2,2.3,0
E00048275,69.4,18,11.7,0.9,0
E00048276,55.8,32.7,10.6,1,0
E00048277,56.6,36.4,7.1,0,0
E00048278,55.5,35.3,8.4,0.8,0
E00048279,46.9,35.7,16.1,1.4,0
E00048280,50.4,36.1,13.4,0,0
E00048281,47.4,43,7.9,1.8,0
E00048283,52.1,34.7,12.4,0.8,0
E00048284,38,36.4,25.6,0,0
E00048285,48.3,30.8,16.7,2.5,1.7
E00048286,44.2,37.5,16.3,1.9,0
E00048287,40.9,38.6,15.7,4.7,0
E00048288,38,43,17.4,1.7,0
E00048289,37.6,37.6,18.8,6,0
E00048290,27.7,34,24.8,13.5,0
E00048291,58.5,28,11,2.5,0
E00048292,50.4,28.8,17.6,3.2,0
E00048293,33.9,41.7,19.1,4.3,0.9
E00048294,34.8,23.5,24.3,11.3,6.1
E00048296,40.4,41.3,14.7,3.7,0
E00048297,32.4,24.3,29.7,13.5,0
E00048298,26.6,38.5,23.9,10.1,0.9
E00048299,43,40.9,10.8,5.4,0
E00048300,41.6,32,18,8.4,0
E00048301,27.6,44.7,19.7,7.9,0
E00048302,25.7,40.6,21.8,11.9,0
E00048303,26.1,38.1,22.4,12.7,0.7
E00048304,37,37.8,19.3,5.9,0
E00048306,23.9,37.1,27,10.7,1.3
E00048307,35.2,36.7,15.8,9.7,2.6
E00048308,35.2,30.2,24.1,10.5,0
E00048309,19,32.8,35.3,12.9,0
E00048311,21.1,41.4,25.6,9,3
E00048313,35.1,33.1,22.5,7.9,1.3
E00048314,32.3,23.4,24.2,19.4,0.8
E00048315,19.6,27.7,31.3,19.6,1.8
E00048316,55.1,29.1,13.4,1.6,0.8
E00048320,52.3,28.8,17.4,1.5,0
E00048323,49.3,33.1,16.9,0.7,0
E00048325,41.9,38.5,15.4,4.3,0
E00048328,49.6,29.2,16.1,5.1,0
E00048336,33.6,35.5,21.5,9.3,0
E00048342,44.2,29.7,15.2,10.9,0
E00048355,54.4,27.2,15.4,2.9,0
E00048357,56.2,33.1,10.7,0,0
E00048358,43.1,37.4,15.4,4.1,0
E00048362,59.7,28.5,8.3,2.8,0.7
E00048363,58.2,30.6,10.4,0.7,0
E00048364,43.8,40.3,13.9,2.1,0
E00048365,39.5,41.9,14,4.7,0
E00048427,33.1,46,17.7,3.2,0
E00048443,38.3,40.6,11.7,8.6,0.8
E00048450,38.3,37.6,18,6,0
E00048451,35.3,31.1,25.2,8.4,0
E00048455,23.8,39.2,25.4,10,1.5
E00048456,28.6,40,22.9,8.6,0
E00048457,30.8,40.6,20.3,8.3,0
E00048458,27.9,40,25,7.1,0
E00048463,35.1,40.3,13,10.4,1.3
E00048465,32.6,42.6,19.4,3.9,1.6
E00048475,43.7,36.4,15.5,4.4,0
E00048476,36.6,39.8,11.8,11.8,0
E00048477,51.6,25.8,11.6,11.1,0
E00048516,32.1,39.4,22.9,5.5,0
E00048518,49.2,36.4,13.6,0.8,0
E00048520,50.3,37.2,11,0.7,0.7
E00048521,37.3,34.9,22.2,4,1.6
E00048522,39.3,34.6,20.6,5.6,0
E00048523,44.3,41.5,10.4,3.8,0
E00048524,50.5,32.7,15.8,1,0
E00048525,55.8,29.8,12.5,1.9,0
E00048605,17.6,44.1,32.4,5.9,0
E00048643,52,29,16,3,0
E00048644,60.2,25.4,11,3.4,0
E00048645,45.2,37.4,14.8,2.6,0
E00048646,59.6,31.6,6.1,2.6,0
E00048647,52.9,31.6,13.5,1.9,0
E00048648,27.2,40.4,19.1,11.8,1.5
E00048649,22,45.4,25.5,6.4,0.7
E00048650,31.2,36,24.8,8,0
E00048651,34.8,32.9,20.9,11.4,0
E00048652,32.8,32.8,23.4,10.2,0.8
