geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00000181,83.2,0,16.8,0
E00000184,94.8,0,5.2,0
E00000185,87.1,0,12.5,0.3
E00000189,88.4,0,11.3,0.4
E00000191,89.3,0.3,10.4,0
E00000192,91.2,0,6.4,2.3
E00000193,93,0,7,0
E00000194,92,0.6,6.9,0.6
E00000195,91.6,0.2,7.9,0.2
E00000196,92,0,7.7,0.3
E00000197,89.4,0,10,0.6
E00000514,89.3,0,8,2.8
E00000538,92.8,0,6,1.3
E00011205,93,0,5.6,1.3
E00011206,89.4,0.4,9.4,0.9
E00011207,90.3,0,8.2,1.5
E00011228,93.2,0,6.8,0
E00011239,80.2,0,19.3,0.4
E00011245,89.9,0,10.1,0
E00011246,95.3,0.5,3.7,0.5
E00011247,95.2,0,4.1,0.6
E00011248,92.6,0.3,7.1,0
E00011249,95.5,0,4.5,0
E00011250,93.1,0.6,5.3,1.1
E00011251,93.8,0,6.2,0
E00011252,91.1,0.3,8,0.6
E00011253,94.7,0.5,4.6,0.2
E00011254,94.6,0.2,5.2,0
E00011255,90.5,0.3,8.9,0.3
E00011256,87.6,0.3,11.1,1
E00011257,92.9,0.3,6.4,0.3
E00011258,93.7,0,5.9,0.4
E00011259,96,0.6,3.4,0
E00011260,92.8,0,7.2,0
E00011261,95.9,0.6,3.6,0
E00011262,96.7,0,3.3,0
E00011263,92.1,0,6.7,1.2
E00011264,86.8,0,13.2,0
E00011265,92.4,0.3,7.2,0
E00011266,93.7,0,6.3,0
E00011267,96.1,0,3.6,0.3
E00011268,92.2,0,7.8,0
E00011269,91.7,0.7,7.6,0
E00011270,91.6,0,7.8,0.6
E00011271,91.9,0,8.1,0
E00011272,93.5,0,5,1.5
E00011273,92.7,0,7,0.3
E00011274,89.7,0,10,0.3
E00011275,88.2,0.4,9.9,1.5
E00011276,93,0,7,0
E00011277,93,0,6.7,0.3
E00011278,93.5,0,6.2,0.4
E00011279,86.7,0.5,12.4,0.5
E00011280,96.8,0,3.2,0
E00011281,94.6,0,5,0.4
E00011282,95.3,0,4.3,0.3
E00011283,87.6,0,12.4,0
E00011284,89.4,0.3,9.8,0.6
E00011285,93.6,0,6.1,0.3
E00011286,92.3,0.3,6.8,0.6
E00011287,90.6,0.2,9,0.2
E00011288,94.4,0.6,5,0
E00011289,91.9,0,8.1,0
E00011290,92.8,0.6,6.3,0.3
E00011291,96.6,0,3.4,0
E00011292,95.1,0,4.9,0
E00011293,89.9,0.3,9.8,0
E00011294,95.1,0,4,0.9
E00011295,94.5,0,4.8,0.7
E00011296,86,0.5,13.2,0.3
E00011297,89.6,0,8.9,1.5
E00011299,96.1,0.6,2.7,0.6
E00011300,93.5,0.2,4.6,1.7
E00011301,95.4,0,4.6,0
E00011302,94.5,0.3,5.2,0
E00011303,93.4,0.3,6.1,0.3
