geography_code,sex-001,sex-002
E00000181,45,55
E00000184,51,49
E00000185,51.9,48.1
E00000189,48.4,51.6
E00000191,51.4,48.6
E00000192,50.3,49.7
E00000193,52.3,47.7
E00000194,51.9,48.1
E00000195,55.9,44.1
E00000196,50.6,49.4
E00000197,48.4,51.6
E00000514,48.9,51.1
E00000538,55.9,44.1
E00011205,47.5,52.5
E00011206,51.1,48.9
E00011207,50,50
E00011228,49.7,50.3
E00011239,55.9,44.1
E00011245,50.7,49.3
E00011246,52.1,47.9
E00011247,51.6,48.4
E00011248,51.5,48.5
E00011249,51.9,48.1
E00011250,51.5,48.5
E00011251,51.9,48.1
E00011252,54.4,45.6
E00011253,51,49
E00011254,50.2,49.8
E00011255,51,49
E00011256,52.9,47.1
E00011257,49.8,50.2
E00011258,52.6,47.4
E00011259,56,44
E00011260,58,42
E00011261,50.9,49.1
E00011262,51,49
E00011263,50.8,49.2
E00011264,52.1,47.9
E00011265,50.3,49.7
E00011266,55,45
E00011267,53.6,46.4
E00011268,50.3,49.7
E00011269,54.7,45.3
E00011270,53,47
E00011271,53.2,46.8
E00011272,49.2,50.8
E00011273,51.5,48.5
E00011274,53.5,46.5
E00011275,57.8,42.2
E00011276,52.3,47.7
E00011277,50.3,49.7
E00011278,52.5,47.5
E00011279,54.6,45.4
E00011280,51.7,48.3
E00011281,51.2,48.8
E00011282,51.8,48.2
E00011283,58.7,41.3
E00011284,52.7,47.3
E00011285,51.9,48.1
E00011286,51.8,48.2
E00011287,48.2,51.8
E00011288,50.1,49.9
E00011289,49.2,50.8
E00011290,49,51
E00011291,50.4,49.6
E00011292,55.4,44.6
E00011293,53.2,46.8
E00011294,52,48
E00011295,52.4,47.6
E00011296,50,50
E00011297,51,49
E00011299,51.2,48.8
E00011300,52.9,47.1
E00011301,51.8,48.2
E00011302,52.4,47.6
E00011303,56.1,43.9
E00011304,53.5,46.5
E00011305,52.7,47.3
E00011306,52,48
E00011307,49.5,50.5
E00011308,50.2,49.8
E00011309,56.7,43.3
E00011310,51.6,48.4
E00011311,53.8,46.2
E00011312,53.4,46.6
E00011313,55.1,44.9
E00011314,52.7,47.3
E00011315,50.2,49.8
E00011316,52.1,47.9
E00011317,53.8,46.2
E00011318,54,46
E00011319,51.3,48.7
E00011320,62.7,37.3
E00011321,55.5,44.5
E00011322,51.5,48.5
E00011323,58.7,41.3
E00011324,50.3,49.7
