geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00000181,84.9,12,3.1
E00000184,84.1,12.7,3.2
E00000185,91.6,8.4,0
E00000189,89.4,7.8,2.8
E00000191,79.9,17.4,2.7
E00000192,77.5,18.5,4
E00000193,84.5,12.8,2.7
E00000194,88.3,9.4,2.3
E00000195,88.4,9.8,1.8
E00000196,90.3,8.2,1.6
E00000197,84.4,12.1,3.5
E00000514,80,14.6,5.4
E00000538,68.2,25.3,6.5
E00011205,78.7,17.7,3.5
E00011206,83.8,15.1,1.1
E00011207,79.1,15.8,5.1
E00011228,98.6,1.4,0
E00011239,85.5,7.5,7
E00011245,92.4,5.6,2
E00011246,97.1,2.9,0
E00011247,96.7,2.9,0.3
E00011248,94.1,5,0.9
E00011249,98.5,1.1,0.4
E00011250,97.8,2.2,0
E00011251,98,1.7,0.3
E00011252,97,2.7,0.3
E00011253,99.3,0.7,0
E00011254,97.9,1.4,0.7
E00011255,96.4,3,0.6
E00011256,92.9,5.7,1.3
E00011257,93.9,5.1,1
E00011258,90.5,8.7,0.8
E00011259,98.4,1,0.6
E00011260,95.8,4.2,0
E00011261,97,2.1,0.9
E00011262,97.6,2.1,0.3
E00011263,96.5,3.5,0
E00011264,96.3,3.3,0.3
E00011265,97.9,2.1,0
E00011266,97.5,1.8,0.7
E00011267,97.6,2.4,0
E00011268,97,2.7,0.3
E00011269,94,5.3,0.8
E00011270,94.9,4.8,0.3
E00011271,95.1,4.6,0.3
E00011272,97.7,1.6,0.8
E00011273,96,3.1,0.9
E00011274,93.8,5.5,0.7
E00011275,91.7,7.5,0.8
E00011276,95.6,3.7,0.7
E00011277,98.2,1.8,0
E00011278,97,3,0
E00011279,98.2,1.8,0
E00011280,96.5,2.5,1.1
E00011281,97.4,2.2,0.4
E00011282,91.1,7.3,1.6
E00011283,92,6.8,1.1
E00011284,95.8,3,1.2
E00011285,96.7,2.9,0.3
E00011286,92.7,6,1.3
E00011287,76.1,18.1,5.7
E00011288,86.4,11.2,2.4
E00011289,92.6,5.3,2
E00011290,94.4,5.3,0.3
E00011291,92.1,6.7,1.2
E00011292,94,6,0
E00011293,90.1,8,1.9
E00011294,97.7,2,0.3
E00011295,93.2,5.3,1.5
E00011296,81.6,13.4,5.1
E00011297,71.3,22.8,5.9
E00011299,91,8,0.9
E00011300,83.1,14.7,2.2
E00011301,91.9,6.6,1.6
E00011302,94,5.7,0.3
E00011303,93.9,5.8,0.3
E00011304,87.8,11.4,0.9
E00011305,88.9,9.7,1.4
E00011306,90.5,7.5,2
E00011307,92,5.9,2.1
E00011308,94.2,5.2,0.6
E00011309,91.1,8.9,0
E00011310,88,10.3,1.7
E00011311,90.6,7.8,1.6
E00011312,94.6,3.9,1.5
E00011313,90.6,9,0.3
E00011314,85.4,11.1,3.4
E00011315,97.3,2.7,0
E00011316,84.7,13.6,1.7
E00011317,91.3,5.6,3.1
E00011318,92.6,5.3,2.1
E00011319,91.7,6.2,2.2
E00011320,96.6,3.4,0
E00011321,96.5,3.1,0.4
E00011322,88.2,9.5,2.3
E00011323,96.8,1.8,1.4
E00011324,94.7,4.7,0.6
E00011325,94.8,3.9,1.3
E00011326,91.7,6.6,1.7
E00011327,92.9,6,1.1
E00011328,95.9,3.8,0.4
E00011329,96.3,3,0.7
E00011330,95.1,4,0.9
E00011331,91.3,8.5,0.2
E00011332,96.1,3.5,0.4
E00011333,85.6,11.6,2.8
E00011334,98.8,0.9,0.3
E00011335,95.2,3.8,1
E00011336,90,8.5,1.5
E00011337,90.2,8.7,1.1
E00011338,97.8,0.9,1.3
E00011339,89.2,8.4,2.4
E00011340,93.9,4.2,1.9
E00011341,93.9,4.9,1.2
E00011342,95.3,4.7,0
E00011343,92.7,7.3,0
E00011344,85.7,12.9,1.4
E00011345,94.6,4.6,0.8
E00011346,89.3,8.7,1.9
E00011347,91,8.8,0.2
E00011348,91.8,6.5,1.6
E00011349,87.8,11.4,0.7
E00011350,96.2,3.5,0.3
E00011351,96,3.3,0.7
E00011352,94.5,4.9,0.5
E00011353,89.1,9.5,1.5
E00011354,92.2,6.7,1.1
E00011355,82.3,16.5,1.3
E00011356,95.6,3.8,0.6
E00011357,90.7,8.5,0.8
E00011358,97,2.7,0.3
E00011359,87.8,11.3,0.9
E00011360,86.9,11.3,1.8
E00011361,87.7,10.4,1.9
E00011362,88.4,9.4,2.2
E00011363,87.2,8.6,4.2
E00011364,89.2,8.7,2.1
E00011365,86.4,9.6,4
E00011367,95.8,4.2,0
E00011368,91.6,7.4,1.1
E00011369,87.3,10.7,2
E00011370,87.9,9.2,2.9
E00011371,92.8,5.8,1.4
E00011372,94.2,4.8,1
E00011373,89.3,9.3,1.4
E00011374,87.7,11.2,1.1
E00011375,83.8,13.8,2.4
E00011376,85.2,12.4,2.5
E00011377,90,8.7,1.2
E00011378,96.4,2.5,1.1
E00011379,84.6,12.7,2.7
E00011380,92.4,6,1.6
E00011381,92.5,5.7,1.8
E00011382,88.3,10.3,1.4
E00011384,91.3,7.4,1.3
E00011385,88.3,11,0.6
E00011386,91.5,7.7,0.9
E00011387,95.8,3.3,0.9
E00011388,91.8,6.8,1.4
E00011389,92.4,5.3,2.3
E00011390,85.4,12.2,2.4
E00011391,78,19.6,2.4
E00011392,84,13.7,2.3
E00011393,87.4,11.5,1
