geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00088976,17.4,23.5,45.1,14.1
E00088977,25.7,16,34,24.3
E00088978,17.8,30.8,42.7,8.6
E00088979,17.1,26.1,46.2,10.6
E00088981,7,12.7,66.2,14.1
E00088982,27.7,26.2,30,16.2
E00088983,16.7,26.6,43.2,13.5
E00088984,14.9,17.7,53.6,13.8
E00088985,20.7,23,44.3,12
E00088986,16.6,19.3,53.5,10.7
E00088987,13.1,24.6,52.3,10.1
E00088989,19.5,24.5,42.8,13.2
E00088991,23.1,19.9,44.9,12.2
E00088992,20.5,24.5,43.7,11.3
E00088993,28.2,24.7,32.8,14.4
E00088994,19.9,24.7,41.1,14.4
E00088995,18.8,23.9,41.3,15.9
E00088996,19.4,21.8,49.1,9.7
E00088997,23.2,20.3,42.8,13.8
E00088998,16.8,18.1,48.4,16.8
E00088999,13.7,18.8,53.8,13.7
E00089000,21.9,21.1,40.4,16.7
E00089001,16.6,19.2,54.3,9.9
E00089005,38,16.2,26.1,19.7
E00089006,27.5,20.4,42.7,9.5
E00089007,28.6,27.8,32.5,11.1
E00089008,41.1,17.7,30.5,10.6
E00089009,38,22,31.8,8.2
E00089011,35,18.9,32.2,13.9
E00089013,27.5,29,31.9,11.6
E00089014,28,18.9,45.5,7.6
E00089015,24.1,30.3,27.6,17.9
E00089016,30.1,23.7,34.7,11.6
E00089017,27.4,25,38.7,8.9
E00089018,30.1,23.1,26.9,19.9
E00089019,30.3,19.7,36.2,13.8
E00089020,40.4,18.3,29.4,11.9
E00089021,29.3,24.5,38.1,8.2
E00089022,29.1,17.7,37.6,15.6
E00089023,33.1,19.4,28.8,18.8
E00089024,27.7,19.3,41.2,11.8
E00089025,37,18.5,29.6,14.8
E00089026,23.1,21.8,43.5,11.6
E00089027,18.8,31.3,38.3,11.7
E00089028,17.2,21,54.1,7.6
E00089029,27.4,20,41.7,10.9
E00089030,29.3,17.7,36,17.1
E00089031,25.8,20,41.9,12.3
E00089032,19.2,18.5,53.4,8.9
E00089033,27.4,19.5,36,17.1
E00089034,13.8,23.4,40.4,22.3
E00089035,26.3,20.4,40.9,12.4
E00089036,29.7,20.3,37.4,12.6
E00089037,21.8,25.3,37.4,15.5
E00089038,22.3,30,37.7,10
E00089039,31.6,17.1,35.3,16
E00089040,20.5,19.7,40.2,19.7
E00089041,32.4,26.4,28.4,12.8
E00089042,20.3,30.1,35,14.7
E00089043,17.7,31.3,43.8,7.2
E00089044,14.6,21.1,49.7,14.6
E00089045,17.2,23.1,46.3,13.4
E00089047,22.4,19.7,43.4,14.5
E00089049,8.3,36.7,38.3,16.7
E00089050,10.8,27.7,48,13.5
E00089051,9.1,28,45.5,17.4
E00089052,7.8,31.7,50.9,9.6
E00089053,16,22.5,47.9,13.6
E00089104,33.8,20.6,26.3,19.4
E00089105,48.9,18,12.2,20.9
