geography_code,disability_3a-001,disability_3a-002
E00088976,12.7,87.3
E00088977,21.8,78.2
E00088978,12.2,87.8
E00088979,15.4,84.6
E00088981,11.3,88.7
E00088982,19.3,80.7
E00088983,11.6,88.4
E00088984,9.5,90.5
E00088985,11.9,88.1
E00088986,10.4,89.6
E00088987,11.1,88.9
E00088989,16.4,83.6
E00088991,25.9,74.1
E00088992,16.7,83.3
E00088993,16.4,83.6
E00088994,13.4,86.6
E00088995,10.6,89.4
E00088996,12.2,87.8
E00088997,16.9,83.1
E00088998,22.4,77.6
E00088999,14.1,85.9
E00089000,17,83
E00089001,11.5,88.5
E00089005,23.7,76.3
E00089006,18.3,81.7
E00089007,9.8,90.2
E00089008,18.6,81.4
E00089009,12.3,87.7
E00089011,18.6,81.4
E00089013,30.7,69.3
E00089014,11.5,88.5
E00089015,15.2,84.8
E00089016,12.1,87.9
E00089017,11.1,88.9
E00089018,15.2,84.8
E00089019,14,86
E00089020,17.6,82.4
E00089021,14.3,85.7
E00089022,17.4,82.6
E00089023,13.6,86.4
E00089024,17,83
E00089025,13.2,86.8
E00089026,17.1,82.9
E00089027,16.7,83.3
E00089028,13.8,86.2
E00089029,13.3,86.7
E00089030,26.8,73.2
E00089031,15.2,84.8
E00089032,8.7,91.3
E00089033,13.9,86.1
E00089034,20.5,79.5
E00089035,16.6,83.4
E00089036,10.8,89.2
E00089037,12.8,87.2
E00089038,14.8,85.2
E00089039,9.9,90.1
E00089040,22.1,77.9
E00089041,13.6,86.4
E00089042,19.2,80.8
E00089043,11.2,88.8
E00089044,15.9,84.1
E00089045,7,93
E00089047,16.5,83.5
E00089049,12.5,87.5
E00089050,15.3,84.7
E00089051,15.9,84.1
E00089052,10.8,89.2
E00089053,11.1,88.9
E00089104,12.6,87.4
E00089105,17.9,82.1
E00089106,15.9,84.1
E00089107,11.8,88.2
E00089108,15.2,84.8
E00089109,10.4,89.6
E00089110,12.7,87.3
E00089111,18.9,81.1
E00089112,14.4,85.6
E00089113,13.1,86.9
E00089114,31.6,68.4
E00089115,14,86
E00089116,15,85
E00089117,10,90
E00089118,12.6,87.4
E00089119,11.2,88.8
E00089120,13.1,86.9
E00089121,12.6,87.4
E00089122,10,90
E00089124,8.6,91.4
E00089125,12.1,87.9
E00089136,16.5,83.5
E00089137,5.4,94.6
E00089138,17.5,82.5
E00089139,14.1,85.9
E00089140,14.3,85.7
E00089141,16,84
E00089142,12.4,87.6
E00089143,26.9,73.1
E00089144,11.9,88.1
E00089145,17.3,82.7
E00089146,20,80
E00089147,18,82
E00089148,15.8,84.2
E00089149,18.7,81.3
E00089150,19.2,80.8
E00089151,12.3,87.7
E00089152,12.5,87.5
E00089153,14.8,85.2
E00089154,14,86
E00089155,17.5,82.5
E00089156,18.9,81.1
E00089157,17.8,82.2
E00089159,13,87
E00089160,20.6,79.4
E00089161,10.6,89.4
E00089162,13.3,86.7
E00089163,13.2,86.8
E00089164,22.8,77.2
E00089165,9.6,90.4
E00089166,15,85
E00089167,17.6,82.4
E00089168,16.9,83.1
E00089169,13.3,86.7
E00089170,15.2,84.8
E00089171,16.7,83.3
E00089172,13.5,86.5
E00089173,12.5,87.5
E00089174,11.2,88.8
E00089175,13.5,86.5
E00089176,12.7,87.3
E00089178,22.8,77.2
E00089179,29.4,70.6
E00089181,10.7,89.3
E00089182,16.4,83.6
E00089183,12,88
E00089184,14.8,85.2
E00089203,8.4,91.6
E00089212,12.5,87.5
E00089213,14.4,85.6
E00089214,13.9,86.1
E00089215,12.8,87.2
E00089216,15.1,84.9
E00089217,11.8,88.2
E00089219,12.1,87.9
E00089220,24.9,75.1
E00089221,27.5,72.5
E00089222,15.6,84.4
E00089223,10.6,89.4
E00089224,21.1,78.9
E00089225,13.7,86.3
E00089226,17.6,82.4
E00089227,12.6,87.4
E00089228,15.8,84.2
E00089229,10.9,89.1
E00089230,6.9,93.1
E00089231,12.6,87.4
E00089232,9.7,90.3
E00089233,13,87
E00089234,11.4,88.6
E00089235,10,90
E00089236,16.2,83.8
E00089237,26.5,73.5
E00089238,28.4,71.6
E00089239,21.1,78.9
E00089240,14.6,85.4
E00089241,10.2,89.8
E00089242,21.2,78.8
E00089243,11.9,88.1
E00089246,8.3,91.7
E00089247,3.8,96.2
E00089248,9.7,90.3
E00089249,8.5,91.5
E00089250,9.1,90.9
E00089251,21.2,78.8
E00089252,8.9,91.1
E00089253,17.9,82.1
E00089254,21.7,78.3
E00089255,11.2,88.8
E00089270,16.8,83.2
E00089271,9.7,90.3
E00089272,7.3,92.7
E00089273,14.3,85.7
E00089274,18.4,81.6
E00089275,8.6,91.4
E00089276,14.1,85.9
E00089277,11.7,88.3
E00089278,18.5,81.5
E00089279,11.4,88.6
E00089280,26.7,73.3
E00089281,9.4,90.6
E00089282,16.7,83.3
E00089283,13.8,86.2
E00089284,17.5,82.5
E00089285,12.3,87.7
E00089286,7.2,92.8
E00089287,12.7,87.3
E00089288,9.4,90.6
E00089289,19.7,80.3
E00089291,13.8,86.2
E00089293,18.8,81.3
E00089294,13.5,86.5
E00089312,13.4,86.6
E00089313,12.4,87.6
E00089314,20.3,79.7
E00089315,13.2,86.8
E00089316,15.5,84.5
E00089317,12.9,87.1
E00089318,11.5,88.5
E00089319,10.8,89.2
E00089320,15.2,84.8
E00089321,16,84
E00089322,17.9,82.1
E00089323,10.4,89.6
E00089324,18.1,81.9
E00089325,15.3,84.7
E00089326,15.2,84.8
E00089328,14.6,85.4
E00089346,14.7,85.3
E00089347,19,81
E00089348,19.3,80.7
E00089349,15.7,84.3
E00089350,14.1,85.9
E00089352,15.8,84.2
E00089353,18.1,81.9
E00089354,17.2,82.8
E00089355,22.8,77.2
E00089356,13.4,86.6
E00089357,9.9,90.1
E00089358,30,70
E00089359,19.5,80.5
E00089360,14.2,85.8
E00089361,16.6,83.4
E00089362,11.2,88.8
E00089363,15.2,84.8
E00089364,17.5,82.5
E00089365,17.2,82.8
E00089367,21.3,78.7
E00089368,16.2,83.8
E00089369,17.3,82.7
E00089370,12.3,87.7
E00089371,16.6,83.4
E00089372,17.9,82.1
E00089373,19.9,80.1
E00089374,25.2,74.8
E00089375,20.3,79.7
E00089376,12.4,87.6
E00089377,16.6,83.4
E00089378,16.1,83.9
E00089379,15.8,84.2
E00089411,11.9,88.1
E00089412,7.6,92.4
E00089421,7.5,92.5
E00089422,10.1,89.9
E00089423,15.2,84.8
E00089424,12.3,87.7
E00089425,12.2,87.8
E00089426,16.4,83.6
E00089427,18,82
E00089428,17.2,82.8
E00089429,17,83
E00089430,12.8,87.2
E00089431,13.6,86.4
E00089432,20.4,79.6
E00089433,14.4,85.6
E00089434,20.1,79.9
E00089435,14.8,85.2
E00089436,15.4,84.6
E00089437,14.1,85.9
E00089438,13.6,86.4
E00089439,16.8,83.2
E00089446,6.4,93.6
E00089447,20.8,79.2
E00089448,12,88
E00089449,9.6,90.4
E00089450,7.6,92.4
E00089451,13.9,86.1
E00089453,14.1,85.9
E00089454,14.3,85.7
E00089455,15.8,84.2
E00089456,11.8,88.2
E00089457,12.8,87.2
E00089458,13.6,86.4
E00089459,17.9,82.1
E00089460,7.2,92.8
E00089461,14.6,85.4
E00089462,28.6,71.4
E00089463,12.8,87.2
E00089464,16,84
E00089465,25.5,74.5
E00089466,13.3,86.7
E00089467,15.4,84.6
E00089468,20.2,79.8
E00089469,15.6,84.4
E00089658,15.1,84.9
E00089659,8.7,91.3
E00089660,6.2,93.8
E00089661,20.3,79.7
E00089662,13,87
E00089663,15.7,84.3
E00089664,10.6,89.4
E00089684,9.9,90.1
E00089708,12.4,87.6
E00089737,10.3,89.7
E00089738,17,83
E00089739,14.8,85.2
E00089740,12.3,87.7
E00089741,27.1,72.9
E00089742,13.8,86.3
E00089743,9.9,90.1
E00089744,21.2,78.8
E00089745,8.4,91.6
E00089746,12.8,87.2
E00089747,21.5,78.5
E00089748,20.3,79.7
E00089749,12.7,87.3
E00089750,13.7,86.3
E00089751,9.6,90.4
E00089752,10,90
E00089753,9.7,90.3
E00089754,16.5,83.5
E00089755,14.8,85.2
E00089756,6.8,93.2
E00089757,10.3,89.7
E00089996,8.2,91.8
E00089997,28.2,71.8
E00089998,10.5,89.5
E00089999,8.7,91.3
E00090000,8.2,91.8
E00090001,10.6,89.4
E00090002,10.8,89.2
E00090004,16.6,83.4
E00090013,10,90
E00090014,10.5,89.5
E00090015,12,88
E00090016,16,84
E00090017,13.4,86.6
E00090018,13.3,86.7
E00090019,12.7,87.3
E00090020,9.4,90.6
E00090021,12.1,87.9
E00090023,11.7,88.3
E00090024,11.7,88.3
E00090025,12.5,87.5
E00090027,4.5,95.5
E00090028,17.6,82.4
E00090030,16.4,83.6
E00090031,17.1,82.9
E00090032,18,82
E00090042,18.4,81.6
E00090062,13.5,86.5
E00090063,18.6,81.4
E00090064,12.5,87.5
E00090065,13.8,86.3
E00090066,10.1,89.9
E00090067,12.3,87.7
E00090068,12.2,87.8
E00090069,11.8,88.2
E00090070,12.6,87.4
E00090071,14.3,85.7
E00090072,13.3,86.7
E00090073,11.9,88.1
E00090074,10.5,89.5
E00090075,10.5,89.5
E00090076,14.6,85.4
E00090077,15.9,84.1
