geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00088976,58.4,41.6
E00088977,41,59
E00088978,54.5,45.5
E00088979,69.2,30.8
E00088981,57.1,42.9
E00088982,37.1,62.9
E00088983,64.3,35.7
E00088984,66.4,33.6
E00088985,54.7,45.3
E00088986,72.4,27.6
E00088987,56.1,43.9
E00088989,64.1,35.9
E00088991,47.7,52.3
E00088992,59.1,40.9
E00088993,51,49
E00088994,49.2,50.8
E00088995,62.7,37.3
E00088996,68.5,31.5
E00088997,59.8,40.2
E00088998,50,50
E00088999,68,32
E00089000,53.2,46.8
E00089001,62.9,37.1
E00089005,28.5,71.5
E00089006,40.7,59.3
E00089007,31.5,68.5
E00089008,45.5,54.5
E00089009,37.3,62.7
E00089011,51.5,48.5
E00089013,41.2,58.8
E00089014,61.3,38.8
E00089015,50,50
E00089016,59.8,40.2
E00089017,57.3,42.7
E00089018,51.2,48.8
E00089019,60.5,39.5
E00089020,24.1,75.9
E00089021,57.3,42.7
E00089022,55.5,44.5
E00089023,53.2,46.8
E00089024,67.1,32.9
E00089025,63.5,36.5
E00089026,63.6,36.4
E00089027,66,34
E00089028,65.7,34.3
E00089029,54.4,45.6
E00089030,43.5,56.5
E00089031,49.8,50.2
E00089032,69.2,30.8
E00089033,53.4,46.6
E00089034,48.5,51.5
E00089035,64.3,35.7
E00089036,60,40
E00089037,58.7,41.3
E00089038,59.8,40.2
E00089039,57.4,42.6
E00089040,55.4,44.6
E00089041,58.3,41.7
E00089042,54,46
E00089043,55.4,44.6
E00089044,58.3,41.7
E00089045,63.5,36.5
E00089047,59.5,40.5
E00089049,60.3,39.7
E00089050,54.7,45.3
E00089051,53.9,46.1
E00089052,59.6,40.4
E00089053,54.2,45.8
E00089104,46.8,53.2
E00089105,48.3,51.7
E00089106,55.8,44.2
E00089107,49.3,50.7
E00089108,53.2,46.8
E00089109,40.5,59.5
E00089110,41.5,58.5
E00089111,32.9,67.1
E00089112,45.8,54.2
E00089113,49.5,50.5
E00089114,28.5,71.5
E00089115,47.7,52.3
E00089116,38.1,61.9
E00089117,47.8,52.2
E00089118,47.7,52.3
E00089119,48,52
E00089120,49.3,50.7
E00089121,44.4,55.6
E00089122,46.4,53.6
E00089124,51.4,48.6
E00089125,47.9,52.1
E00089136,41.5,58.5
E00089137,37.2,62.8
E00089138,49.4,50.6
E00089139,49.8,50.2
E00089140,51,49
E00089141,40.3,59.7
E00089142,49.3,50.7
E00089143,38.8,61.2
E00089144,40.1,59.9
E00089145,51.6,48.4
E00089146,44,56
E00089147,39.7,60.3
E00089148,46.3,53.7
E00089149,38.1,61.9
E00089150,32.4,67.6
E00089151,40.1,59.9
E00089152,41.7,58.3
E00089153,49.8,50.2
E00089154,32.9,67.1
E00089155,39.1,60.9
E00089156,48.1,51.9
E00089157,46,54
E00089159,48.8,51.2
E00089160,25.6,74.4
E00089161,54.7,45.3
E00089162,52.4,47.6
E00089163,44.8,55.2
E00089164,37.4,62.6
E00089165,49.8,50.2
E00089166,44.9,55.1
E00089167,41.5,58.5
E00089168,46.5,53.5
E00089169,44,56
E00089170,45,55
E00089171,42.1,57.9
E00089172,45.2,54.8
E00089173,46.2,53.8
E00089174,51,49
E00089175,40.2,59.8
E00089176,44.6,55.4
E00089178,37.7,62.3
E00089179,32.8,67.2
E00089181,53,47
E00089182,39.7,60.3
E00089183,52.2,47.8
E00089184,54.8,45.2
E00089203,62.6,37.4
E00089212,68.4,31.6
E00089213,59.6,40.4
E00089214,70.5,29.5
E00089215,55.4,44.6
E00089216,51.3,48.7
