geography_code,sex-001,sex-002
E00088976,50.3,49.7
E00088977,53.5,46.5
E00088978,50.2,49.8
E00088979,55.4,44.6
E00088981,51.3,48.7
E00088982,48.2,51.8
E00088983,50.2,49.8
E00088984,50.3,49.7
E00088985,50.2,49.8
E00088986,51.4,48.6
E00088987,49.3,50.7
E00088989,49.9,50.1
E00088991,55.3,44.7
E00088992,54.2,45.8
E00088993,51.3,48.8
E00088994,48.5,51.5
E00088995,50.2,49.8
E00088996,52,48
E00088997,49.4,50.6
E00088998,51.7,48.3
E00088999,51.4,48.6
E00089000,49.6,50.4
E00089001,50.7,49.3
E00089005,52.3,47.7
E00089006,50.6,49.4
E00089007,51.1,48.9
E00089008,53.2,46.8
E00089009,49.5,50.5
E00089011,51.7,48.3
E00089013,50.9,49.1
E00089014,52.1,47.9
E00089015,55.3,44.7
E00089016,50.4,49.6
E00089017,47,53
E00089018,53.4,46.6
E00089019,51.1,48.9
E00089020,41.9,58.1
E00089021,50.8,49.2
E00089022,47.4,52.6
E00089023,56,44
E00089024,51.1,48.9
E00089025,49.7,50.3
E00089026,51.4,48.6
E00089027,51.2,48.8
E00089028,51.4,48.6
E00089029,54.5,45.5
E00089030,50.1,49.9
E00089031,50.6,49.4
E00089032,52.5,47.5
E00089033,52.1,47.9
E00089034,52.8,47.2
E00089035,51.8,48.2
E00089036,52,48
E00089037,50.9,49.1
E00089038,48.2,51.8
E00089039,49.6,50.4
E00089040,49.8,50.2
E00089041,52.6,47.4
E00089042,53.4,46.6
E00089043,50,50
E00089044,52,48
E00089045,50.4,49.6
E00089047,50.2,49.8
E00089049,50.9,49.1
E00089050,52.7,47.3
E00089051,51.5,48.5
E00089052,52.7,47.3
E00089053,47.6,52.4
E00089104,52.1,47.9
E00089105,48.7,51.3
E00089106,52.9,47.1
E00089107,50.2,49.8
E00089108,52.8,47.2
E00089109,49,51
E00089110,52.3,47.7
E00089111,55.1,44.9
E00089112,46.1,53.9
E00089113,46,54
E00089114,49.4,50.6
E00089115,45.7,54.3
E00089116,50.5,49.5
E00089117,50.7,49.3
E00089118,50.2,49.8
E00089119,51.3,48.7
E00089120,51.6,48.4
E00089121,50.6,49.4
E00089122,51.3,48.7
E00089124,50.2,49.8
E00089125,51.8,48.2
E00089136,49.1,50.9
E00089137,51.4,48.6
E00089138,48.5,51.5
E00089139,50.6,49.4
E00089140,47.2,52.8
E00089141,53.9,46.1
E00089142,48,52
E00089143,51.4,48.6
E00089144,53,47
E00089145,52.5,47.5
E00089146,47,53
E00089147,50.2,49.8
E00089148,46.8,53.2
E00089149,48.9,51.1
E00089150,49.1,50.9
E00089151,50.3,49.7
E00089152,48.6,51.4
E00089153,50.5,49.5
E00089154,47.3,52.7
E00089155,51.8,48.2
E00089156,51,49
E00089157,50.7,49.3
E00089159,51.8,48.2
E00089160,51.7,48.3
E00089161,50.4,49.6
E00089162,50,50
E00089163,51.5,48.5
E00089164,52.4,47.6
E00089165,44.9,55.1
E00089166,56.3,43.8
E00089167,52.3,47.7
E00089168,52,48
E00089169,50.5,49.5
E00089170,50.2,49.8
E00089171,53.4,46.6
E00089172,43.1,56.9
E00089173,54.8,45.2
E00089174,52.6,47.4
E00089175,51,49
E00089176,49.4,50.6
E00089178,46.2,53.8
E00089179,55.5,44.5
E00089181,47.8,52.2
E00089182,50.5,49.5
E00089183,50.4,49.6
E00089184,51.7,48.3
E00089203,50.6,49.4
E00089212,52.3,47.7
E00089213,50.5,49.5
E00089214,55.9,44.1
E00089215,52.4,47.6
E00089216,50.4,49.6
E00089217,51.7,48.3
E00089219,51.6,48.4
E00089220,51.8,48.2
E00089221,52.1,47.9
E00089222,53.3,46.7
E00089223,52.8,47.2
E00089224,51.8,48.2
E00089225,52.6,47.4
E00089226,50,50
E00089227,50.2,49.8
E00089228,51.3,48.7
E00089229,53,47
E00089230,51,49
E00089231,49.6,50.4
E00089232,53.2,46.8
E00089233,51.4,48.6
E00089234,50,50
E00089235,51.5,48.5
E00089236,52.2,47.8
E00089237,51.4,48.6
E00089238,52.4,47.6
E00089239,52,48
E00089240,50.4,49.6
E00089241,53.6,46.4
E00089242,54.2,45.8
