geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00088976,89,6.9,2.2,1.9
E00088977,85.2,5.5,2.6,6.8
E00088978,91.2,6.6,1.3,0.9
E00088979,91.1,4.9,1.3,2.7
E00088981,93.1,3.5,2.1,1.4
E00088982,90.4,2.7,2.3,4.6
E00088983,90.4,5.1,1.2,3.3
E00088984,94.5,4.3,0,1.2
E00088985,91.6,6.2,1.4,0.8
E00088986,92.2,5.6,0.3,1.9
E00088987,90.8,6.1,1.2,2
E00088989,89,4.7,3.6,2.7
E00088991,93.1,4.5,1.3,1.1
E00088992,89.9,4.7,2,3.4
E00088993,86.8,7.9,0.7,4.6
E00088994,93.9,4.6,1.5,0
E00088995,89.1,8.6,0.7,1.7
E00088996,90.1,7.6,0.6,1.7
E00088997,88.8,6.6,2.3,2.3
E00088998,88.9,5.1,1.6,4.4
E00088999,89.6,6,2,2.4
E00089000,91.3,6.1,0.8,1.9
E00089001,91.4,6.2,1,1.4
E00089005,92,2.8,2.4,2.8
E00089006,93,3.2,2.4,1.3
E00089007,96.1,1.5,1.5,0.9
E00089008,95.1,1.6,1.6,1.6
E00089009,93.3,4.3,1.6,0.8
E00089011,90.1,4.1,2.5,3.2
E00089013,91.8,2.9,1.4,3.9
E00089014,90.4,5,0.7,3.9
E00089015,91,5.2,1.7,2.1
E00089016,93,4.5,0.6,1.9
E00089017,92.1,4.6,1.7,1.7
E00089018,89.8,5.1,2,3.1
E00089019,90.2,5.7,2.2,1.9
E00089020,94.8,3.5,1.7,0
E00089021,89.7,6.9,0.3,3.1
E00089022,90.2,6.1,2,1.7
E00089023,93.4,4.2,1.2,1.2
E00089024,92.4,4.9,0,2.7
E00089025,90.9,5.5,1.6,2
E00089026,90.1,5.6,1.2,3.1
E00089027,86.5,7.6,2.5,3.3
E00089028,89.8,5.7,1,3.5
E00089029,92.7,2.8,2.8,1.7
E00089030,89.7,4.5,2.8,3.1
E00089031,92.1,4.8,1.6,1.6
E00089032,90.8,7.3,0.9,0.9
E00089033,94.7,3.1,0.9,1.3
E00089034,93.1,3.4,0.9,2.6
E00089035,88,7.6,1.3,3.2
