areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00063395,73.3,25,1.7,0
E00063402,59,34.5,4.3,2.2
E00063403,27.3,39.6,20.9,12.2
E00063404,41,39.6,15.8,3.6
E00063405,32.8,43.1,19.8,4.3
E00063406,38.5,37.6,18.8,5.1
E00063407,39,43.9,14.6,2.4
E00063408,41.5,35.8,17.9,4.7
E00063409,28.6,45.1,19.8,6.6
E00063410,20,45.3,28.4,6.3
E00063411,20.2,57.6,16.2,6.1
E00063451,22.8,35.4,30.7,11
E00063462,27.5,40.4,24.8,7.3
E00063469,35.7,46.5,17.1,0.8
E00063470,49.3,35.6,13,2.1
E00063471,45.5,36.4,14.3,3.9
E00063472,10.1,46.2,36.1,7.6
E00063473,37.9,50,12.1,0
E00063474,36.6,43.3,12.7,7.5
E00063475,28.1,37.5,27.1,7.3
E00063476,26.8,42.3,25.8,5.2
E00063477,40.9,36.5,21.2,1.5
E00063478,25.2,57,12.1,5.6
E00063479,9.9,43.6,34.7,11.9
E00063480,47.7,34.1,18.2,0
E00063481,54.1,34.1,11.1,0.7
E00063482,25.7,50.7,19.3,4.3
E00063483,36.5,43.8,11.5,8.3
E00063490,27.9,46.7,21.3,4.1
E00063491,35.3,51,11.8,2
E00063492,35.3,42.9,20.5,1.3
E00063493,44.6,45.5,8.9,1
E00063494,44.2,45,9.3,1.6
E00063495,57.6,26.6,9.4,6.5
E00063496,55.3,41.5,2.1,1.1
E00063497,35.5,43.5,20.2,0.8
E00063499,25.7,42.2,25.7,6.4
E00063500,40.2,44.6,10.7,4.5
E00063501,69,24,6,1
E00063502,41.5,46.6,10.2,1.7
E00063503,35.4,39.4,23.2,2
E00063504,29.6,51.3,14.8,4.3
E00063505,19,45.3,31.4,4.4
E00063506,17.2,44.3,32,6.6
E00063507,30.2,50.4,17.1,2.3
E00063508,25.4,49.1,19.3,6.1
E00063509,47.7,37.7,12.3,2.3
E00063510,13.3,40.6,36.7,9.4
E00063511,44.1,44.7,11.2,0
