areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00063395,1.7,77.8,20.5
E00063402,2.2,51.1,46.7
E00063403,10,30,60
E00063404,10,25.7,64.3
E00063405,15.5,19.8,64.7
E00063406,22,24.6,53.4
E00063407,8.9,36.3,54.8
E00063408,8.3,36.1,55.6
E00063409,17,17,65.9
E00063410,20.6,11.3,68
E00063411,16.3,12.2,71.4
E00063451,10.2,28.9,60.9
E00063462,10.9,24.5,64.5
E00063469,3.9,43.4,52.7
E00063470,2.1,52.1,45.8
E00063471,5.3,38.2,56.6
E00063472,3.4,28.8,67.8
E00063473,4.1,56.2,39.7
E00063474,5.1,36.8,58.1
E00063475,6.3,30.2,63.5
E00063476,8.1,29.3,62.6
E00063477,4.4,38.2,57.4
E00063478,5.5,38.2,56.4
E00063479,4.1,28.6,67.3
E00063480,4.5,48.1,47.4
E00063481,3.6,63.5,32.8
E00063482,5.8,38.8,55.4
E00063483,2,32,66
E00063490,2.4,37.4,60.2
E00063491,7.7,32.4,59.9
E00063492,7.1,24,68.8
E00063493,5,42.6,52.5
E00063494,8.5,33.3,58.1
E00063495,5.1,30.9,64
E00063496,6.5,43.5,50
E00063497,5.7,39,55.3
E00063499,7.5,22.4,70.1
E00063500,11.4,27.2,61.4
E00063501,1.9,68.3,29.8
E00063502,2.8,44.7,52.5
E00063503,3.6,37.2,59.2
E00063504,2.8,33.9,63.3
E00063505,2.2,26.5,71.3
E00063506,2.5,31.4,66.1
E00063507,3.1,39.4,57.5
E00063508,5.2,30.2,64.7
E00063509,3.8,33.8,62.3
E00063510,2.3,20.3,77.3
E00063511,3.1,40.1,56.8
E00063512,7.7,49.5,42.9
E00063513,3,17.9,79.1
E00063514,7.1,17.5,75.4
E00063515,3.1,22.1,74.8
E00063517,4.4,27.4,68.1
E00063518,2.5,41.7,55.8
E00063520,3.5,17.4,79.1
E00063521,3,39.6,57.5
E00063522,4.1,10.7,85.2
E00063523,2.3,25,72.7
E00063525,6.9,28.3,64.7
E00063526,8.7,12.3,79
E00063527,10.4,27.4,62.2
E00063528,3.6,38.1,58.4
E00063529,3,40.6,56.4
E00063530,9,36.9,54.1
E00063531,7,29.5,63.6
E00063532,5.4,38.1,56.5
E00063533,6.5,26.8,66.7
E00063534,3.6,49.1,47.3
E00063535,6,31.3,62.7
E00063536,8.2,19,72.8
E00063537,6.1,23,70.9
E00063538,11,27.1,61.9
E00063539,1.9,52.4,45.6
E00063540,10.5,23.8,65.7
E00063541,9.7,25.2,65.2
E00063542,4.6,19.2,76.2
E00063543,5.2,38.3,56.5
E00063545,6.1,33.3,60.6
E00063546,4.5,16.6,78.9
E00063565,1.9,16.2,81.8
E00063566,3.4,30.9,65.8
E00063567,0.8,35.6,63.6
E00063568,5.8,26,68.2
E00063570,5.2,15.7,79.1
E00063571,1.5,23.7,74.8
E00063572,4.5,42.9,52.7
E00063573,4.7,23.4,71.9
E00063574,0,31.1,68.9
E00063575,5.4,23.3,71.3
E00063576,3.4,29.1,67.5
E00063577,5.4,23.4,71.2
E00063578,2.1,24.7,73.2
E00063579,1.5,18.7,79.9
E00063580,3.3,22.5,74.2
E00063581,5.3,36.7,58
E00063582,3.1,28.1,68.8
E00063583,3.8,36.9,59.2
E00063584,5.7,25.4,68.9
E00063585,5.7,20.5,73.8
E00063586,4.7,29.1,66.3
E00063594,1.6,76,22.4
E00063599,3.2,77.4,19.4
E00063607,4.4,39.8,55.8
E00063608,6.6,28.3,65.1
E00063609,7,39.1,53.9
E00063610,3.1,40.2,56.7
E00063611,8.3,40.6,51.1
E00063612,4.3,31.4,64.3
E00063613,7.8,30.5,61.7
E00063614,4.4,42.1,53.5
E00063615,2.9,33.6,63.5
E00063616,10.9,12.5,76.6
E00063617,1.6,42.2,56.3
E00063618,1.4,36,62.6
E00063619,4.7,28.9,66.4
E00063620,2.4,21.8,75.8
E00063621,10.3,16.1,73.6
E00063622,2.9,22.9,74.3
E00063623,5,29.4,65.5
E00063624,6.3,40.5,53.2
E00063625,2.3,26.6,71.1
E00063626,9.5,41.5,49
E00063627,8.7,24,67.3
E00063628,3.3,46.4,50.3
E00063629,6.1,42,51.9
E00063630,2.6,70.7,26.7
E00063631,7.3,34.8,57.9
E00063632,5,50.3,44.8
E00063633,6.2,31.6,62.1
E00063634,1.5,44.5,54
E00063635,4.3,38.8,56.9
E00063636,3.9,42.5,53.5
E00063637,5.5,38.3,56.3
E00063638,4.6,29,66.4
E00063639,3.3,37.5,59.2
E00063641,10.9,40.2,48.9
E00063643,8.3,34.8,56.8
E00063644,2.4,40.2,57.5
E00063645,4.6,45.8,49.6
E00063646,6.9,47.6,45.5
E00063647,2.2,35.8,61.9
E00063648,0,44.5,55.5
E00063661,3.2,13.8,83
E00063662,1,16.3,82.7
E00063663,8.9,34.4,56.7
E00063664,9.1,15.9,75
E00063665,17.4,11.8,70.8
E00063666,3.7,43.7,52.6
E00063667,6.4,66,27.7
E00063668,12.6,27.6,59.8
E00063669,3.1,32.7,64.3
E00063671,5.3,42.8,51.9
E00063672,4.1,50.4,45.5
E00063673,10.6,14.1,75.4
E00063676,18.7,12.2,69.1
E00063677,3.8,36.8,59.4
E00063679,11.6,16.4,71.9
E00063744,5.4,38.5,56.2
E00063746,3.3,23.3,73.3
E00063749,4.7,39.4,55.9
E00063750,7.5,27.5,65
E00063751,9.4,34.6,55.9
E00063753,5.4,42.5,52.1
E00063755,7.5,43.3,49.3
E00063756,3.8,54.3,41.9
E00063757,0,68.4,31.6
E00063758,8.5,38,53.5
E00063759,10.8,33.1,56.2
E00063760,4.5,33.1,62.4
E00063762,5.1,35,59.8
E00063765,8.3,34.2,57.5
E00063767,1.9,54.3,43.8
E00063768,4.9,32.4,62.7
E00063769,4.4,20.6,75
E00063770,6,43.1,50.9
E00063771,4.1,31.7,64.2
E00063772,6.8,29.5,63.6
E00063773,4.7,27.6,67.7
E00063774,0.8,23.3,75.8
E00063775,5.3,26.3,68.4
E00063776,5.1,33.1,61.9
E00063777,4,12,84
E00063781,6,25.9,68.1
E00063782,6,41.9,52.1
E00063785,3.6,39.6,56.8
E00063786,6.3,28.9,64.8
E00063787,3.1,16.3,80.6
E00063789,6.6,49,44.4
E00063790,14.2,22.7,63.1
E00063791,9.2,21.1,69.7
E00063792,2.9,39.8,57.3
E00063797,4.9,68.7,26.4
E00063800,15.7,25.7,58.6
E00063801,9.4,20.6,70
E00063802,3.2,68.6,28.2
E00063803,9.6,17.6,72.8
E00063804,6.3,33.9,59.8
E00063805,7.7,48.8,43.5
E00063806,2.6,74.2,23.2
E00063807,7,25,68
E00063808,5.3,35.1,59.5
E00063809,9.8,32.8,57.4
E00063810,0.8,38.1,61.1
E00063811,4.2,22.9,72.9
E00063819,4.7,25.7,69.6
E00063820,2.3,32.8,64.8
E00126493,6.5,23.6,69.9
E00126494,0.8,25.6,73.6
E00126495,4.1,29.8,66.1
E00126496,3.4,26.3,70.3
E00126497,1.9,30.6,67.6
E00126498,3.5,23.9,72.6
E00126499,2.9,22.8,74.3
E00126513,8.6,43.2,48.2
E00126514,4.2,34.7,61.1
E00126515,2.3,26.3,71.4
E00126516,6.9,14.6,78.5
E00126517,3.8,43.5,52.7
E00126518,3,29.4,67.5
E00126519,4.6,64.9,30.5
E00126520,5.9,21.3,72.9
E00126521,2.9,35.7,61.4
E00126522,0.9,43.9,55.3
E00126523,7.5,41,51.5
E00126524,1.5,36.2,62.3
E00126526,2.3,46.2,51.5
E00126527,2.7,32.1,65.2
E00126528,8.8,31.6,59.6
E00126529,6.6,35.2,58.2
E00126530,4.9,28.5,66.7
E00126531,4.1,46.3,49.6
E00126532,9.2,26.7,64.1
E00126533,2.9,31.9,65.2
E00126534,1.4,44.4,54.2
E00126535,6.3,26.6,67.2
E00126536,8.7,26.1,65.2
E00126537,4.2,28,67.8
E00126538,3.3,30.7,66
E00126539,4.1,35.6,60.3
E00126540,4.5,27.1,68.4
E00126541,0.7,50.7,48.6
E00126542,6.2,25.7,68.1
E00126543,6,32.8,61.2
E00126544,4.6,55,40.4
E00126545,3.1,48.4,48.4
E00126546,2.9,34.8,62.3
E00126547,2.4,32.3,65.4
E00126548,5,30,65
E00126549,4.3,22.2,73.5
E00126550,3.2,25.4,71.4
E00126551,4.7,13.2,82.1
E00126552,5.6,21.1,73.3
E00126553,1.8,17.9,80.4
E00126554,5.5,32.7,61.8
E00126555,2.6,34.8,62.6
E00126556,3.3,47,49.7
E00126557,7.4,34.7,57.9
E00126558,0.8,37.1,62.1
E00126559,2.5,29.5,68
E00126560,0,32.6,67.4
E00126561,1.5,56.9,41.6
E00126562,5.6,29.8,64.5
E00126566,3,58,39.1
E00126567,4.4,41.2,54.4
E00126569,5.7,27.6,66.7
E00126574,1.6,38.7,59.7
E00126576,5.5,22.6,72
E00126577,3.1,23.4,73.4
E00126581,3.1,45,51.9
E00126582,6.8,28.2,65
E00126583,5.4,15.4,79.2
E00126584,2.1,24.1,73.8
E00126586,2.5,62.7,34.8
E00126595,2.3,68.2,29.5
E00126596,1.4,63.6,35
E00126597,4.3,50.9,44.8
E00126598,4.7,68.2,27.1
E00126599,4.9,44.1,51
E00126611,6.6,49,44.4
E00126621,0.7,13.8,85.5
E00126624,0,15,85
E00126627,1.7,22.4,75.9
E00126629,4.2,22.6,73.2
E00126634,2.1,35.7,62.1
E00126636,1.5,11.7,86.9
E00126638,1.6,20.5,78
E00126640,6.2,30.8,63.1
E00126641,3.9,28.1,68
E00126642,6.5,25.2,68.4
E00126647,7.2,35.2,57.6
E00126650,6.3,46.8,46.8
E00126653,4,39.6,56.4
E00126655,2.8,42.2,55
E00126659,3.3,77.2,19.5
E00126660,2.8,29.2,67.9
E00126770,8.2,20.5,71.3
E00126771,0.9,6.5,92.5
E00126772,3.5,33.5,63
E00126774,3.4,24.8,71.8
E00126775,3.5,15.5,81
E00126776,4.5,23.9,71.6
E00126777,5.4,25.9,68.8
E00126778,7.1,19.1,73.8
E00126779,3.3,36.6,60.1
E00126780,0.8,14.6,84.6
E00126781,6.2,34.2,59.6
E00126782,2.9,32.7,64.4
E00126783,4.3,32.3,63.4
E00126784,0,15.7,84.3
E00126785,0.9,28.7,70.4
E00126786,4.1,18.9,77
E00126787,5.5,25.5,69.1
E00126788,4,30.6,65.3
E00126789,1.9,38.9,59.3
E00126790,2.9,26.3,70.9
E00128902,7.9,19.4,72.8
E00128968,4.1,13.8,82.1
E00128969,0.7,40.7,58.6
E00128970,2.9,31.6,65.4
E00128971,2.3,30.3,67.4
E00128972,1.6,39.7,58.7
E00128973,4.9,27.6,67.5
E00128974,4,33,63
E00128975,0.9,28.4,70.7
E00128976,5.6,21.4,73
E00128977,1.9,69.2,28.8
E00128978,3.3,24.2,72.5
E00128979,1.5,29.4,69.1
E00129193,4.7,23,72.3
E00129194,5.1,31.6,63.2
E00171882,5.2,33.5,61.3
E00171883,7,52.2,40.9
E00171890,11.4,12.4,76.2
E00171891,18.2,21.2,60.6
E00171892,14.6,15.4,69.9
E00171896,6.3,12.7,81
E00171897,3.6,12.3,84.1
E00171898,3.1,21.3,75.6
E00171899,4.4,8.8,86.8
E00171900,5.5,17.2,77.3
E00171901,12.7,10.2,77.1
E00171902,4,5.6,90.5
E00171903,5,8.3,86.7
E00171904,7.6,5.9,86.4
E00181505,6.5,34.4,59.1
E00181517,4.4,9.6,86
E00181538,4.4,37.8,57.8
E00181540,7.3,30.6,62.1
E00181541,6.6,33.1,60.3
E00181555,3.8,74.3,21.9
E00181562,3.5,19.3,77.2
E00181946,6.5,25.2,68.2
E00181971,2.1,17.4,80.5
E00181992,1.8,17.3,80.9
E00182008,3.5,5.3,91.2
