areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00063395,10.9,28.6,34.5,25.2,0.8
E00063402,22.3,35.3,33.8,7.9,0.7
E00063403,36.5,37.2,19.7,6.6,0
E00063404,21.7,31.2,36.2,10.1,0.7
E00063405,20.3,34.7,34.7,8.5,1.7
E00063406,21.2,39.8,30.5,8.5,0
E00063407,18.5,39.5,29,12.9,0
E00063408,21.7,36.8,22.6,18.9,0
E00063409,25.3,26.4,34.1,14.3,0
E00063410,30.9,40.2,21.6,7.2,0
E00063411,29.3,32.3,28.3,10.1,0
E00063451,39.1,35.2,18.8,7,0
E00063462,37.6,32.1,20.2,10.1,0
E00063469,37.2,28.7,22.5,11.6,0
E00063470,34.9,36.3,23.3,4.8,0.7
E00063471,34.4,42.2,16.9,6.5,0
E00063472,57.1,31.9,9.2,1.7,0
E00063473,32.8,41,23.8,2.5,0
E00063474,38,35.8,18.2,8,0
E00063475,33.2,35.3,20,11.6,0
E00063476,32.4,41.2,18.6,6.9,1
E00063477,24.8,38.7,26.3,10.2,0
E00063478,50.5,26.2,16.8,5.6,0.9
E00063479,45.5,39.6,12.9,2,0
E00063480,26.9,34.6,20.8,17.7,0
E00063481,22.1,32.4,35.3,10.3,0
E00063482,51.1,29.5,18,1.4,0
E00063483,40.4,35.1,14.9,8.5,1.1
E00063490,34.1,40.7,23.6,1.6,0
E00063491,32.7,39.1,18.8,8.9,0.5
E00063492,43.9,35,15.3,5.1,0.6
E00063493,30,41,18,9,2
E00063494,31,36.4,24,8.5,0
E00063495,20.6,34.6,32.4,11,1.5
E00063496,27.4,40,23.2,9.5,0
E00063497,38.5,34.4,21.3,4.9,0.8
E00063499,42.5,34.9,17.9,4.7,0
E00063500,32.4,38.7,19.8,8.1,0.9
E00063501,17.5,32,35,15.5,0
E00063502,48.6,29.9,10.2,10.2,1.1
E00063503,46.5,32.3,15.7,5.6,0
E00063504,37.2,44.2,15.9,2.7,0
E00063505,41.3,39.1,18.1,1.4,0
E00063506,49.2,36.1,12.3,2.5,0
E00063507,40.8,34.6,15.4,9.2,0
E00063508,41.2,36.8,18.4,3.5,0
E00063509,33.1,28.5,30,8.5,0
E00063510,52.3,39.1,7,1.6,0
E00063511,23.5,29,32.1,14.8,0.6
E00063512,32.6,37.1,18,12.4,0
E00063513,54.9,35.3,9.8,0,0
E00063514,59.5,29.4,8.7,2.4,0
E00063515,60.3,26.7,12.2,0.8,0
E00063517,36.3,41.6,20.4,1.8,0
E00063518,48.3,40,9.2,2.5,0
E00063520,64.9,22.2,10.5,2.3,0
E00063521,49.6,31.9,14.1,4.4,0
E00063522,64.7,28.7,5.4,0,1.2
E00063523,48.8,33.9,15,1.6,0.8
E00063525,50.3,35.3,12.7,1.7,0
E00063526,67.6,25.9,4.3,2.2,0
E00063527,25,38.6,26.5,9.8,0
E00063528,40.6,28.9,21.3,6.1,3
E00063529,31,39,22,7,1
E00063530,39.3,35.5,23.4,1.9,0
E00063531,24.8,34.9,33.3,6.2,0.8
E00063532,30,40.7,27.3,2,0
E00063533,23.4,40.9,27,8.8,0
E00063534,27.3,37.3,29.1,6.4,0
E00063535,32.6,31.1,27.4,8.1,0.7
E00063536,50,27.6,14.6,7.8,0
E00063537,26.2,35.9,24.8,12.4,0.7
E00063538,32.2,34.7,25.4,6.8,0.8
E00063539,27.5,27.5,28.4,15.7,1
E00063540,30.3,29.6,28.2,12,0
E00063541,19.3,34,32,14,0.7
E00063542,63.6,26.4,10.1,0,0
E00063543,33.6,32.9,21.7,9.9,2
E00063545,60.8,28.8,7.5,2.8,0
E00063546,69.3,23.6,6.2,0.9,0
E00063565,68.2,24.2,6.4,1.3,0
E00063566,50.3,32.7,14.3,2.7,0
E00063567,47.5,35.6,16.9,0,0
E00063568,59.8,28.7,9.8,1.7,0
E00063570,58.2,32.1,9,0.7,0
E00063571,55.7,27.5,13,3.8,0
E00063572,45,36.9,14.4,3.6,0
E00063573,54.9,32.3,12.8,0,0
E00063574,52.1,39.7,7.4,0.8,0
E00063575,46.9,26.6,18,8.6,0
E00063576,48.7,40.3,9.2,1.7,0
E00063577,47.3,40.2,10.7,1.8,0
E00063578,58.1,30.9,10.5,0.5,0
E00063579,58.6,33.1,8.3,0,0
E00063580,57.5,30.8,11.7,0,0
E00063581,52.4,34.7,11.8,1.2,0
E00063582,59.7,30.2,9.3,0.8,0
E00063583,48.1,34.1,16.3,1.6,0
E00063584,59,30.3,9,1.6,0
E00063585,58.5,32.5,8.1,0.8,0
E00063586,63.1,31,3.6,2.4,0
E00063594,22.1,30.3,30.3,17.2,0
E00063599,14.8,45.9,22.1,17.2,0
E00063607,56.8,32.2,10.2,0.8,0
E00063608,49.4,34,15.4,1.3,0
E00063609,15.5,42.6,31,10.9,0
E00063610,41.7,44.1,12.6,1.6,0
E00063611,34.4,35.9,22.9,6.9,0
E00063612,46.1,32.6,17.7,3.5,0
E00063613,27.3,31.2,24.7,16.9,0
E00063614,38.9,26.1,17.2,17.8,0
E00063615,51.1,29.2,16.8,2.9,0
E00063616,30.2,38,23.3,7.8,0.8
E00063617,45.1,40.6,11.3,3,0
E00063618,43.3,38.8,14.2,3.7,0
E00063619,32,35.2,22.4,10.4,0
E00063620,56.9,29.3,13,0.8,0
E00063621,30.7,29.5,27.3,12.5,0
E00063622,52.3,36.2,9.8,1.7,0
E00063623,40,51.7,8.3,0,0
E00063624,24.2,27.3,33.6,14.1,0.8
E00063625,55.9,31.5,11,1.6,0
E00063626,23.1,41.5,23.1,11.6,0.7
E00063627,45.4,34.3,16.7,3.7,0
E00063628,33.8,40.9,20.8,3.9,0.6
E00063629,36.8,36.8,20.3,6,0
E00063630,15.3,39,33.1,11.9,0.8
E00063631,43.5,37.3,13.7,5.6,0
E00063632,24.7,36.5,30.9,7.9,0
E00063633,46.4,32.6,14.4,6.6,0
E00063634,27.7,37.2,27,8,0
E00063635,31.4,41.5,16.1,11,0
E00063636,33.6,35.2,25,6.3,0
E00063637,32.3,37,24.4,6.3,0
E00063638,48.1,37.4,12.2,2.3,0
E00063639,36.8,39.3,15.4,6,2.6
E00063641,34.1,37.4,19.8,8.8,0
E00063643,29.8,22.9,24.4,19.1,3.8
E00063644,52,32,11.2,4,0.8
E00063645,28.7,36.4,25.6,9.3,0
E00063646,14.1,34.5,28.9,21.8,0.7
E00063647,46.7,32.6,16.3,3,1.5
E00063648,44.7,30.7,12.3,8.8,3.5
E00063661,64.5,24.7,9.7,1.1,0
E00063662,54.5,36.4,6.1,3,0
E00063663,25.8,50.6,21.3,2.2,0
E00063664,37.4,38.5,19.8,4.4,0
E00063665,25.5,44.1,22.4,6.8,1.2
E00063666,20.3,30.1,27.1,20.3,2.3
E00063667,16.3,35.5,24.8,22.7,0.7
E00063668,36.2,35.6,22,6.2,0
E00063669,40.8,34.7,20.4,4.1,0
E00063671,32.1,33.7,19.3,13.9,1.1
E00063672,51.2,33.6,11.2,4,0
E00063673,28.5,41.6,23.4,6.6,0
E00063676,33.1,29.8,29,8.1,0
E00063677,47.7,33.6,11.2,7.5,0
E00063679,26.2,32.2,28.2,12.1,1.3
E00063744,40.9,26,26.8,6.3,0
E00063746,43.4,32.8,18,4.9,0.8
