areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00063395,88.3,0,8.4,3.2
E00063402,93.4,0.3,6.3,0
E00063403,95.1,0,4.7,0.2
E00063404,98,0,2,0
E00063405,94.4,0.2,4.1,1.2
E00063406,95.3,0,3.5,1.2
E00063407,95.8,0,3.9,0.3
E00063408,98.3,0,1.4,0.3
E00063409,97,0.3,1.2,1.5
E00063410,94.2,0,2.9,2.9
E00063411,96,0,3.2,0.8
E00063451,92.2,0.3,5.6,2
E00063462,94.4,0,4.7,0.9
E00063469,90.5,0.4,8.7,0.4
E00063470,87.8,0,11.9,0.4
E00063471,82.9,0.3,16.2,0.6
E00063472,89.8,1,8.9,0.3
E00063473,78.1,0,21,0.9
E00063474,94.9,0.3,4.4,0.3
E00063475,95.2,0,4.8,0
E00063476,91.6,0,8.4,0
E00063477,97.3,0,2.7,0
E00063478,94.6,0,5,0.5
E00063479,94,0,6,0
E00063480,91.8,0,8.2,0
E00063481,93.2,0.5,6.3,0
E00063482,91.2,0,8.8,0
E00063483,86.4,0,13.6,0
E00063490,96,0,4,0
E00063491,88.3,0.2,9.7,1.7
E00063492,86.9,0,11.4,1.7
E00063493,91.2,0,8.8,0
E00063494,91.9,0,5.4,2.7
E00063495,91.6,0,8.4,0
E00063496,86.1,0,8.3,5.6
E00063497,80.5,0.7,14.6,4.2
E00063499,92.8,0,7.2,0
E00063500,85.3,0.3,9.2,5.2
E00063501,84.8,0,10.8,4.4
E00063502,84,0,14.8,1.2
E00063503,92.1,0.5,7.2,0.2
E00063504,84.1,0.4,15.5,0
E00063505,95.8,0,3.6,0.6
E00063506,96.2,0,3.8,0
E00063507,94,0,6,0
E00063508,91.4,0,8.6,0
E00063509,89,0.3,10.3,0.3
E00063510,94.4,0.3,5.3,0
E00063511,91.6,0,8.4,0
E00063512,93.8,0,6.3,0
E00063513,96.6,0.3,3.1,0
E00063514,86.3,0.6,13.1,0
E00063515,95.1,0,4.9,0
E00063517,94,0,4.5,1.5
E00063518,88.9,0,11.1,0
E00063520,94.5,0,5,0.4
E00063521,89,0.4,10.3,0.4
E00063522,96.9,0.2,2.7,0.2
E00063523,95.8,0.8,3.4,0
E00063525,89,0.5,8.9,1.7
E00063526,88.6,0.9,8.4,2.2
E00063527,98.2,0,1.8,0
E00063528,86.5,0,12.8,0.7
E00063529,94.4,0,5.1,0.5
E00063530,96.9,0.4,1.8,0.9
E00063531,94.4,0,5.6,0
E00063532,97.7,0,2.3,0
E00063533,93.9,0,6.1,0
E00063534,94,0,6,0
E00063535,97.6,0,2.4,0
E00063536,94,0,4.3,1.7
E00063537,91,0,8.8,0.3
E00063538,91.7,0,7.9,0.3
E00063539,93.6,0,6.4,0
E00063540,95.1,0,4.9,0
E00063541,94.3,0,5.3,0.4
E00063542,89.6,0,10.4,0
E00063543,96.3,0,3.7,0
E00063545,90.8,0.4,8.4,0.4
E00063546,90.8,0,9.2,0
E00063565,96.1,0.3,3.6,0
E00063566,93.9,0,6.1,0
E00063567,95.6,0,4.4,0
E00063568,80.5,0.2,19.2,0
E00063570,95.6,0,4.4,0
E00063571,96.2,0,3.5,0.3
E00063572,87.4,0.4,11.7,0.4
E00063573,98.7,0,1.3,0
E00063574,95.8,0.4,3.8,0
E00063575,96.1,0.3,3.6,0
E00063576,95.8,0.4,3.4,0.4
E00063577,90.7,0,7.3,2
E00063578,88,0,12,0
E00063579,92.7,0.6,6.4,0.3
E00063580,91.2,0,8.8,0
E00063581,91.8,0,8.2,0
E00063582,93.7,0,6,0.4
E00063583,91.2,0,8.4,0.4
E00063584,91.9,0,5.1,3
E00063585,91.3,0,8.7,0
E00063586,88.3,0,11.7,0
E00063594,90.6,0,9.4,0
E00063599,91,0,8.4,0.6
E00063607,81.6,0.4,18,0
E00063608,94.2,0,5.6,0.3
E00063609,94.6,0,5.4,0
E00063610,93.4,0,6.2,0.4
E00063611,88.4,0.4,10.5,0.7
E00063612,91,0.3,8.6,0
E00063613,95,0,5,0
E00063614,87,0.3,12.7,0
E00063615,94,0.9,5.1,0
E00063616,92.7,0,7.3,0
E00063617,93.2,0.4,6.4,0
E00063618,94.3,0.4,5.3,0
E00063619,93.9,0,6.1,0
E00063620,93.1,0,5.8,1.1
E00063621,94.6,0,5.4,0
E00063622,89.1,0,10.4,0.5
E00063623,93.5,0,5.2,1.3
E00063624,97,0,3,0
E00063625,83.5,0,16.5,0
E00063626,85.7,0,7.1,7.1
E00063627,90.9,0,9.1,0
E00063628,94.4,0,5.6,0
E00063629,90.8,0,9.2,0
E00063630,90.4,0,9.6,0
E00063631,87.9,0,11.5,0.5
E00063632,88.7,0,10.1,1.2
E00063633,59.6,0.5,37.4,2.5
E00063634,89.2,0.4,9.7,0.7
E00063635,86.3,0.4,13.3,0
E00063636,88.8,0.4,10.8,0
E00063637,87.1,0,12.9,0
E00063638,91.2,0.3,7.8,0.7
E00063639,89.7,0,8.8,1.5
E00063641,86,0,7.5,6.5
E00063643,86.3,0,12.1,1.6
E00063644,93.6,0.4,6,0
E00063645,93.8,0.4,5.4,0.4
E00063646,89.1,0,10.9,0
E00063647,90.1,0,9.9,0
E00063648,87,0.5,12.6,0
E00063661,94.9,0,4.6,0.4
E00063662,96,0,4,0
E00063663,63.5,0.9,35.1,0.5
E00063664,74.5,0,24.7,0.8
E00063665,94.4,0.2,3.9,1.5
E00063666,82.3,0,17.7,0
E00063667,94.1,0,5.9,0
E00063668,89.6,0.6,9.8,0
E00063669,87.9,0.4,11.7,0
E00063671,86.2,0,11.3,2.5
E00063672,88.8,0,8.1,3.1
E00063673,92.5,0.4,4.7,2.4
E00063676,97,0.4,2,0.6
E00063677,92.1,0,5.9,2
E00063679,92.8,0.2,5.8,1.2
E00063744,91.1,0.3,8.6,0
E00063746,94.3,0,5.7,0
E00063749,94.8,0,5.2,0
E00063750,88.5,0,11.5,0
E00063751,89.8,0.7,9.1,0.4
E00063753,86.1,0,13.9,0
E00063755,85,0.3,13.8,0.9
E00063756,90.7,0,9.3,0
E00063757,85.6,0.4,14.1,0
E00063758,80.5,0.3,18.8,0.3
E00063759,91.7,0.6,7.7,0
E00063760,90.3,0.3,7.6,1.8
E00063762,88.5,0,10,1.5
E00063765,88.7,0.4,8.5,2.5
E00063767,95.2,0,4.8,0
E00063768,92.4,0,7.6,0
E00063769,91.8,0,8.2,0
E00063770,75.9,0,23,1.2
E00063771,87.9,0,12.1,0
E00063772,90.3,0,9.4,0.3
E00063773,91.5,0,8.1,0.3
E00063774,94.8,0,5.2,0
E00063775,92.8,0,6.9,0.3
E00063776,89,0,11,0
E00063777,94.3,0,4.4,1.3
E00063781,94.4,0,5.3,0.4
E00063782,89.9,0.3,9.3,0.6
E00063785,90,0,9.7,0.3
E00063786,95,0,5,0
E00063787,91,0.6,8.4,0
E00063789,89.6,0.3,7.3,2.7
E00063790,87.9,0,6,6
E00063791,91.5,0,6.1,2.4
E00063792,90.8,0,9.2,0
E00063797,77.8,0,21.6,0.7
E00063800,93.1,0,5,1.9
E00063801,94,0,2.8,3.2
E00063802,82.2,0,16.3,1.5
E00063803,92.4,0.2,6.9,0.4
E00063804,93.5,0,4.6,1.9
E00063805,84,1.5,12.8,1.7
E00063806,93.6,0,3,3.4
E00063807,93.8,0,6.3,0
E00063808,87.2,0.4,12.4,0
E00063809,87.6,0,12.4,0
E00063810,93.9,0.4,5.7,0
E00063811,91,0.3,8.1,0.6
E00063819,93.6,0.2,6.1,0
E00063820,87.5,0,12.5,0
E00126493,91.4,0,8.6,0
E00126494,93.2,0,6.4,0.4
E00126495,91.2,0,8.8,0
E00126496,93,0,6.6,0.4
E00126497,96.9,0,2.7,0.4
E00126498,98.1,0.4,1.5,0
E00126499,94.3,0,5.7,0
E00126513,93.7,0,6,0.3
E00126514,94.2,0.6,5.1,0
E00126515,92.6,0.4,7,0
E00126516,94.4,0,5.3,0.3
E00126517,92.3,0,7.7,0
E00126518,89.8,0,9.5,0.7
E00126519,88.7,0,11.3,0
E00126520,93.7,0,5.9,0.4
E00126521,97,0,3,0
E00126522,94.8,0,5.2,0
E00126523,89.5,0,9.8,0.7
E00126524,95.1,0.4,4.5,0
E00126526,91.2,0,8.8,0
E00126527,94.6,0,5.4,0
E00126528,93.4,0,6.3,0.4
E00126529,88.9,0,10.7,0.3
E00126530,92.2,0,5.9,1.9
E00126531,90.7,0,9.3,0
E00126532,89.7,0,10,0.3
E00126533,88.8,0,11.2,0
E00126534,92.7,0,7.3,0
E00126535,93.8,0,6.2,0
E00126536,94.4,0,5.6,0
E00126537,91.6,0,6.8,1.5
E00126538,92.8,0,6.9,0.3
E00126539,94.6,0.3,4.8,0.3
E00126540,91,0,9,0
E00126541,85,0,15,0
E00126542,91.5,0,8.5,0
E00126543,91.8,0.3,7.9,0
E00126544,86.8,0,13.2,0
E00126545,92,0,7.6,0.4
E00126546,93.7,0,6.3,0
E00126547,83.7,0,16.3,0
E00126548,92.8,0.3,6.9,0
E00126549,96.2,0,3.8,0
E00126550,93.4,0,6.6,0
E00126551,95.6,0,4.4,0
E00126552,97.7,0,2.3,0
E00126553,91.4,0.7,7.9,0
E00126554,92.9,0,7.1,0
E00126555,92.7,0,6.7,0.6
E00126556,85.3,0,11.7,3
E00126557,91.8,0,8.2,0
E00126558,91.3,0,7.4,1.2
E00126559,96,0.4,3.6,0
E00126560,93.3,0,6.3,0.4
E00126561,83.8,0,15.6,0.6
E00126562,92.3,0,7.4,0.4
E00126566,76.6,0,22.7,0.7
E00126567,87.6,0,12,0.4
E00126569,90.4,0.4,9.3,0
E00126574,88,0,12,0
E00126576,87.9,0,11.2,1
E00126577,88.1,0.3,11.6,0
E00126581,94.6,0,5.4,0
E00126582,90.2,0,9,0.8
E00126583,93.4,0.2,5.2,1.2
E00126584,91.8,0.6,7.6,0
E00126586,90.2,0,9.5,0.4
E00126595,81.3,0,18.8,0
E00126596,81,0,17.2,1.8
E00126597,88.7,0.3,10.9,0
E00126598,92.7,0,6.1,1.2
E00126599,91.6,0.3,8.1,0
E00126611,85.8,0,13.1,1.1
E00126621,92.2,0,7.8,0
E00126624,95.3,0,4.3,0.3
E00126627,95,0,4.3,0.7
E00126629,87.8,0.7,11.3,0.2
E00126634,91.8,0.3,7.9,0
E00126636,92.7,0.5,6.8,0
E00126638,93.4,0,6,0.7
E00126640,91,0,8.7,0.3
E00126641,89,0,11,0
E00126642,94.7,0,5.3,0
E00126647,95.1,0,4.5,0.3
E00126650,93.1,0,6.9,0
E00126653,94.6,0,5.4,0
E00126655,82.4,0,17.3,0.2
E00126659,88.4,0,11,0.6
E00126660,93.9,0,6.1,0
E00126770,89.7,0.3,7.6,2.4
E00126771,94.9,0.3,4.7,0
E00126772,91.3,0,8.7,0
E00126774,88.8,0,11.2,0
E00126775,90.6,0.3,8,1.1
E00126776,90.6,0.3,9.1,0
E00126777,92.7,0.4,6.9,0
E00126778,93.7,0.9,4.8,0.6
E00126779,89.8,0.6,8.8,0.8
E00126780,96.5,0.6,2.5,0.3
E00126781,96.1,0,3.6,0.3
E00126782,90.4,0,8.7,0.9
E00126783,91.5,0,8.5,0
E00126784,93.5,0,6.5,0
E00126785,92.3,0,6.5,1.2
E00126786,95.9,0,3.4,0.7
E00126787,95.8,0,4.2,0
E00126788,91.1,0,8.5,0.4
