areacd,in_full_time_education-001,in_full_time_education-002
E00063395,11.3,88.7
E00063402,28.4,71.6
E00063403,22.1,77.9
E00063404,29.5,70.5
E00063405,32.5,67.5
E00063406,29.3,70.7
E00063407,26.6,73.4
E00063408,21.1,78.9
E00063409,31.5,68.5
E00063410,31.3,68.7
E00063411,32.4,67.6
E00063451,25,75
E00063462,32.3,67.7
E00063469,14.7,85.3
E00063470,22.8,77.2
E00063471,14,86
E00063472,14.2,85.8
E00063473,14.8,85.2
E00063474,22.9,77.1
E00063475,21.2,78.8
E00063476,27.5,72.5
E00063477,16.2,83.8
E00063478,17.3,82.7
E00063479,12,88
E00063480,18.8,81.2
E00063481,8,92
E00063482,21,79
E00063483,21.5,78.5
E00063490,18,82
E00063491,26.7,73.3
E00063492,31.2,68.8
E00063493,22.2,77.8
E00063494,23.8,76.2
E00063495,23.8,76.2
E00063496,29.1,70.9
E00063497,19.4,80.6
E00063499,21.3,78.7
E00063500,27.7,72.3
E00063501,9.7,90.3
E00063502,16.3,83.7
E00063503,19.5,80.5
E00063504,25,75
E00063505,20.6,79.4
E00063506,14,86
E00063507,18.5,81.5
E00063508,23.3,76.7
E00063509,30.7,69.3
E00063510,18.4,81.6
E00063511,31.8,68.2
E00063512,22.7,77.3
E00063513,21.2,78.8
E00063514,20.6,79.4
E00063515,17.1,82.9
E00063517,21.8,78.2
E00063518,16.4,83.6
E00063520,24.9,75.1
E00063521,16.9,83.1
E00063522,25.9,74.1
E00063523,9,91
E00063525,22.4,77.6
E00063526,25.3,74.7
E00063527,37.3,62.7
E00063528,22.6,77.4
E00063529,15.8,84.2
E00063530,11.9,88.1
E00063531,23.8,76.2
E00063532,13.4,86.6
E00063533,17.7,82.3
E00063534,18.2,81.8
E00063535,21.3,78.8
E00063536,25.6,74.4
E00063537,30,70
E00063538,36.9,63.1
E00063539,24.2,75.8
E00063540,24.2,75.8
E00063541,39.7,60.3
E00063542,17.9,82.1
E00063543,27.4,72.6
E00063545,19.4,80.6
E00063546,21.3,78.7
E00063565,16.9,83.1
E00063566,10.6,89.4
E00063567,11.4,88.6
E00063568,20.7,79.3
E00063570,15.1,84.9
E00063571,14.1,85.9
E00063572,13.7,86.3
E00063573,14.7,85.3
E00063574,13.9,86.1
E00063575,24.1,75.9
E00063576,15.9,84.1
E00063577,12.9,87.1
E00063578,16.4,83.6
E00063579,12.5,87.5
E00063580,8.6,91.4
E00063581,14.8,85.2
E00063582,11.8,88.2
E00063583,13.6,86.4
E00063584,17.7,82.3
E00063585,15.5,84.5
E00063586,9.1,90.9
E00063594,9.7,90.3
E00063599,6.1,93.9
E00063607,15.2,84.8
E00063608,20.8,79.2
E00063609,27.9,72.1
E00063610,12.3,87.7
E00063611,15.6,84.4
E00063612,22.1,77.9
E00063613,27.9,72.1
E00063614,12.8,87.2
E00063615,16.1,83.9
E00063616,32.6,67.4
E00063617,14.7,85.3
E00063618,17,83
E00063619,23,77
E00063620,9.7,90.3
E00063621,27.3,72.7
E00063622,13.5,86.5
E00063623,6.1,93.9
E00063624,31.6,68.4
E00063625,22.7,77.3
E00063626,20.9,79.1
E00063627,24.4,75.6
E00063628,21.7,78.3
E00063629,23.2,76.8
E00063630,17.5,82.5
E00063631,25.9,74.1
E00063632,18.4,81.6
E00063633,22.4,77.6
E00063634,16.9,83.1
E00063635,19.3,80.7
E00063636,18,82
E00063637,25.5,74.5
E00063638,22.5,77.5
E00063639,26,74
E00063641,19.1,80.9
E00063643,28.9,71.1
E00063644,22.6,77.4
E00063645,23,77
E00063646,29.1,70.9
E00063647,27.5,72.5
E00063648,14,86
E00063661,12.9,87.1
E00063662,12.7,87.3
E00063663,28.4,71.6
E00063664,33.1,66.9
E00063665,32.6,67.4
E00063666,23.8,76.2
E00063667,7.1,92.9
E00063668,27.2,72.8
E00063669,26.5,73.5
E00063671,31.9,68.1
E00063672,17.9,82.1
E00063673,30.3,69.7
E00063676,30.8,69.2
E00063677,23.4,76.6
E00063679,39.3,60.7
E00063744,21,79
E00063746,24.3,75.7
E00063749,22.1,77.9
E00063750,23,77
E00063751,23.1,76.9
E00063753,17.9,82.1
E00063755,24.1,75.9
E00063756,13.8,86.2
E00063757,8.7,91.3
E00063758,25,75
E00063759,22.3,77.7
E00063760,26.9,73.1
E00063762,22.7,77.3
E00063765,24.5,75.5
E00063767,10.8,89.2
E00063768,19.6,80.4
E00063769,14.6,85.4
E00063770,20.3,79.7
E00063771,15,85
E00063772,18.1,81.9
E00063773,16.3,83.7
E00063774,10.9,89.1
E00063775,17.2,82.8
E00063776,21.4,78.6
E00063777,17.3,82.7
E00063781,14,86
E00063782,18.5,81.5
E00063785,24.1,75.9
E00063786,15.3,84.7
E00063787,20.7,79.3
E00063789,24.8,75.2
E00063790,36.6,63.4
E00063791,33.4,66.6
E00063792,16.3,83.7
E00063797,9,91
E00063800,29.4,70.6
E00063801,34.3,65.7
E00063802,19.9,80.1
E00063803,40.5,59.5
E00063804,28.8,71.2
E00063805,34.6,65.4
E00063806,19.2,80.8
E00063807,20.5,79.5
E00063808,23.1,76.9
E00063809,20.8,79.2
E00063810,18.4,81.6
E00063811,17.3,82.7
E00063819,17.3,82.7
E00063820,13.6,86.4
E00126493,15.6,84.4
E00126494,14.9,85.1
E00126495,12.5,87.5
E00126496,10.9,89.1
E00126497,10.5,89.5
E00126498,14.7,85.3
E00126499,16.3,83.7
E00126513,25.2,74.8
E00126514,13.9,86.1
E00126515,11.2,88.8
E00126516,20.8,79.2
E00126517,17.5,82.5
E00126518,20.6,79.4
E00126519,13.5,86.5
E00126520,20,80
E00126521,8.6,91.4
E00126522,15.7,84.3
E00126523,15.4,84.6
E00126524,18,82
E00126526,16.4,83.6
E00126527,22.1,77.9
E00126528,21.2,78.8
