areacd,sex-001,sex-002
E00063395,45.8,54.2
E00063402,55.9,44.1
E00063403,50.7,49.3
E00063404,55.7,44.3
E00063405,51.2,48.8
E00063406,51.6,48.4
E00063407,52.7,47.3
E00063408,52.4,47.6
E00063409,55.2,44.8
E00063410,53.5,46.5
E00063411,51.5,48.5
E00063451,46.7,53.3
E00063462,55.5,44.5
E00063469,53.8,46.2
E00063470,52.7,47.3
E00063471,47.1,52.9
E00063472,52.7,47.3
E00063473,56.4,43.6
E00063474,55.1,44.9
E00063475,49.4,50.6
E00063476,49.4,50.6
E00063477,52,48
E00063478,52.5,47.5
E00063479,48.4,51.6
E00063480,47.9,52.1
E00063481,50.5,49.5
E00063482,47.4,52.6
E00063483,52.2,47.8
E00063490,53.2,46.8
E00063491,52.3,47.7
E00063492,50.7,49.3
E00063493,47.7,52.3
E00063494,52.5,47.5
E00063495,51.6,48.4
E00063496,53.6,46.4
E00063497,54,46
E00063499,53.7,46.3
E00063500,51.9,48.1
E00063501,51.3,48.7
E00063502,47.9,52.1
E00063503,48.1,51.9
E00063504,48.3,51.7
E00063505,51.9,48.1
E00063506,50.9,49.1
E00063507,49.8,50.2
E00063508,49.6,50.4
E00063509,55,45
E00063510,48.9,51.1
E00063511,53.4,46.6
E00063512,50.8,49.2
E00063513,48.3,51.7
E00063514,51.1,48.9
E00063515,47.6,52.4
E00063517,48.4,51.6
E00063518,57,43
E00063520,50.8,49.2
E00063521,47.3,52.7
E00063522,49.1,50.9
E00063523,51.3,48.7
E00063525,49.8,50.2
E00063526,52.4,47.6
E00063527,54.8,45.2
E00063528,51,49
E00063529,48.6,51.4
E00063530,54.4,45.6
E00063531,55.3,44.7
E00063532,51.6,48.4
E00063533,53.5,46.5
E00063534,53,47
E00063535,46,54
E00063536,46.1,53.9
E00063537,54.1,45.9
E00063538,48.4,51.6
E00063539,51,49
E00063540,47.7,52.3
E00063541,54.7,45.3
E00063542,50.5,49.5
E00063543,49.7,50.3
E00063545,49.4,50.6
E00063546,50.4,49.6
E00063565,50.3,49.7
E00063566,51.9,48.1
E00063567,48.3,51.7
E00063568,48.8,51.2
E00063570,50.3,49.7
E00063571,51.2,48.8
E00063572,52.4,47.6
E00063573,52.8,47.2
E00063574,51.3,48.7
E00063575,50.1,49.9
E00063576,51.9,48.1
E00063577,51,49
E00063578,52.2,47.8
E00063579,47.6,52.4
E00063580,50.4,49.6
E00063581,52.1,47.9
E00063582,53.5,46.5
E00063583,51.4,48.6
E00063584,50.7,49.3
E00063585,48.8,51.2
E00063586,50.8,49.2
E00063594,52.4,47.6
E00063599,51.5,48.5
E00063607,53.4,46.6
E00063608,51.7,48.3
E00063609,50.3,49.7
E00063610,52.8,47.2
E00063611,52,48
E00063612,50.5,49.5
E00063613,54.6,45.4
E00063614,49.5,50.5
E00063615,53.8,46.2
E00063616,48.8,51.2
E00063617,48.5,51.5
E00063618,50,50
E00063619,53.4,46.6
E00063620,51.3,48.7
E00063621,58.7,41.3
E00063622,50.4,49.6
E00063623,52.6,47.4
E00063624,55.4,44.6
E00063625,51.9,48.1
E00063626,43.4,56.6
E00063627,53.5,46.5
E00063628,49.4,50.6
E00063629,50.9,49.1
