areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00063395,3.4,2.6,88,6
E00063402,5.8,0,86.1,8
E00063403,52.1,12.9,5.7,29.3
E00063404,5,2.9,87.1,5
E00063405,43.2,17.8,25.4,13.6
E00063406,40.7,13.6,24.6,21.2
E00063407,39,8.9,41.5,10.6
E00063408,43.8,13.3,34.3,8.6
E00063409,55.6,15.6,4.4,24.4
E00063410,74.2,9.3,1,15.5
E00063411,62,15,2,21
E00063451,37.2,27.1,17.1,18.6
E00063462,38.3,29.9,9.3,22.4
E00063469,27.9,22.5,18.6,31
E00063470,22.4,15.6,8.2,53.7
E00063471,14.6,24.2,12.7,48.4
E00063472,47.9,32.8,1.7,17.6
E00063473,27.4,31.5,17.7,23.4
E00063474,23.9,24.6,38.1,13.4
E00063475,24.1,38.2,25.7,12
E00063476,28.7,27.7,11.9,31.7
E00063477,27.2,21.3,41.2,10.3
E00063478,24.3,35.5,2.8,37.4
E00063479,59,28,5,8
E00063480,12.1,22,56.1,9.8
E00063481,14,14,58.8,13.2
E00063482,37.1,34.3,3.6,25
E00063483,20.2,28.7,5.3,45.7
E00063490,37.4,19.5,26.8,16.3
E00063491,9.3,12.3,39.7,38.7
E00063492,9.6,23.6,28.7,38.2
E00063493,17,9,29,45
E00063494,23.8,8.7,10.3,57.1
E00063495,13.2,16.9,27.2,42.6
E00063496,21.3,13.8,6.4,58.5
E00063497,37.4,23.6,4.9,34.1
E00063499,34.9,40.4,3.7,21.1
E00063500,33,19.6,0.9,46.4
E00063501,6.9,2.9,77.5,12.7
E00063502,20.1,23,6.9,50
E00063503,19.1,38.2,3.5,39.2
E00063504,25.2,25.2,6.1,43.5
E00063505,40.1,39.4,1.5,19
E00063506,57,33.9,1.7,7.4
E00063507,26.2,30,2.3,41.5
E00063508,27.7,35.7,13.4,23.2
E00063509,15.4,13.1,41.5,30
E00063510,46.5,41.7,3.9,7.9
E00063511,8.6,9.8,68.7,12.9
E00063512,28.9,13.3,40,17.8
E00063513,38.3,56.4,0,5.3
E00063514,41.1,45.7,1.6,11.6
E00063515,47,43.2,0.8,9.1
E00063517,39.5,31.6,0,28.9
E00063518,34.2,37.5,1.7,26.7
E00063520,25.7,61.4,0.6,12.3
E00063521,43.4,35.7,0.8,20.2
E00063522,31.3,67.5,0.6,0.6
E00063523,67.2,27.3,0,5.5
E00063525,19.2,41.3,2.9,36.6
E00063526,34.8,52.9,0.7,11.6
E00063527,6.1,5.3,82.6,6.1
E00063528,13.6,16.7,50,19.7
E00063529,46.5,30.3,5.1,18.2
E00063530,49.5,30.3,3.7,16.5
E00063531,20.6,17.6,51.1,10.7
E00063532,35.6,24.2,32.9,7.4
E00063533,18.7,25.2,43.2,12.9
E00063534,12.8,13.8,67,6.4
E00063535,20.3,24.1,42.1,13.5
E00063536,20.6,31.4,29.9,18
E00063537,15.1,13.7,63,8.2
E00063538,8.6,19,47.4,25
E00063539,11.1,14.1,61.6,13.1
E00063540,11.9,15.4,64.3,8.4
E00063541,7.3,7.3,76.7,8.7
E00063542,38,52.7,1.6,7.8
E00063543,17.2,11.3,61.6,9.9
E00063545,33,44.3,0.5,22.2
E00063546,21.8,65.3,0,12.9
E00063565,42,49.7,2.5,5.7
E00063566,51.7,33.6,0.7,14.1
E00063567,57.3,35,1.7,6
E00063568,41,50.3,1.7,6.9
E00063570,52.6,42.1,0.8,4.5
E00063571,54.2,35.9,1.5,8.4
E00063572,25.2,30.4,34.8,9.6
E00063573,61.8,30.5,1.5,6.1
E00063574,52,39,2.4,6.5
E00063575,31.3,37.5,24.2,7
E00063576,65.5,27.7,2.5,4.2
E00063577,65.8,27.9,2.7,3.6
E00063578,47.4,45.8,0.5,6.3
E00063579,51.1,40.6,1.5,6.8
E00063580,73.9,21.8,0,4.2
E00063581,47.9,31.4,0.6,20.1
E00063582,57.7,33.1,0.8,8.5
E00063583,38.9,38.9,1.5,20.6
E00063584,51.2,38.8,0.8,9.1
E00063585,53.7,31.7,4.9,9.8
E00063586,50,31,3.6,15.5
E00063594,12.1,4,69.4,14.5
E00063599,13.7,4,71.8,10.5
E00063607,53.8,32.5,0.9,12.8
E00063608,36.6,47.1,1.3,15
E00063609,17.3,11,62.2,9.4
E00063610,55.9,33.9,0.8,9.4
E00063611,42.7,26,6.9,24.4
E00063612,33.8,33.1,7,26.1
E00063613,16.8,16.8,61.3,5.2
E00063614,27.8,31,21.5,19.6
E00063615,42.8,41.3,2.2,13.8
E00063616,8.5,17.8,66.7,7
E00063617,47.7,31.8,4.5,15.9
E00063618,33.3,39.3,0.7,26.7
E00063619,30.9,26,26.8,16.3
E00063620,64.2,28.5,0,7.3
E00063621,19.3,19.3,51.1,10.2
E00063622,52.9,42.5,0,4.6
E00063623,78.8,18.6,0.8,1.7
E00063624,10.3,4.8,74.6,10.3
E00063625,44.1,36.2,9.4,10.2
E00063626,20.9,12.2,10.1,56.8
E00063627,30.9,40,1.8,27.3
E00063628,19.5,23.4,31.8,25.3
E00063629,22.6,26.3,13.5,37.6
E00063630,4.2,3.4,67.8,24.6
E00063631,17.7,25,18.9,38.4
E00063632,26.8,11.7,30.2,31.3
E00063633,14.9,10.5,18.8,55.8
E00063634,26.8,23.2,37.7,12.3
E00063635,25.4,19.5,5.1,50
E00063636,17.1,27.9,6.2,48.8
E00063637,25.2,28.3,5.5,40.9
E00063638,26.7,44.3,9.9,19.1
E00063639,20.2,17.6,3.4,58.8
E00063641,17.6,13.2,8.8,60.4
E00063643,1.5,11.5,78.6,8.4
E00063644,26.2,39.7,1.6,32.5
E00063645,26.2,19.2,33.8,20.8
E00063646,4.1,4.8,80.1,11
E00063647,25.4,25.4,6.7,42.5
E00063648,33.6,31.9,24.8,9.7
E00063661,50.5,44.1,2.2,3.2
E00063662,56.1,34.7,2,7.1
E00063663,40.2,12.6,26.4,20.7
E00063664,13.6,21.6,37.5,27.3
E00063665,49,13.4,1.9,35.7
E00063666,1.5,3.8,91.7,3
E00063667,3.5,0.7,91.5,4.3
E00063668,36,20,29.7,14.3
E00063669,17.5,24.7,18.6,39.2
E00063671,13.8,10.6,56.4,19.1
E00063672,22.4,26.4,1.6,49.6
E00063673,51.1,13.9,3.6,31.4
E00063676,55.2,23.2,5.6,16
E00063677,24.5,26.4,3.8,45.3
E00063679,21.3,14.7,52.7,11.3
E00063744,18.6,24,33.3,24
E00063746,28.9,34.7,1.7,34.7
E00063749,26.6,32.3,0.8,40.3
E00063750,39,24.4,21.1,15.4
E00063751,28.6,26.2,4.8,40.5
E00063753,23.2,18.5,5.4,53
E00063755,15.3,9.2,12.2,63.4
E00063756,14.4,21.3,39.9,24.5
E00063757,5.1,8.6,61.7,24.6
E00063758,25.6,17.1,2.3,55
E00063759,40,23.8,5.4,30.8
E00063760,24.8,26.3,6.8,42.1
E00063762,26.7,14.7,7.8,50.9
E00063765,16.4,11.5,38.5,33.6
E00063767,35.8,28.3,22.6,13.2
E00063768,26.2,35.5,2.1,36.2
E00063769,46.5,44,1.3,8.2
E00063770,18.2,24.8,10.9,46.1
E00063771,40,41.7,1.7,16.7
E00063772,38.5,33.3,0.7,27.4
E00063773,40.3,43.4,0.8,15.5
E00063774,60.5,31.1,0,8.4
E00063775,39.7,42.4,0,17.9
E00063776,31.6,35.9,2.6,29.9
E00063777,59.1,39.4,0.8,0.8
E00063781,49.6,33.6,5,11.8
E00063782,22.2,12.6,14.4,50.9
E00063785,29.8,33.3,7.1,29.8
E00063786,30.2,31.8,26.4,11.6
E00063787,48.5,47.7,1.5,2.3
E00063789,3.9,2,78.9,15.1
E00063790,24.8,17,23.4,34.8
E00063791,27.2,37.5,0.7,34.6
E00063792,34,26.2,12.6,27.2
E00063797,4.4,3.9,56.4,35.4
E00063800,39.1,29,2.2,29.7
E00063801,24.8,14.9,25.5,34.8
E00063802,3.2,2.7,75.9,18.2
E00063803,7.1,7.9,74.6,10.3
E00063804,28.5,32.5,2.4,36.6
E00063805,1.8,0,77.6,20.6
E00063806,0.7,3.3,80.8,15.2
E00063807,35.8,45.5,2.4,16.3
E00063808,19.2,31.5,10,39.2
E00063809,38.8,32.2,0,28.9
E00063810,34.1,39.7,2.4,23.8
E00063811,45.2,36.3,0.7,17.8
E00063819,39.1,44.4,3,13.6
E00063820,46.2,33.1,1.5,19.2
E00126493,51.6,30.6,1.6,16.1
E00126494,55.1,30.7,2.4,11.8
E00126495,52.4,34.1,0,13.5
E00126496,42.2,29.3,0.9,27.6
E00126497,57.8,28.4,8.3,5.5
E00126498,48.7,38.5,0,12.8
E00126499,53.7,31.6,0,14.7
E00126513,27.5,18.8,23.9,29.7
E00126514,37.2,26.4,8.1,28.4
E00126515,61.7,26.3,0,12
E00126516,35.7,55.8,0,8.5
E00126517,23.5,27.3,20.5,28.8
E00126518,20.2,36.1,30.5,13.3
E00126519,10.7,5.4,43,40.9
E00126520,47.3,40.9,2.7,9.1
E00126521,65.2,24.8,0,9.9
E00126522,29.8,20.2,28.9,21.1
E00126523,20.1,28.4,22.4,29.1
E00126524,33.3,37.2,6.2,23.3
E00126526,21.5,23.8,34.6,20
E00126527,25.9,33,22.3,18.8
E00126528,27.4,29.2,34.5,8.8
E00126529,16.1,21.8,33.9,28.2
E00126530,16.8,15.2,51.2,16.8
E00126531,19,23.1,27.3,30.6
E00126532,19.1,15.3,30.5,35.1
E00126533,17.9,29.9,17.2,35.1
E00126534,18.6,13.6,49.3,18.6
E00126535,10.4,20.8,61.6,7.2
E00126536,27.6,38.1,23.9,10.4
E00126537,22.6,22.6,30.6,24.2
E00126538,50,32,11.3,6.7
E00126539,38.1,39.5,5.4,17
E00126540,29.6,34.8,19.3,16.3
E00126541,24.8,24.1,16.6,34.5
E00126542,18.9,34.2,9,37.8
E00126543,30.8,31.6,18,19.5
E00126544,18.6,20.4,28.3,32.7
E00126545,12.5,27.3,29.7,30.5
E00126546,26.1,37.3,7.7,28.9
E00126547,26.2,23,16.7,34.1
E00126548,36.4,41.4,7.9,14.3
E00126549,58.1,37.6,0.9,3.4
E00126550,61.9,32.5,1.6,4
E00126551,64.1,32,1,2.9
E00126552,65.2,30.4,1.1,3.3
E00126553,64,26.1,1.8,8.1
E00126554,46.3,38,2.8,13
E00126555,13,24,53.2,9.7
E00126556,15.9,12.6,53.6,17.9
E00126557,18.5,25,18.5,38
E00126558,73.7,19.5,0.8,6
E00126559,57.6,36.4,1.7,4.2
E00126560,52,29.1,7.1,11.8
E00126561,14,16.5,31.5,38
E00126562,40.3,37.1,1.6,21
E00126566,27.5,13.8,6,52.7
E00126567,35,23.3,3.3,38.3
E00126569,36.1,40.2,4.9,18.9
E00126574,23.2,20.8,2.4,53.6
E00126576,42.9,35.4,10.6,11.2
E00126577,50.4,39.2,0.8,9.6
E00126581,17.8,25.6,38,18.6
E00126582,21.5,43.9,10.2,24.4
E00126583,33.8,47.3,2.7,16.2
E00126584,25.5,32.6,20.6,21.3
E00126586,6.8,21.7,55.9,15.5
E00126595,11.1,5.6,12.7,70.6
E00126596,15,9.3,42.1,33.6
E00126597,18.7,19.9,12,49.4
E00126598,18.7,12.1,57.9,11.2
E00126599,23.8,23.1,25.9,27.3
E00126611,16.7,22,20.7,40.7
E00126621,36,57.4,1.5,5.1
E00126624,43.9,49.6,0,6.5
E00126627,57.9,29.8,3.5,8.8
E00126629,29.8,52.4,4.2,13.6
E00126634,31.7,37.3,17.6,13.4
E00126636,42.4,51.1,1.4,5
E00126638,58.3,40.2,0,1.6
E00126640,49.6,39.7,3.1,7.6
E00126641,38.6,35.4,8.7,17.3
E00126642,7.8,9.1,79.2,3.9
E00126647,9.1,17.4,66.1,7.4
E00126650,5.4,4.7,82.2,7.8
E00126653,48.3,36.4,0.7,14.6
E00126655,45.4,32.6,4.6,17.4
E00126659,6.5,3.2,79,11.3
E00126660,42.6,50.9,0,6.5
E00126770,41.7,48.3,1.7,8.3
E00126771,42.6,54.6,2.8,0
E00126772,35.1,29.9,27.6,7.5
E00126774,60.9,26.1,1.7,11.3
E00126775,51.7,40.6,0,7.7
E00126776,34.7,46.6,7.4,11.4
E00126777,51.4,37.6,0.9,10.1
E00126778,53.1,37.8,0.7,8.4
E00126779,35.4,42,2.2,20.4
E00126780,56,40,0,4
E00126781,36.3,35.6,15.1,13
E00126782,21.6,22.5,42.2,13.7
E00126783,46.8,40.4,0,12.8
E00126784,60,34.8,0,5.2
E00126785,50.5,39.6,0,9.9
E00126786,42,47.9,0.8,9.2
E00126787,35.2,22.2,33.3,9.3
E00126788,57.9,33.1,0,9.1
E00126789,35.1,37.8,6.3,20.7
E00126790,57.8,35.3,1.2,5.8
E00128902,39.3,52.4,0,8.4
E00128968,60.5,33.3,0,6.1
E00128969,68.1,25,0.7,6.3
E00128970,65.5,29.5,0,5
E00128971,66.4,25.8,0.8,7
E00128972,49.6,34.1,7.8,8.5
E00128973,50.4,39.8,0.8,8.9
E00128974,41,32,5,22
E00128975,70.9,22.2,0.9,6
E00128976,47.6,43.7,1.6,7.1
E00128977,13.2,9.4,56.6,20.8
E00128978,56.8,37.3,0.8,5.1
E00128979,68.9,25.2,0,5.9
E00129193,43.8,41.7,5.6,9
E00129194,13.7,17.9,50.4,17.9
E00171882,13.9,37.8,24.3,23.9
E00171883,17,15.2,8.9,58.9
E00171890,18.3,16.3,57.7,7.7
