areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00063395,78.4,13.8,5.2,2.6
E00063402,50,12.1,15.7,22.1
E00063403,29.7,26.1,8.7,35.5
E00063404,25.7,25.7,14.3,34.3
E00063405,20.7,19,12.1,48.3
E00063406,25,22.4,6,46.6
E00063407,37.2,21.5,12.4,28.9
E00063408,34.3,21.9,9.5,34.3
E00063409,16.9,23.6,12.4,47.2
E00063410,10.9,17.8,13.9,57.4
E00063411,12,21,10,57
E00063451,29.1,24.4,10.2,36.2
E00063462,24.5,18.2,15.5,41.8
E00063469,43.1,34.6,14.6,7.7
E00063470,50.7,27.7,10.1,11.5
E00063471,37.7,37.7,17.5,7.1
E00063472,29.4,36.1,16,18.5
E00063473,54.8,25.8,11.3,8.1
E00063474,37.6,23.3,21.1,18
E00063475,30,27.4,18.9,23.7
E00063476,28.7,28.7,19.8,22.8
E00063477,38,34.3,13.1,14.6
E00063478,38.3,35.5,15,11.2
E00063479,27.7,47.5,11.9,12.9
E00063480,48.5,23.5,12.9,15.2
E00063481,62.8,25.5,7.3,4.4
E00063482,38.3,31.9,12.1,17.7
E00063483,33.7,36.8,12.6,16.8
E00063490,37.4,35.8,15.4,11.4
E00063491,33.2,28.7,19.8,18.3
E00063492,24.4,26.9,19.9,28.8
E00063493,42.4,26.3,14.1,17.2
E00063494,33.6,30.5,16.4,19.5
E00063495,30.9,27.9,27.2,14
E00063496,45.1,16.5,14.3,24.2
E00063497,39.3,28.7,8.2,23.8
E00063499,22.2,32.4,20.4,25
E00063500,27,27,15.7,30.4
E00063501,68.6,20.6,5.9,4.9
E00063502,45.8,32.2,13,9
E00063503,36.9,30.8,17.2,15.2
E00063504,33.6,28.3,20.4,17.7
E00063505,27,33.6,16.1,23.4
E00063506,31.1,41.8,9.8,17.2
E00063507,38.8,30.2,17.1,14
E00063508,30.7,32.5,14,22.8
E00063509,33.3,19.4,25.6,21.7
E00063510,21.3,40.9,19.7,18.1
E00063511,40.4,26.1,14.9,18.6
E00063512,50,20,16.7,13.3
E00063513,18,31.6,24.8,25.6
E00063514,18.7,35.8,22,23.6
E00063515,22.6,41.4,15,21.1
E00063517,27.2,30.7,26.3,15.8
E00063518,41.7,40.8,9.2,8.3
E00063520,15.4,34.3,22.9,27.4
E00063521,39.3,30.4,15.6,14.8
E00063522,10.8,35.9,17.4,35.9
E00063523,25.8,55.5,7.8,10.9
E00063525,27.4,27.4,21.1,24
E00063526,12.2,25.9,24.5,37.4
E00063527,28.1,21.9,14.1,35.9
E00063528,38.1,22.8,20.3,18.8
E00063529,39,27,16,18
E00063530,37.3,40,8.2,14.5
E00063531,28.3,37,16.5,18.1
E00063532,37.1,39.1,11.9,11.9
E00063533,27.3,39.6,15.8,17.3
E00063534,48.6,24.3,13.5,13.5
E00063535,30.4,26.8,19.6,23.2
E00063536,19.2,31.1,22.8,26.9
E00063537,22.8,27.6,25.5,24.1
E00063538,27.4,21.4,21.4,29.9
E00063539,52.9,19.6,10.8,16.7
E00063540,23.8,30.1,25.2,21
E00063541,25.8,21.2,11.3,41.7
E00063542,19.4,41.9,17.8,20.9
E00063543,39.1,21.9,17.9,21.2
E00063545,33,33.5,14.6,18.9
E00063546,16.4,36.4,25.3,21.8
E00063565,16.1,42.6,21.3,20
E00063566,30.9,42.3,16.1,10.7
E00063567,36,49.1,6.1,8.8
E00063568,26.2,32.6,20.3,20.9
E00063570,15.7,41.8,20.9,21.6
E00063571,22.9,51.1,11.5,14.5
E00063572,43.6,29.1,14.5,12.7
E00063573,22.9,40.5,20.6,16
E00063574,30.6,41.9,12.9,14.5
E00063575,23.4,34.4,13.3,28.9
E00063576,29.4,40.3,12.6,17.6
E00063577,23,47.8,15.9,13.3
E00063578,24.7,43.7,12.6,18.9
E00063579,18.7,45.5,17.9,17.9
E00063580,22.7,53.8,9.2,14.3
E00063581,37.3,29.5,16.9,16.3
E00063582,28.1,41.4,17.2,13.3
E00063583,36.6,32.8,14.5,16
E00063584,25.4,32.8,23.8,18
E00063585,19.5,42.3,18.7,19.5
E00063586,27.4,42.9,16.7,13.1
E00063594,77,16.4,1.6,4.9
E00063599,77.4,14.5,4,4
E00063607,38.3,35.7,13,13
E00063608,27.9,29.2,19.5,23.4
E00063609,39.8,25.8,14.8,19.5
E00063610,39.2,39.2,12.3,9.2
E00063611,40.7,31.9,14.8,12.6
E00063612,31.9,29.8,19.9,18.4
E00063613,30.3,21.9,18.7,29
E00063614,43.2,27.1,19.4,10.3
E00063615,32.8,29.9,15.3,21.9
E00063616,14.7,24,24.8,36.4
E00063617,41.4,33.8,11.3,13.5
E00063618,37.3,32.8,17.2,12.7
E00063619,29.4,32.5,24.6,13.5
E00063620,22,46.3,18.7,13
E00063621,15.9,31.8,26.1,26.1
E00063622,23.1,48.6,12.7,15.6
E00063623,28.1,57.9,7.4,6.6
E00063624,39.8,24.2,14.8,21.1
E00063625,26.4,37.2,13.2,23.3
E00063626,41.9,27.7,11.5,18.9
E00063627,25.9,25.9,25,23.1
E00063628,48,26.3,11.8,13.8
E00063629,41.5,26.7,14.8,17
E00063630,70.9,16.2,2.6,10.3
E00063631,34.5,26.1,23,16.4
E00063632,50,29.2,11.8,9
E00063633,30.8,36.3,17.6,15.4
E00063634,44.2,32.6,11.6,11.6
E00063635,37.9,32.8,17.2,12.1
