areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00063395,90.9,1.3,7.8
E00063402,85.8,0.6,13.6
E00063403,88.5,1.5,10
E00063404,88.4,0.7,10.9
E00063405,86.2,2.6,11.2
E00063406,74.4,2.9,22.6
E00063407,84.6,3.6,11.8
E00063408,87.6,2.7,9.6
E00063409,80.2,0.9,18.9
E00063410,84.9,1.3,13.8
E00063411,78.4,2.4,19.2
E00063451,92,2.8,5.3
E00063462,84.5,2.9,12.6
E00063469,97.2,0.8,2
E00063470,94.9,0.4,4.7
E00063471,97,0,3
E00063472,98.1,1.3,0.6
E00063473,99.5,0,0.5
E00063474,96.7,1.3,2
E00063475,97.1,0.2,2.7
E00063476,94.7,0,5.3
E00063477,93.5,1.7,4.8
E00063478,93.3,1.3,5.4
E00063479,98.2,0,1.8
E00063480,92.4,0.8,6.8
E00063481,93.2,2.4,4.3
E00063482,97.4,0.6,1.9
E00063483,98.5,0.5,1
E00063490,98,0.8,1.2
E00063491,83.8,1.5,14.8
E00063492,82.8,0.2,16.9
E00063493,77.5,1.4,21.2
E00063494,82.2,3,14.8
E00063495,92.4,0.6,7
E00063496,77.9,1.8,20.3
E00063497,86.3,1,12.7
E00063499,89.9,1.4,8.7
E00063500,79,1.9,19.1
E00063501,96.9,0.6,2.5
E00063502,87.7,0.3,12
E00063503,93.6,0.5,5.9
E00063504,97.7,0,2.3
E00063505,99.1,0,0.9
E00063506,98.5,0,1.5
E00063507,94.9,0,5.1
E00063508,92.3,0,7.7
E00063509,97.5,0.3,2.2
E00063510,95.1,0,4.9
E00063511,93.8,1.9,4.3
E00063512,97.8,0,2.2
E00063513,98.6,1.1,0.3
E00063514,96.9,1.1,2
E00063515,99,0.3,0.6
E00063517,98.9,0,1.1
E00063518,97.7,0.9,1.4
E00063520,97.6,0.2,2.2
E00063521,98.2,0,1.8
E00063522,98.1,0.8,1
E00063523,97.3,0,2.7
E00063525,80.6,2.1,17.3
E00063526,89.7,1.9,8.4
E00063527,85.4,1,13.6
E00063528,89.5,2,8.6
E00063529,88.9,0.5,10.6
E00063530,95.6,1.7,2.6
E00063531,97.3,0,2.7
E00063532,95.4,1.3,3.3
E00063533,92.9,0.3,6.7
E00063534,94.1,0,5.9
E00063535,90.9,0.9,8.2
E00063536,88.7,2.6,8.6
E00063537,90.5,1.1,8.4
E00063538,94.4,0,5.6
E00063539,93.7,1.5,4.9
E00063540,93,0.3,6.8
E00063541,89,0.6,10.4
E00063542,98.7,0.3,0.9
E00063543,93.3,0,6.7
E00063545,97.3,0.4,2.3
E00063546,97.9,0.7,1.4
E00063565,99.7,0,0.3
E00063566,97.8,0,2.2
E00063567,98.7,0.4,0.9
E00063568,96.7,0.2,3.1
E00063570,98.5,0.9,0.6
E00063571,99,0.3,0.7
E00063572,97,0.9,2.2
E00063573,98.7,0,1.3
E00063574,97.7,0,2.3
E00063575,98.2,0.3,1.5
E00063576,97.3,0,2.7
E00063577,97.6,0.4,2
E00063578,98.6,0,1.4
E00063579,97.8,0,2.2
E00063580,99.3,0,0.7
E00063581,98.1,0.8,1.1
E00063582,97.9,0.3,1.7
E00063583,95.7,0,4.3
E00063584,97.3,0,2.7
E00063585,97,0.3,2.7
E00063586,95,0,5
E00063594,98.2,1.2,0.6
E00063599,99.4,0,0.6
E00063607,97.2,0.4,2.4
E00063608,96.3,0.5,3.1
E00063609,96.3,0,3.7
E00063610,99.2,0.8,0
E00063611,94.9,1.1,4
E00063612,96,0,4
E00063613,94.7,0.5,4.9
E00063614,93.6,1.9,4.5
E00063615,97.7,0,2.3
E00063616,85.5,0.5,14
E00063617,97.7,0.4,1.9
E00063618,99,0,1
E00063619,96,0.7,3.3
E00063620,99.3,0,0.7
E00063621,95.4,0.4,4.2
E00063622,96.6,0,3.4
E00063623,98.7,0,1.3
E00063624,90.1,0,9.9
E00063625,98.7,0.3,0.9
E00063626,69.4,1.9,28.7
E00063627,94.5,0.3,5.2
E00063628,92.9,1.3,5.8
E00063629,92.8,0,7.2
E00063630,85.9,0,14.1
E00063631,94.4,0,5.6
E00063632,96.4,0.6,3
E00063633,87.1,2.2,10.6
E00063634,93,0.4,6.6
E00063635,94,1.6,4.4
E00063636,94.2,0,5.8
E00063637,98.6,0.4,1.1
E00063638,91.2,1,7.8
E00063639,87.4,0.8,11.9
E00063641,68.8,3.4,27.8
E00063643,76.9,0.9,22.2
E00063644,96.4,0,3.6
E00063645,93.1,0.8,6.1
E00063646,76.6,2.8,20.6
E00063647,94.2,1.3,4.5
E00063648,97.2,0.9,1.8
E00063661,99.2,0,0.8
E00063662,98.7,0.4,0.9
E00063663,85.9,1.3,12.8
E00063664,88.8,1.1,10.1
E00063665,74,2.6,23.4
E00063666,89.1,1.8,9.1
E00063667,96.1,0.5,3.4
E00063668,86.5,0.8,12.8
E00063669,83.6,0,16.4
E00063671,84.3,2,13.8
E00063672,80.2,0.8,19.1
E00063673,81.3,2.7,16
E00063676,88.2,3.7,8.1
E00063677,84.6,1.9,13.5
E00063679,84.8,1.8,13.4
E00063744,98.4,0.3,1.3
E00063746,90.9,0,9.1
E00063749,97.5,0,2.5
E00063750,97.5,0,2.5
E00063751,95.5,0.3,4.2
E00063753,87.4,2.7,9.9
E00063755,86.9,0.3,12.8
E00063756,96.7,1.2,2.1
E00063757,93.6,0,6.4
E00063758,83.1,1.3,15.6
E00063759,86.8,0.3,12.9
