areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00097180,20.2,47,9.6,19.6,3.6
E00097181,23.4,48.8,8.1,17.7,1.9
E00097182,36.3,48.4,4.9,8.1,2.2
E00097183,27.8,39.1,7,24.2,2
E00097184,29.5,43.1,10.5,14.2,2.7
E00097185,37.5,40.3,9.7,10.2,2.3
E00097186,34.8,42.9,6.7,13.8,1.9
E00097187,22.5,45.8,7.8,21.6,2.3
E00097188,19.8,44.3,7.4,25.3,3.2
E00097193,17,38.6,7.2,35,2.3
E00097194,15.9,46,7.9,27.8,2.3
E00097195,19.3,44,7,27.8,1.9
E00097196,22.1,39.7,5.3,32.8,0
