geography_code,in_full_time_education-001,in_full_time_education-002
W00002704,14.8,85.2
W00002705,13.6,86.4
W00002706,18,82
W00002707,11.3,88.7
W00002708,12,88
W00002709,11.8,88.2
W00002710,10.3,89.7
W00002711,14.4,85.6
W00002712,15.5,84.5
W00002713,13.3,86.7
W00002714,13,87
W00002715,11.1,88.9
W00002716,16.6,83.4
W00002717,15.6,84.4
W00002718,25,75
W00002719,12.9,87.1
W00002720,11.2,88.8
W00002721,29.1,70.9
W00002722,14.2,85.8
W00002723,18.5,81.5
W00002724,12.7,87.3
W00002725,18,82
W00002726,17.7,82.3
W00002727,19.2,80.8
W00002728,19.9,80.1
W00002729,16.8,83.2
W00002730,11.8,88.2
W00002731,30.6,69.4
W00002732,19.1,80.9
W00002733,18.1,81.9
W00002734,14.3,85.7
W00002772,18.9,81.1
W00002773,12.1,87.9
W00002774,18.8,81.2
W00002775,11.9,88.1
W00002776,14.3,85.7
W00002777,13.6,86.4
W00002786,13.6,86.4
W00002787,11.9,88.1
W00002788,8.7,91.3
W00002789,9.5,90.5
W00002790,11.6,88.4
W00002800,11.2,88.8
W00002801,18.2,81.8
W00002802,16.5,83.5
W00002803,13.5,86.5
W00002820,15.4,84.6
W00002821,14.9,85.1
W00002822,13.9,86.1
W00002823,18.6,81.4
W00002824,25,75
W00002832,15.2,84.8
W00002833,14.2,85.8
W00002834,10.9,89.1
W00002835,15.1,84.9
W00002836,14.6,85.4
W00002837,14.1,85.9
W00002838,18.8,81.2
W00002839,14.8,85.2
W00002840,10.9,89.1
W00002841,15.1,84.9
W00002842,4,96
W00002843,10.4,89.6
W00002844,13.1,86.9
W00002845,15.4,84.6
W00002846,19.7,80.3
W00002847,14.1,85.9
W00002848,9.8,90.2
W00002849,22.4,77.6
W00002850,15.2,84.8
W00002883,12.2,87.8
W00002910,19,81
W00002911,13.6,86.4
W00002912,8.9,91.1
W00002913,7.8,92.2
W00002914,8.2,91.8
W00002915,13.2,86.8
W00002916,14.5,85.5
W00002917,11.5,88.5
W00002918,13.2,86.8
W00002919,11,89
W00002920,10,90
W00002921,14.6,85.4
W00002922,13.4,86.6
W00002923,17.5,82.5
W00002924,10.8,89.2
W00002925,13.5,86.5
W00002926,10.6,89.4
W00002927,13.4,86.6
W00002928,16.9,83.1
W00002945,14.1,85.9
W00002946,14.9,85.1
W00002947,23.5,76.5
W00002948,12.7,87.3
W00002949,12.7,87.3
W00002956,16.9,83.1
W00002957,13,87
W00002958,18.6,81.4
W00002959,13.1,86.9
W00002960,20.6,79.4
W00002961,7.8,92.2
W00002962,12,88
W00002963,12.2,87.8
W00002966,15.3,84.7
W00002967,9.6,90.4
W00002968,12.2,87.8
W00002969,17.8,82.2
W00002970,22.5,77.5
W00002972,15,85
W00002974,13.4,86.6
W00002975,20.6,79.4
W00002976,24.3,75.7
W00002977,15.3,84.7
W00002978,20.6,79.4
W00002979,12.7,87.3
W00002980,24.1,75.9
W00002981,21,79
W00002982,14,86
W00002983,18.9,81.1
W00002984,20.2,79.8
W00002985,17.9,82.1
W00002986,17.9,82.1
W00002987,14.4,85.6
W00002988,13.7,86.3
W00002989,15.9,84.1
W00002990,17.4,82.6
W00002991,21.4,78.6
W00002992,8.9,91.1
W00002993,15.8,84.2
W00002994,14.3,85.7
W00002995,16.1,83.9
W00002996,17.4,82.6
W00002997,11.1,88.9
W00002998,13.9,86.1
W00002999,11.4,88.6
W00003000,18.3,81.7
W00003001,16.4,83.6
W00003002,11.8,88.2
W00003003,12.4,87.6
W00003004,15,85
