geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00002704,96,2.2,1.8
W00002705,95.8,1.3,2.9
W00002706,93.3,0.8,5.9
W00002707,96,4,0
W00002708,95.3,0.5,4.2
W00002709,93.4,2,4.5
W00002710,94,0.6,5.4
W00002711,95.3,2,2.7
W00002712,98.8,0.6,0.6
W00002713,97.8,0,2.2
W00002714,96.4,1.8,1.8
W00002715,96.1,1.7,2.2
W00002716,96,0.9,3.1
W00002717,99.2,0.8,0
W00002718,99.2,0.4,0.4
W00002719,92.8,1.3,5.9
W00002720,99.1,0,0.9
W00002721,98.9,0.4,0.7
W00002722,97,0.7,2.2
W00002723,95,0.8,4.2
W00002724,98,1.5,0.5
W00002725,99.5,0.5,0
W00002726,94.9,0.8,4.2
W00002727,93.4,0.9,5.7
W00002728,95.9,1.7,2.4
W00002729,93.9,0,6.1
W00002730,95.3,1.3,3.4
W00002731,96.5,0.7,2.9
W00002732,91.8,2.6,5.6
W00002733,96.1,2,2
W00002734,90.6,1.2,8.2
W00002772,95.8,0.6,3.6
W00002773,97.8,0,2.2
W00002774,97.2,0,2.8
W00002775,95.3,2,2.8
W00002776,96.6,0.3,3.1
W00002777,95.1,0.3,4.5
W00002786,98.1,0,1.9
W00002787,98.3,0,1.7
W00002788,97.3,1.2,1.5
W00002789,96.4,0,3.6
W00002790,96.1,1.5,2.5
W00002800,98.5,1,0.5
W00002801,98.1,0.3,1.6
W00002802,98.3,0.3,1.3
W00002803,98.4,0,1.6
W00002820,97.5,0.6,1.9
W00002821,99,0.3,0.7
W00002822,97.7,1.1,1.1
W00002823,98,0,2
W00002824,97.8,0.6,1.7
W00002832,96.3,0.7,3
W00002833,97.3,0.9,1.8
W00002834,97.5,1.9,0.6
W00002835,97.4,0,2.6
W00002836,97.4,1.5,1.1
W00002837,98.4,0.8,0.8
W00002838,98.1,0.6,1.3
W00002839,94.1,1.4,4.5
W00002840,96.5,0.9,2.6
W00002841,97.5,0,2.5
W00002842,97.1,1.6,1.3
W00002843,97.7,1,1.3
W00002844,99.4,0,0.6
W00002845,99.3,0,0.7
W00002846,97.5,0,2.5
W00002847,95.3,1.9,2.8
W00002848,93.2,2.6,4.2
W00002849,96.6,2.6,0.9
