geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
W00002704,63.6,18.2,5.5,12.7
W00002705,64.9,20.7,3.6,10.8
W00002706,52.1,14.9,12.4,20.7
W00002707,43,11.2,21.5,24.3
W00002708,43.8,9.5,8.6,38.1
W00002709,35.2,11.1,29.6,24.1
W00002710,66.3,14.5,2.4,16.9
W00002711,47.2,22.8,3.6,26.4
W00002712,71.8,17.6,0,10.6
W00002713,18.4,15.4,47.1,19.1
W00002714,60,24,0,16
W00002715,58.5,21.7,0.9,18.9
W00002716,67.5,19.9,4,8.6
W00002717,50,26.7,15,8.3
W00002718,24.4,31.1,35.6,8.9
W00002719,54.2,15.1,23.5,7.1
W00002720,74,12.5,1,12.5
W00002721,30.6,27,25.2,17.1
W00002722,52.9,16.8,15.1,15.1
W00002723,58.3,15.7,14.8,11.1
W00002724,62.3,16,12.3,9.4
W00002725,32.4,18.1,26.7,22.9
W00002726,27.3,14.1,13.3,45.3
W00002727,33.3,25.4,27.2,14
W00002728,36,18.4,25.7,19.9
W00002729,12.2,8.7,41.7,37.4
W00002730,16.3,10.4,68.9,4.4
W00002731,14.2,8,60.8,17
W00002732,22.8,18.1,18.1,40.9
W00002733,24.6,16.7,3.5,55.3
W00002734,45.4,16.8,1.7,36.1
W00002772,60.7,19.3,4.3,15.7
W00002773,65.2,23.5,0.9,10.4
W00002774,44.5,17.1,26,12.3
W00002775,56,24.1,3.4,16.4
W00002776,55.5,30.5,0,14.1
W00002777,75.4,17.2,0,7.4
W00002786,57.9,21.9,4.4,15.8
W00002787,63.4,25.9,2.7,8
W00002788,70.7,15.5,0,13.8
W00002789,58.3,25.9,6.5,9.3
W00002790,59.2,20.4,12.6,7.8
W00002800,67.8,21.1,2.2,8.9
W00002801,48.5,25.7,14,11.8
W00002802,39.2,26.2,9.2,25.4
W00002803,57.8,23.3,0.9,18.1
W00002820,58.8,27.5,0.5,13.2
W00002821,58.6,21.8,3.8,15.8
W00002822,64.1,23.1,2.6,10.3
W00002823,47.6,28.7,2.8,21
W00002824,15.7,10.8,47,26.5
W00002832,45.6,14.7,1.5,38.2
W00002833,58.7,33.7,0,7.7
W00002834,64.5,21.7,3.7,10.1
W00002835,25,2.8,55.6,16.7
W00002836,62.2,22.8,1.6,13.4
W00002837,52.4,22,12.8,12.8
W00002838,54,22.6,1.6,21.8
W00002839,64.1,18.5,0,17.4
W00002840,65.1,25.5,0.9,8.5
W00002841,59.5,29.3,1.7,9.5
W00002842,75,18.8,0,6.3
W00002843,53.6,25.8,5.3,15.2
W00002844,52.9,29.4,2.9,14.7
W00002845,60.2,28.6,0.8,10.5
W00002846,35.7,34.8,7,22.6
W00002847,33.6,19.6,16.8,29.9
W00002848,60,22.4,2.4,15.3
W00002849,22.2,7.7,54.7,15.4
W00002850,26.8,13.4,40.2,19.6
W00002883,46.6,27.1,0.8,25.4
W00002910,49.4,19.9,18.6,12.2
W00002911,58.2,14.9,4.5,22.4
