geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
W00002704,17.9,35.7,31,15.5
W00002705,25,42.5,11.3,21.3
W00002706,25.3,30.1,28.9,15.7
W00002707,14.3,25,41.1,19.6
W00002708,17.7,30.4,29.1,22.8
W00002709,39.7,23.1,19.2,17.9
W00002710,22,37.3,20.3,20.3
W00002711,30.9,21.6,24.7,22.8
W00002712,26.7,28.3,23.3,21.7
W00002713,41.6,26,15.6,16.9
W00002714,29.2,27.1,35.4,8.3
W00002715,15.6,23.9,39.4,21.1
W00002716,24.8,22.8,28.9,23.5
W00002717,41.3,13,28.3,17.4
W00002718,35.1,32.5,18.4,14
W00002719,44.4,20.1,25,10.4
W00002720,21.3,31.1,32.8,14.8
W00002721,47.4,19.8,14.7,18.1
W00002722,43.5,23.5,10.4,22.6
W00002723,35.5,21.1,31.6,11.8
W00002724,35.3,23.5,25,16.2
W00002725,44.7,22.4,14.5,18.4
W00002726,48.3,18,20.2,13.5
W00002727,43.8,32.3,9.4,14.6
W00002728,46.3,19,20.7,14
W00002729,26.9,38.5,25.6,9
W00002730,47.2,13.9,13.9,25
W00002731,33.6,19.9,18.5,28.1
W00002732,45.2,18.3,23.1,13.5
W00002733,33.3,24.1,14.9,27.6
W00002734,16.8,24.3,34.6,24.3
W00002772,13.3,27.3,35,24.5
W00002773,10.6,31.8,37.9,19.7
W00002774,28.4,16.5,34.9,20.2
W00002775,10.4,31.1,45.3,13.2
W00002776,19.1,21.3,39.7,19.9
W00002777,23.9,15.9,42,18.1
W00002786,15.8,31.7,31.7,20.8
W00002787,9.7,25.2,48.5,16.5
W00002788,9.4,29.1,37.6,23.9
W00002789,13,27.8,41.7,17.6
W00002790,8.2,30.9,40.2,20.6
W00002800,12.9,23.7,47.3,16.1
W00002801,22.6,29.9,29.2,18.2
W00002802,24.2,23.5,31.5,20.8
W00002803,7.4,29.6,41.7,21.3
W00002820,12.1,22.9,43.9,21
W00002821,12.5,20.8,44.2,22.5
W00002822,15.7,29.4,31.4,23.5
W00002823,14.5,32,29.7,23.8
W00002824,20.4,36.7,22.4,20.4
W00002832,25.9,29.5,25,19.6
W00002833,15.6,27.1,36.5,20.8
W00002834,25,28.3,30.4,16.3
W00002835,16.7,48.1,20.4,14.8
W00002836,29.2,39.8,16.8,14.2
W00002837,21.6,41.8,17.2,19.4
W00002838,8.6,32.5,36.4,22.5
W00002839,11.2,31.5,42.7,14.6
W00002840,18.4,32,31.1,18.4
W00002841,4.6,20,50.8,24.6
