geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
W00002704,0.4,0.4,0.4,98.7,0
W00002705,0,0,0,99.6,0.4
W00002706,0,0,0,100,0
W00002707,0,0,1.2,98.8,0
W00002708,1.1,0,1.1,97.9,0
W00002709,0,0,0,99,1
W00002710,0.6,2.5,0,96.9,0
W00002711,1,0.2,1.7,97.1,0
W00002712,0.6,0.6,1.2,97.6,0
W00002713,0.4,0,0.4,98.7,0.4
W00002714,0.4,0,0.4,98.9,0.4
W00002715,0.4,0,0,99.6,0
W00002716,0.9,0,0.9,98,0.3
W00002717,0,0,0.8,99.2,0
W00002718,0,0,1.7,98.3,0
W00002719,0.2,0,0.7,99.1,0
W00002720,5.7,0,0.5,93.9,0
W00002721,0.4,0,0,99.6,0
W00002722,1.9,0,0.4,97.8,0
W00002723,0,0,2.5,95.4,2.1
W00002724,0,0,1,98,1
W00002725,0,0,3,97,0
W00002726,2.6,0,2.6,94.9,0
W00002727,1.3,0,0.4,98.2,0
W00002728,0,0,1.7,98.3,0
W00002729,3.1,0,0,96.9,0
W00002730,0,0.4,3,96.6,0
W00002731,2.2,0,0.7,94.9,2.2
W00002732,2.9,0.4,1.8,93,1.8
W00002733,1.5,0,0.5,98,0
W00002734,1.2,0,2.4,93.9,2.4
W00002772,0,0,0,100,0
W00002773,0,0,0.8,99.2,0
W00002774,0.9,0.3,0,98.7,0
W00002775,0.4,0.4,0.4,98.8,0
W00002776,1.4,0,1,97.6,0
W00002777,2.9,0,1,96.1,0
W00002786,0,0,1.9,98.1,0
W00002787,0,0.4,0,99.2,0.4
W00002788,0,0,0.8,98.8,0.4
W00002789,0,0,0.4,99.6,0
W00002790,0.5,0,1,98.5,0
W00002800,0.5,0,0,99.5,0
W00002801,3.8,0.3,1,94.9,0
W00002802,0,0,0,100,0
W00002803,0,0,0,100,0
W00002820,0,0,0,99.6,0.4
W00002821,0,2,1,97,0
W00002822,0,1.5,0.4,98.1,0
W00002823,0.3,0.3,0.3,98.8,0.3
W00002824,1.7,3.9,4.5,89.9,0
W00002832,2.6,0,2.6,94.8,0
W00002833,0,0,2.6,96.9,0.4
W00002834,0.4,0,0.6,98.9,0
W00002835,0,0,0,100,0
W00002836,0.4,0.4,0.4,98.9,0
W00002837,0,0,0.5,99.5,0
W00002838,0,0,0.6,99.4,0
W00002839,0.9,0,1.8,97.3,0
W00002840,0,0,0,100,0
W00002841,2.9,0,0,97.1,0
W00002842,0.5,0,0.3,99,0.3
W00002843,0,0,0.3,98.7,1
W00002844,0.6,0,0,99.4,0
W00002845,1.4,0,0.3,98.3,0
W00002846,1.2,0,2.1,95.9,0.8
W00002847,0.5,0,1.4,98.1,0
W00002848,0,0,0,100,0
W00002849,1.3,0,0.4,98.3,0
W00002850,0,1.8,0,97.6,0.6
W00002883,0,0.8,1.3,97.5,0.4
W00002910,0.9,0,0.3,98.6,0.3
W00002911,0,0,0,99.2,0.8
W00002912,0,0,0,100,0
W00002913,0,0.5,0.5,98.4,0.5
W00002914,0.4,0,0.4,99.2,0
W00002915,0,0.7,2.2,97,0
W00002916,0,0.5,0.5,99,0
W00002917,0.4,0,0.7,98.9,0
W00002918,0.3,0,1.9,97.6,0.3
W00002919,1.7,0,1.1,96.6,0.6
W00002920,0,0,0.3,99.7,0
W00002921,0,0,0,100,0
W00002922,0,0.4,1.1,98.6,0
W00002923,0.7,0.4,2.6,96.3,0
W00002924,0,0,0.4,99.2,0.4
W00002925,0.3,0,0.9,98.8,0
W00002926,0,0,0.4,97.2,2.4
W00002927,0,0,0,98.3,1.7
W00002928,0,0,1.6,98.4,0
W00002945,1.9,0,0,97.7,0.4
W00002946,0,0.8,1.6,97.6,0
W00002947,0,0.3,2.2,97.5,0
W00002948,0,0,0,100,0
