geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00002704,80.7,12.3,7
W00002705,78.8,14.9,6.2
W00002706,80.9,15.3,3.8
W00002707,69.9,22,8.1
W00002708,82.2,12.6,5.2
W00002709,74.2,16.2,9.6
W00002710,75.2,16.4,8.5
W00002711,77.7,17.4,4.9
W00002712,72.6,16.5,11
W00002713,60.3,21.6,18.1
W00002714,78.7,15.1,6.3
W00002715,73.6,20.8,5.6
W00002716,76.7,18.4,4.9
W00002717,71,22.6,6.5
W00002718,78.9,14.5,6.6
W00002719,73.1,18,8.9
W00002720,67.8,23.7,8.5
W00002721,78.6,15,6.4
W00002722,79.4,16.1,4.5
W00002723,76.7,16.3,7.1
W00002724,68.3,24.3,7.4
W00002725,72.4,18.9,8.7
W00002726,70.6,16.6,12.8
W00002727,71.6,19.1,9.3
W00002728,74.7,15.9,9.3
W00002729,65.8,22.4,11.7
W00002730,61.4,20.8,17.8
W00002731,76.6,15,8.4
W00002732,73.9,18.4,7.7
W00002733,66.8,24.4,8.8
W00002734,76.9,16.2,6.9
W00002772,81.6,12.3,6
W00002773,83.7,12.5,3.8
W00002774,71.6,18.9,9.5
W00002775,74,20.8,5.2
W00002776,79.5,14.4,6.2
W00002777,74.3,18.9,6.8
W00002786,70.1,21.3,8.6
W00002787,73.3,18.3,8.3
W00002788,78.1,14.6,7.3
W00002789,74,20.7,5.3
W00002790,77.6,17.1,5.4
W00002800,79.1,16.3,4.6
W00002801,74,17.1,8.9
W00002802,75.3,17.9,6.8
W00002803,82.1,13.2,4.7
W00002820,78.8,15.7,5.6
W00002821,81.3,9.8,8.9
W00002822,76.4,16.6,6.9
W00002823,83.2,12.8,4.1
W00002824,65,23.3,11.7
W00002832,71.9,19.9,8.2
W00002833,81.4,15,3.5
W00002834,68.5,23,8.5
W00002835,65.4,21.2,13.5
W00002836,74.5,19.2,6.3
W00002837,73.2,21.4,5.4
W00002838,84.2,11.9,3.9
W00002839,82,12.6,5.4
W00002840,76.8,18,5.3
W00002841,75.4,18.9,5.7
W00002842,73.1,21.2,5.7
W00002843,80.2,14.6,5.2
W00002844,81.9,12.3,5.8
W00002845,77.7,15.5,6.9
W00002846,79.1,13.4,7.5
W00002847,75.3,17.2,7.4
W00002848,85.8,9.5,4.7
W00002849,61.8,24.5,13.7
W00002850,66.1,21.2,12.7
W00002883,76.5,17.2,6.3
W00002910,77.3,15.1,7.6
W00002911,82,14.1,3.9
W00002912,72.5,18.9,8.6
W00002913,75.8,18.8,5.4
W00002914,81.8,11.9,6.4
W00002915,76.5,16.4,7.1
W00002916,81.9,12.1,6
W00002917,73,17.4,9.6
W00002918,81.2,14.2,4.6
W00002919,77.7,17.8,4.6
W00002920,83.8,13.1,3.1
W00002921,74.8,18.8,6.5
W00002922,80.3,14.8,4.9
W00002923,74.1,15.9,10
W00002924,76.2,19.9,3.9
W00002925,78.8,13.8,7.4
W00002926,72.8,19.5,7.7
W00002927,82.6,12.9,4.6
