geography_code,disability_3a-001,disability_3a-002
W00002704,20.3,79.7
W00002705,25.4,74.6
W00002706,21.4,78.6
W00002707,24.9,75.1
W00002708,22.6,77.4
W00002709,27.6,72.4
W00002710,22.8,77.2
W00002711,22.7,77.3
W00002712,24.5,75.5
W00002713,32.8,67.2
W00002714,18.4,81.6
W00002715,25,75
W00002716,23,77
W00002717,28,72
W00002718,22.8,77.2
W00002719,27.4,72.6
W00002720,30.2,69.8
W00002721,18.4,81.6
W00002722,20.4,79.6
W00002723,24.3,75.7
W00002724,32.8,67.2
W00002725,27.6,72.4
W00002726,31.1,68.9
W00002727,27.3,72.7
W00002728,20.4,79.6
W00002729,35.2,64.8
W00002730,38,62
W00002731,27.4,72.6
W00002732,27,73
W00002733,30.6,69.4
W00002734,25.6,74.4
W00002772,17.5,82.5
W00002773,14.4,85.6
W00002774,30,70
W00002775,22,78
W00002776,24.6,75.4
W00002777,26.8,73.2
W00002786,26.9,73.1
W00002787,25.7,74.3
W00002788,23.8,76.2
W00002789,26.7,73.3
W00002790,20.5,79.5
W00002800,18.5,81.5
W00002801,24.7,75.3
W00002802,20.8,79.2
W00002803,19.2,80.8
W00002820,21.7,78.3
W00002821,24.2,75.8
W00002822,19.7,80.3
W00002823,16.9,83.1
W00002824,31.6,68.4
W00002832,23.9,76.1
W00002833,19.3,80.7
W00002834,27.7,72.3
W00002835,31.4,68.6
W00002836,22.5,77.5
W00002837,25.1,74.9
W00002838,12.9,87.1
W00002839,20.7,79.3
W00002840,18.5,81.5
W00002841,26,74
W00002842,22.3,77.7
W00002843,20.4,79.6
W00002844,21.3,78.7
W00002845,20.9,79.1
W00002846,21.5,78.5
W00002847,21.7,78.3
W00002848,18.8,81.2
W00002849,31.1,68.9
W00002850,34.4,65.6
W00002883,22.7,77.3
W00002910,22.6,77.4
W00002911,17.6,82.4
W00002912,23,77
W00002913,21,79
W00002914,21.6,78.4
W00002915,24,76
W00002916,19.2,80.8
W00002917,22.1,77.9
W00002918,15.6,84.4
W00002919,21.5,78.5
W00002920,13.9,86.1
W00002921,26.6,73.4
W00002922,20.8,79.2
W00002923,25.9,74.1
W00002924,21.5,78.5
W00002925,20.5,79.5
W00002926,22.8,77.2
W00002927,13.6,86.4
W00002928,19.1,80.9
W00002945,19.1,80.9
W00002946,23.4,76.6
W00002947,21,79
W00002948,27.8,72.2
W00002949,15.9,84.1
W00002956,17.7,82.3
W00002957,20.1,79.9
W00002958,23.2,76.8
W00002959,19.7,80.3
W00002960,16.7,83.3
W00002961,16.8,83.2
W00002962,20.4,79.6
W00002963,25.9,74.1
W00002966,13.6,86.4
W00002967,22.2,77.8
W00002968,36.7,63.3
W00002969,18,82
W00002970,18.8,81.2
W00002972,19.7,80.3
W00002974,18.5,81.5
W00002975,19,81
W00002976,16.7,83.3
W00002977,18.9,81.1
W00002978,18.5,81.5
W00002979,22.9,77.1
W00002980,24.6,75.4
W00002981,14.8,85.2
W00002982,20.3,79.7
W00002983,20.6,79.4
W00002984,21.5,78.5
W00002985,18.6,81.4
W00002986,23,77
W00002987,23.7,76.3
W00002988,21,79
W00002989,21.3,78.7
W00002990,19.4,80.6
W00002991,20.8,79.2
W00002992,21.2,78.8
W00002993,21.2,78.8
W00002994,19.1,80.9
W00002995,18.2,81.8
W00002996,14.8,85.2
W00002997,18.5,81.5
W00002998,15.2,84.8
W00002999,21.2,78.8
W00003000,20.3,79.7
W00003001,16.1,83.9
W00003002,33.7,66.3
W00003003,20.5,79.5
W00003004,27.8,72.2
W00003005,24,76
W00003006,21.6,78.4
W00003007,23.9,76.1
W00003008,20.6,79.4
W00003009,26.1,73.9
W00003010,32.6,67.4
W00003011,20.8,79.2
W00003012,20.6,79.4
W00003013,21.7,78.3
W00003014,17.7,82.3
W00003015,25,75
W00003016,19.2,80.8
W00003017,23.8,76.2
W00003018,26,74
W00003019,18.1,81.9
W00003020,25.2,74.8
W00003021,22.1,77.9
W00003022,21.9,78.1
W00003023,14.7,85.3
W00003024,30.2,69.8
W00003025,17.5,82.5
W00003026,23.4,76.6
W00003027,25.9,74.1
W00003028,26.8,73.2
W00003029,28.3,71.7
W00003030,17.7,82.3
W00003031,24.4,75.6
W00003032,22.8,77.2
W00003033,23.4,76.6
W00003034,24.9,75.1
W00003035,22.9,77.1
W00003036,30.3,69.7
W00003037,15,85
W00003038,26.5,73.5
W00003039,31.1,68.9
W00003040,25,75
W00003041,23.7,76.3
W00003042,29,71
W00003043,20.9,79.1
W00003044,24.2,75.8
W00003045,20.7,79.3
W00003046,24.9,75.1
W00003047,24.5,75.5
W00003048,22.2,77.8
W00003049,23,77
W00003050,22.9,77.1
W00003051,14.8,85.2
W00003052,22.3,77.7
W00003053,15.9,84.1
W00003054,24.4,75.6
W00003055,15.6,84.4
W00003056,11.8,88.2
W00003057,16.8,83.2
W00003058,27.5,72.5
W00003059,15.3,84.7
W00003060,26.3,73.7
W00003062,17.1,82.9
W00003063,25.8,74.2
W00003064,17.3,82.7
W00003065,16.2,83.8
W00003066,22.6,77.4
W00003067,15.4,84.6
W00003068,19.3,80.7
W00003069,20.3,79.7
W00003070,20.1,79.9
W00003071,33.9,66.1
W00003072,20.2,79.8
W00003073,18.2,81.8
W00003074,26.1,73.9
W00003075,20,80
W00003076,25.5,74.5
W00003077,22.2,77.8
W00003078,25.5,74.5
W00003079,21.1,78.9
W00003080,24.7,75.3
W00003081,19,81
W00003082,23.4,76.6
W00003083,34.6,65.4
W00003084,21,79
W00003085,25.2,74.8
W00003086,24.3,75.7
W00003087,23.5,76.5
W00003088,20.2,79.8
W00003089,18.8,81.2
W00003090,20.5,79.5
W00003091,26.7,73.3
W00003092,21,79
W00003093,25.5,74.5
W00003094,26,74
W00003095,18.4,81.6
W00003096,23,77
W00003097,20.1,79.9
W00003098,18.4,81.6
W00003099,18.2,81.8
W00003100,19.8,80.2
W00003101,21.2,78.8
W00003102,22.3,77.7
W00003103,19.3,80.7
W00003104,14.7,85.3
W00003105,22.9,77.1
W00003106,15.4,84.6
W00003107,19.4,80.6
W00003108,22,78
W00003109,15,85
W00003110,19.4,80.6
W00003111,19,81
W00003112,18.6,81.4
W00003113,23.4,76.6
W00003114,14.9,85.1
W00003115,19.7,80.3
W00003116,17.5,82.5
W00003117,22.2,77.8
W00003118,24.2,75.8
W00003119,21.5,78.5
W00003120,23.6,76.4
W00003121,14.2,85.8
W00003122,17.4,82.6
W00003123,23.6,76.4
W00003124,24.4,75.6
W00003125,22.5,77.5
W00003126,24.9,75.1
W00003127,17.6,82.4
W00003128,20,80
W00003129,32.8,67.2
W00003130,19.5,80.5
W00003131,15.2,84.8
W00003132,15.1,84.9
W00003133,22.5,77.5
W00003134,27.6,72.4
W00003135,10.7,89.3
W00003136,24.2,75.8
W00003137,15.4,84.6
W00003138,33.7,66.3
W00003139,24.8,75.2
W00003140,34.1,65.9
W00003141,21.1,78.9
W00003142,21.8,78.2
W00003143,31,69
W00003144,32.9,67.1
W00003146,24.4,75.6
W00003147,20.2,79.8
W00003149,23,77
W00003150,17.3,82.7
W00003151,9.3,90.7
W00003152,27.4,72.6
W00003153,28.8,71.2
W00003154,40.3,59.7
W00003155,16.7,83.3
W00003156,23.8,76.2
W00003157,19,81
W00003158,25.6,74.4
W00003159,22.9,77.1
W00003160,20.6,79.4
W00003161,35.9,64.1
W00003162,22.9,77.1
W00003163,23.1,76.9
W00003164,25.6,74.4
W00003165,28.6,71.4
W00003166,20.7,79.3
W00003167,19.2,80.8
W00003168,28.4,71.6
W00003169,21.3,78.7
W00003170,21.6,78.4
W00003172,19.3,80.7
