geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
W00002704,10.1,38.5,38.5,12.8
W00002705,22.7,42.7,22.7,11.8
W00002706,20,51.7,20.8,7.5
W00002707,37.5,44.2,12.5,5.8
W00002708,23.8,52.4,20,3.8
W00002709,35.8,40.4,21.1,2.8
W00002710,11,43.9,37.8,7.3
W00002711,15.5,42.5,28.5,13.5
W00002712,10.6,51.8,27.1,10.6
W00002713,25.7,53.7,14.7,5.9
W00002714,4.8,46,35.7,13.5
W00002715,9.6,33.7,37.5,19.2
W00002716,3.4,46.3,30.2,20.1
W00002717,13.1,41,27.9,18
W00002718,18.5,39.1,27.2,15.2
W00002719,20.9,39.1,28.5,11.5
W00002720,12.7,56.9,27.5,2.9
W00002721,20.9,50,25.5,3.6
W00002722,14.9,43,25.6,16.5
W00002723,14.4,45,36.9,3.6
W00002724,16,56.6,19.8,7.5
W00002725,29.4,50,19.6,1
W00002726,33.1,48,12.6,6.3
W00002727,23.7,49.1,20.2,7
W00002728,27.2,50,15.4,7.4
W00002729,52.2,36.5,11.3,0
W00002730,37.8,44.4,12.6,5.2
W00002731,31.8,39.2,24.4,4.5
W00002732,39.6,39.6,16.1,4.7
W00002733,40,44.3,13,2.6
W00002734,26.3,45.8,18.6,9.3
W00002772,6.5,32.4,37.4,23.7
W00002773,8.7,31.3,36.5,23.5
W00002774,10.9,42.2,38.1,8.8
W00002775,7.8,45.7,26.7,19.8
W00002776,6.3,27.3,44.5,21.9
W00002777,0,43.8,33.9,22.3
W00002786,1.7,41.5,33.9,22.9
W00002787,6.3,43.8,34.8,15.2
W00002788,0.9,45.7,31.9,21.6
W00002789,6.6,32.1,45.3,16
W00002790,8.7,45.6,29.1,16.5
W00002800,10,37.8,41.1,11.1
W00002801,11.1,37.8,39.3,11.9
W00002802,9.2,48.5,25.4,16.9
W00002803,8.8,40.4,33.3,17.5
W00002820,8.3,31.9,39.7,20.1
W00002821,11.9,42.2,30.4,15.6
W00002822,13.4,39.5,35.3,11.8
W00002823,9.7,28.3,41.4,20.7
W00002824,26.8,51.2,13.4,8.5
W00002832,11.1,57.8,22.2,8.9
W00002833,3.9,35,39.8,21.4
W00002834,6.9,41.3,33.5,18.3
W00002835,19.4,55.6,20.8,4.2
W00002836,8.3,45.5,34.1,12.1
W00002837,9.1,45.1,33.5,12.2
W00002838,7.9,33.1,36.2,22.8
W00002839,1.1,46.2,36.6,16.1
W00002840,0.9,37.4,35.5,26.2
W00002841,3.5,32.2,35.7,28.7
W00002842,12,49,25,14.1
W00002843,8.9,37.7,41.1,12.3
W00002844,5.9,30.9,42.6,20.6
W00002845,6,40.3,40.3,13.4
W00002846,10.4,52.2,27,10.4
W00002847,22.4,40.2,25.2,12.1
W00002848,1.2,34.1,40,24.7
W00002849,13.7,55.6,23.1,7.7
W00002850,34,50,15,1
W00002883,13.6,44.9,27.1,14.4
W00002910,12.4,45.3,33.5,8.7
W00002911,11.8,50,29.4,8.8
W00002912,22.2,48.4,23.8,5.6
W00002913,13.5,50,22.9,13.5
W00002914,6.4,36.7,37.6,19.3
W00002915,6.4,33.9,40.4,19.3
W00002916,9.1,31.8,42,17
W00002917,5.5,44.1,41.7,8.7
W00002918,6.9,33.1,34.4,25.6
W00002919,4.6,36.4,35.8,23.2
W00002920,9.1,28,42.4,20.5
W00002921,9.3,47.3,29.3,14
W00002922,5.9,36.3,38.5,19.3
W00002923,17.5,56.2,20.4,5.8
W00002924,6.6,40.5,33.9,19
W00002925,3.8,45,36.3,15
W00002926,14.4,36,36.8,12.8
W00002927,9.7,39.8,31,19.5
W00002928,4.4,34.8,44.4,16.3
W00002945,8.2,41.8,30.9,19.1
W00002946,8.7,27.9,39.4,24
W00002947,3.1,42,36.6,18.3
W00002948,5.1,39.8,32.2,22.9
W00002949,7,39.8,35.2,18
W00002956,2.5,32.5,42.5,22.5
W00002957,9.6,41.3,36.5,12.5
W00002958,6.3,40.6,32.5,20.6
W00002959,7.3,46,32.3,14.5
W00002960,2.4,24.6,49.1,24
W00002961,5.4,35.5,32.3,26.9
W00002962,5.3,31,45.1,18.6
W00002963,1.5,36,43.4,19.1
W00002966,4.1,29.9,44.3,21.6
W00002967,9.7,46.1,29.9,14.3
W00002968,9.5,41,31.4,18.1
W00002969,5.5,30.4,43.1,21
W00002970,5.2,32.8,42.2,19.8
W00002972,5.1,39.1,32.1,23.7
W00002974,9.5,29.9,39.4,21.2
W00002975,5.9,33.2,41.6,19.3
W00002976,4.8,44.9,35.4,15
W00002977,7.4,33.6,39.6,19.5
W00002978,8,45.4,34.4,12.3
W00002979,3,34.6,42.1,20.3
W00002980,9.1,53.7,27.3,9.9
W00002981,4.5,44,35.1,16.4
W00002982,6.7,31.1,42.9,19.3
W00002983,7.4,35.2,33.6,23.8
W00002984,5.4,44.6,29.5,20.5
W00002985,3.7,41,33.6,21.6
W00002986,8.9,35.4,40.6,15.1
W00002987,6.9,30,38.1,25
W00002988,6.4,32.6,39,22
W00002989,5.5,37.6,35.2,21.8
W00002990,18.9,39.2,28.8,13.1
W00002991,12.5,50.7,25.7,11.1
W00002992,0,38.8,35.7,25.5
W00002993,5.4,33.3,40.9,20.4
W00002994,6.4,34.4,27.4,31.8
W00002995,5.1,33.1,35.4,26.3
W00002996,5.9,27.7,40.3,26.1
W00002997,7,44.8,35.7,12.6
W00002998,9.4,49,21.9,19.8
W00002999,8.8,39.7,33.8,17.6
W00003000,8,39.3,35.7,17
W00003001,8.9,25.9,34.8,30.4
W00003002,11.3,44.4,27.8,16.5
W00003003,1.5,31.1,37.9,29.5
W00003004,3.9,42.2,38.2,15.7
W00003005,11.1,46.7,29.6,12.6
W00003006,12.2,42.8,33.9,11.1
W00003007,11.3,36.2,39,13.5
W00003008,4.1,24.7,50.5,20.6
W00003009,3.8,32.3,36.9,26.9
W00003010,40.2,44.4,11.2,4.1
W00003011,10.6,45.6,34.4,9.4
W00003012,16,54.4,21.3,8.3
W00003013,9.8,48.9,30.1,11.3
W00003014,18,44.5,27.3,10.2
W00003015,15,50.4,25.6,9
W00003016,24.2,47,22.8,6
W00003017,24.8,43.5,23,8.7
W00003018,12.5,52.3,26.6,8.6
W00003019,13.4,48.5,26.9,11.2
W00003020,18.9,51.1,22.8,7.2
W00003021,15.9,46.9,24.8,12.4
W00003022,9.8,44.8,33.7,11.7
W00003023,10.9,46.6,28.7,13.8
